DrugId|Drugname|TextSingular|TextPlural
28103820705|Nocutil|tablet|tabletter
28103821705|Vesicare|tablet|tabletter
28103822305|Betaserc|tablet|tabletter
28103822405|Escitalopram "Abacus Medicine"|tablet|tabletter
28103822505|Cipralex|tablet|tabletter
28103822605|Cipralex|tablet|tabletter
28103822705|Betaserc|tablet|tabletter
28103826805|Fluticasonpropionat "Teva"|pust|pust
28103827905|Sumatriptan "GSK"|tablet|tabletter
28103828005|Sumatriptan "GSK"|tablet|tabletter
28103830005|Felodipin "Teva"|tablet|tabletter
28103830605|Seroquel|tablet|tabletter
28103833405|Tamsin|kapsel|kapsler
28103833505|Alendronat "Teva"|tablet|tabletter
28103835705|Simvastatin "Sandoz"|tablet|tabletter
28103835805|Simvastatin "Sandoz"|tablet|tabletter
28103836005|Simvastatin "Sandoz"|tablet|tabletter
28103839705|Lyrica|kapsel|kapsler
28103842705|Vreya|tablet|tabletter
28103842805|Lansoprazol "Arrow"|kapsel|kapsler
28103842905|Lansoprazol "Arrow"|kapsel|kapsler
28103845905|Alfuzosin "Stada"|tablet|tabletter
28103846505|Alfuzosin "Sandoz"|tablet|tabletter
28103850205|Sertrone|tablet|tabletter
28103850705|Asasantin Retard|kapsel|kapsler
28103851505|Mirtazapin "Teva"|tablet|tabletter
28103851605|Mirtazapin "Teva"|tablet|tabletter
28103851705|Mirtazapin "Teva"|tablet|tabletter
28103851805|Rectogesic|påsmøring|påsmøringer
28103853405|Equasym Depot|kapsel|kapsler
28103853505|Equasym Depot|kapsel|kapsler
28103853605|Equasym Depot|kapsel|kapsler
28103857505|Losartankalium "Actavis"|tablet|tabletter
28103857705|Losartankalium "Actavis"|tablet|tabletter
28103857805|Losartankalium "Actavis"|tablet|tabletter
28103862705|Esertia|tablet|tabletter
28103862805|Esertia|tablet|tabletter
28103862905|Esertia|tablet|tabletter
28103863305|Cozaar Comp. 100 mg/12,5 mg|tablet|tabletter
28103863505|Champix|tablet|tabletter
28103863705|Canesten|vaginaltablet|vaginaltabletter
28103863905|Citalopram "Teva"|tablet|tabletter
28103864005|Citalopram "Teva"|tablet|tabletter
28103864105|Circadin|tablet|tabletter
28103864905|Suboxone|resoriblet|resoribletter
28103865005|Suboxone|resoriblet|resoribletter
28103865205|Estradiol "Sandoz"|tablet|tabletter
28103865405|Tapin|påsmøring|påsmøringer
28103868705|Yasminelle|tablet|tabletter
28103868805|Yasminelle 28|tablet|tabletter
28103871105|Lamotrigin "Teva"|tablet|tabletter
28103871205|Lamotrigin "Teva"|tablet|tabletter
28103871305|Lamotrigin "Teva"|tablet|tabletter
28103871405|Lamotrigin "Teva"|tablet|tabletter
28103872005|Fluoxetin "HEXAL"|tablet|tabletter
28103872905|Acikure|tablet|tabletter
28103873005|Acikure|tablet|tabletter
28103873505|Lamotrigin "Teva"|tablet|tabletter
28103873605|Lamotrigin "Teva"|tablet|tabletter
28103874005|Byetta|mg|mg
28103874105|Byetta|mg|mg
28103874205|Creon 40.000|kapsel|kapsler
28103876405|CoAprovel|tablet|tabletter
28103877205|Arintapin Smelt|tablet|tabletter
28103877305|Arintapin Smelt|tablet|tabletter
28103878105|Enbrel|injektionssprøjte|injektionssprøjter
28103878205|Enbrel|injektionssprøjte|injektionssprøjter
28103879605|Clobex|vask|vaske
28103880805|Tostran|påsmøring|påsmøringer
28103881306|Pulmicort Turbuhaler|sug|sug
28103881406|Oxis Turbuhaler|sug|sug
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter
28103884205|Gardasil|injektionssprøjte|injektionssprøjter
28103888005|Pinex|tablet|tabletter
28103888605|Altifex|tablet|tabletter
28103888705|Altifex|tablet|tabletter
28103896906|Mezavant|tablet|tabletter
28103898406|Nicorette Microtab Lemon|resoriblet|resoribletter
28103899906|Exforge|tablet|tabletter
28103900106|Exforge|tablet|tabletter
28103902506|Matrifen|plaster|plastre
28103902606|Matrifen|plaster|plastre
28103902705|Matrifen|plaster|plastre
28103902806|Matrifen|plaster|plastre
28103902906|Matrifen|plaster|plastre
28103903306|Sertralin "Orion"|tablet|tabletter
28103903406|Sertralin "Orion"|tablet|tabletter
28103903606|Pantoprazol "Sandoz"|tablet|tabletter
28103903706|Pantoprazol "Sandoz"|tablet|tabletter
28103904106|Venlafaxin "Krka"|kapsel|kapsler
28103904206|Venlafaxin "Krka"|kapsel|kapsler
28103904306|Venlafaxin "Krka"|kapsel|kapsler
28103905406|Gabapentin "Sandoz"|kapsel|kapsler
28103905506|Gabapentin "Sandoz"|kapsel|kapsler
28103905806|Coversyl Comp Novum|tablet|tabletter
28103905906|Mydriasert|øjenlamel|øjenlamel
28103908206|Gestinyl|tablet|tabletter
28103908306|Gestinyl|tablet|tabletter
28103908806|Lamisil Once|påsmøring|påsmøringer
28103909206|Danafusin|tablet|tabletter
28103909506|Arax|tablet|tabletter
28103909606|Itraconazol "Actavis"|kapsel|kapsler
28103910306|Sertralin "Actavis"|tablet|tabletter
28103911006|Serevent|pust|pust
28103912006|Granisetron "Stada"|tablet|tabletter
28103912106|Granisetron "Stada"|tablet|tabletter
28103913206|Persantin Retard|kapsel|kapsler
28103913506|Sumatriptan "Stada"|tablet|tabletter
28103913606|Sumatriptan "Stada"|tablet|tabletter
28103914106|Valaciclovir "Sandoz"|tablet|tabletter
28103915006|Reminyl|kapsel|kapsler
28103915806|Seroplex|tablet|tabletter
28103915906|Seroplex|tablet|tabletter
28103916906|Celebrex|kapsel|kapsler
28103917506|Timosan Depot|dråbe|dråber
28103918906|Januvia|tablet|tabletter
28103919006|Januvia|tablet|tabletter
28103919106|Januvia|tablet|tabletter
28103919506|Pamorelin|pulver+solvens|pulver+solvens
28103922306|Imadrax Novum|tablet|tabletter
28103922406|Imadrax Novum|tablet|tabletter
28103922906|Minero|tablet|tabletter
28103923006|Modina|tablet|tabletter
28103924206|Crestor|tablet|tabletter
28103924506|TOVIAZ|tablet|tabletter
28103924606|TOVIAZ|tablet|tabletter
28103925606|Crinone|applikatordosis|applikatordoser
28103925806|Imodium Plus|tablet|tabletter
28103925906|Oxis Turbuhaler|sug|sug
28103927206|Flecainid "Stada"|tablet|tabletter
28103928706|Cabergolin "Teva"|tablet|tabletter
28103929106|Silgard|injektionssprøjte|injektionssprøjter
28103929506|Sertralin "Teva"|tablet|tabletter
28103929606|Sertralin "Teva"|tablet|tabletter
28103933406|Fluoxetin "1A Farma"|kapsel|kapsler
28103933706|Oxaliplatin "Ebewe"|mg|mg
28103934306|Meloxicam "BMM Pharma"|tablet|tabletter
28103934406|Meloxicam "BMM Pharma"|tablet|tabletter
28103935506|Amlodipin "Krka"|tablet|tabletter
28103935606|Amlodipin "Krka"|tablet|tabletter
28103935706|Proctosedyl|rektal stikpille|rektale stikpiller
28103936006|NorLevo|tablet|tabletter
28103936606|Crestor|tablet|tabletter
28103938706|Losartankalium/hydrochlorthiazid "Teva"|tablet|tabletter
28103938806|Losartankalium/hydrochlorthiazid "Teva"|tablet|tabletter
28103939406|Ciprofloxacin "Krka"|tablet|tabletter
28103939506|Ciprofloxacin "Krka"|tablet|tabletter
28103939606|Ciprofloxacin "Krka"|tablet|tabletter
28103939706|Medikinet|tablet|tabletter
28103939806|Medikinet|tablet|tabletter
28103939906|Medikinet|tablet|tabletter
28103940506|Risperidon "Krka"|tablet|tabletter
28103940606|Risperidon "Krka"|tablet|tabletter
28103940706|Risperidon "Krka"|tablet|tabletter
28103940806|Risperidon "Krka"|tablet|tabletter
28103940906|Risperidon "Krka"|tablet|tabletter
28103941106|Risperidon "Krka"|tablet|tabletter
28103941206|Risperidon "Krka"|tablet|tabletter
28103941306|Risperidon "Krka"|tablet|tabletter
28103941706|Moviprep|sæt breve A+B|sæt breve A+B
28103943906|Invega|tablet|tabletter
28103944006|Invega|tablet|tabletter
28103944106|Invega|tablet|tabletter
28103945806|Medikinet CR|kapsel|kapsler
28103945906|Medikinet CR|kapsel|kapsler
28103946006|Medikinet CR|kapsel|kapsler
28103946106|Medikinet CR|kapsel|kapsler
28103946406|Mirtazapin "Orion"|tablet|tabletter
28103946506|Mirtazapin "Orion"|tablet|tabletter
28103946606|Mirtazapin "Orion"|tablet|tabletter
28103946706|Piperacillin/Tazobactam "Sandoz"|mg|mg
28103946806|Piperacillin/Tazobactam "Sandoz"|mg|mg
28103947306|Ratacand Plus|tablet|tabletter
28103948706|Cipralex|tablet|tabletter
28103951706|Trandolapril "Orion"|kapsel|kapsler
28103951806|Trandolapril "Orion"|kapsel|kapsler
28103952306|Seroplex|tablet|tabletter
28103952906|Nexium|tablet|tabletter
28103953106|Finasterid "Actavis"|tablet|tabletter
28103954206|Imogas|kapsel|kapsler
28103954306|Enalapril Hydrochlorthiazid "Teva"|tablet|tabletter
28103954606|Losarstad|tablet|tabletter
28103954706|Losarstad|tablet|tabletter
28103958606|Losartankalium "TEVA"|tablet|tabletter
28103958706|Losartankalium "TEVA"|tablet|tabletter
28103958806|Moxonidin "Actavis"|tablet|tabletter
28103959006|Moxonidin "Actavis"|tablet|tabletter
28103960206|Ondansetron "BMM Pharma"|tablet|tabletter
28103960306|Ondansetron "BMM Pharma"|tablet|tabletter
28103960406|Oxycodonhydrochlorid "Teva"|tablet|tabletter
28103960506|Oxycodonhydrochlorid "Teva"|tablet|tabletter
28103960606|Oxycodonhydrochlorid "Teva"|tablet|tabletter
28103961806|Trandolapril "Arrow"|kapsel|kapsler
28103962806|Risperanne|tablet|tabletter
28103963206|Citalopram "Orion"|tablet|tabletter
28103963306|Citalopram "Orion"|tablet|tabletter
28103963406|Citalopram "Orion"|tablet|tabletter
28103967706|Altargo|påsmøring|påsmøringer
28103967906|Risperidon "Arrow"|tablet|tabletter
28103969806|Arcoxia|tablet|tabletter
28103970306|Pantoprazol "KRKA"|tablet|tabletter
28103970406|Pantoprazol "KRKA"|tablet|tabletter
28103970606|Trandolapril "Orifarm"|kapsel|kapsler
28103970706|Trandolapril "Orifarm"|kapsel|kapsler
28103974906|Ibuprofen "Orifarm"|tablet|tabletter
28103975006|Ibuprofen "Orifarm"|tablet|tabletter
28103975106|Ibuprofen "Orifarm"|tablet|tabletter
28103975906|Ciprofloxacin "Teva"|tablet|tabletter
28103976006|Ciprofloxacin "Teva"|tablet|tabletter
28103981706|Abstral|resoriblet|resoribletter
28103981806|Abstral|resoriblet|resoribletter
28103981906|Abstral|resoriblet|resoribletter
28103982106|Abstral|resoriblet|resoribletter
28103982206|Abstral|resoriblet|resoribletter
28103985306|Spiriva Respimat|pust|pust
28103985906|Lodotra|tablet|tabletter
28103986006|Lodotra|tablet|tabletter
28103986106|Lodotra|tablet|tabletter
28103986506|Nicorette Invisi|plaster|plastre
28103986606|Nicorette Invisi|plaster|plastre
28103986706|Nicorette Invisi|plaster|plastre
28103988606|Vastarel|tablet|tabletter
28103988806|Reminyl|kapsel|kapsler
28103989506|Aerius|ml|ml
28103990306|Fucidine|tablet|tabletter
28103990406|Reminyl|kapsel|kapsler
28103990506|Seretide|pust|pust
28103990706|Galvus|tablet|tabletter
28103990906|Avamys|pust|pust
28103995606|Diovan|tablet|tabletter
28103995906|Granisetron "BMM Pharma"|tablet|tabletter
28103996006|Granisetron "BMM Pharma"|tablet|tabletter
28103996306|Quetiapin "KRKA"|tablet|tabletter
28103996406|Quetiapin "KRKA"|tablet|tabletter
28103996606|Quetiapin "KRKA"|tablet|tabletter
28103996706|Quetiapin "KRKA"|tablet|tabletter
28103996806|Donepezil "Teva"|tablet|tabletter
28103997206|Bisoprolol "Vitabalans"|tablet|tabletter
28103997306|Bisoprolol "Vitabalans"|tablet|tabletter
28103997806|Pulmicort Turbuhaler|sug|sug
28103997906|Pulmicort Turbuhaler|sug|sug
28103998206|Omeprazol "Stada"|kapsel|kapsler
28104000406|Losartan "Bluefish"|tablet|tabletter
28104000606|Losartan "Bluefish"|tablet|tabletter
28104000706|Losartan "Bluefish"|tablet|tabletter
28104006706|NorLevo|tablet|tabletter
28104006906|Gliclazid "Krka"|tablet|tabletter
28104007006|Gliclazid "Teva"|tablet|tabletter
28104012006|Diclofenac "BMM Pharma"|tablet|tabletter
28104012106|Diclofenac "BMM Pharma"|tablet|tabletter
28104012606|Exelon|plaster|plastre
28104012706|Exelon|plaster|plastre
28104014806|Finasterid "Stada"|tablet|tabletter
28104015206|Tramadol Retard "Actavis"|tablet|tabletter
28104015306|Tramadol Retard "Actavis"|tablet|tabletter
28104015406|Tramadol Retard "Actavis"|tablet|tabletter
28104015806|Rasilez|tablet|tabletter
28104015906|Rasilez|tablet|tabletter
28104019706|Valaciclovir "Teva"|tablet|tabletter
28104020906|Topiramat "Hexal"|tablet|tabletter
28104021006|Topiramat "Hexal"|tablet|tabletter
28104021106|Topiramat "Hexal"|tablet|tabletter
28104021206|Topiramat "Hexal"|tablet|tabletter
28104022706|Relifex|tablet|tabletter
28104023606|Olanzapin "Sandoz"|tablet|tabletter
28104023706|Olanzapin "Sandoz"|tablet|tabletter
28104023806|Olanzapin "Sandoz"|tablet|tabletter
28104023906|Olanzapin "Sandoz"|tablet|tabletter
28104024006|Olanzapin "Sandoz"|tablet|tabletter
28104024106|Olanzapin "Sandoz"|tablet|tabletter
28104024406|Imolope|tablet|tabletter
28104025106|Sumatriptan "Teva"|tablet|tabletter
28104025206|Sumatriptan "Teva"|tablet|tabletter
28104025506|Terbinafin "BMM Pharma"|tablet|tabletter
28104026006|Lipitor|tablet|tabletter
28104027506|Fucithalmic|dråbe|dråber
28104028006|Bicalutamid "Medac"|tablet|tabletter
28104029006|Azithromycin "Teva"|ml|ml
28104029406|Mirtazapin "Actavis"|tablet|tabletter
28104029506|Mirtazapin "Actavis"|tablet|tabletter
28104029706|Arixtra|injektionssprøjte|injektionssprøjter
28104029806|Arixtra|injektionssprøjte|injektionssprøjter
28104029906|Arixtra|injektionssprøjte|injektionssprøjter
28104030006|Arixtra|injektionssprøjte|injektionssprøjter
28104030906|Metformin "Teva"|tablet|tabletter
28104033106|Zalasta|tablet|tabletter
28104033206|Zalasta|tablet|tabletter
28104033306|Zalasta|tablet|tabletter
28104033406|Zalasta|tablet|tabletter
28104033506|Zalasta|tablet|tabletter
28104033706|Zalasta|tablet|tabletter
28104033906|Zalasta|tablet|tabletter
28104034006|Zalasta|tablet|tabletter
28104034106|Zalasta|tablet|tabletter
28104036406|Salvacyl|pulver+solvens|pulver+solvens
28104036806|Topiratore|tablet|tabletter
28104036906|Topiratore|tablet|tabletter
28104037006|Topiratore|tablet|tabletter
28104038006|Levodopa/Benserazid "Teva"|kapsel|kapsler
28104038106|Levodopa/Benserazid "Teva"|kapsel|kapsler
28104038206|Levodopa/Benserazid "Teva"|kapsel|kapsler
28104038906|Humira|engangspen|engangspenne
28104039106|Champix Startpakke|tablet|tabletter
28104039406|Risperidon "Actavis"|tablet|tabletter
28104039506|Risperidon "Actavis"|tablet|tabletter
28104039606|Risperidon "Actavis"|tablet|tabletter
28104041506|Oxis Turbuhaler|sug|sug
28104041606|Oxis Turbuhaler|sug|sug
28104041706|Dorzolamid "Sandoz"|dråbe|dråber
28104041806|Relifex|tablet|tabletter
28104043506|Ropinirol "Mylan"|tablet|tabletter
28104043606|Ropinirol "Mylan"|tablet|tabletter
28104043706|Ropinirol "Mylan"|tablet|tabletter
28104043806|Ropinirol "Mylan"|tablet|tabletter
28104043906|Ropinirol "Mylan"|tablet|tabletter
28104044006|Epiduo|påsmøring|påsmøringer
28104046306|Trandolapril "Actavis"|kapsel|kapsler
28104046506|Trandolapril "Actavis"|kapsel|kapsler
28104047706|Promixin|IE|IE
28104047906|NorLevo|tablet|tabletter
28104048006|Rigevidon|tablet|tabletter
28104049506|Risperidon "Stada"|tablet|tabletter
28104049606|Risperidon "Stada"|tablet|tabletter
28104049706|Risperidon "Stada"|tablet|tabletter
28104049806|Risperidon "Stada"|tablet|tabletter
28104049906|Risperidon "Stada"|tablet|tabletter
28104050506|Budesonid "Sandoz"|pust|pust
28104051006|Proctosedyl|påsmøring|påsmøringer
28104051106|Primperan|rektal stikpille|rektale stikpiller
28104051306|Budesonid "Sandoz"|pust|pust
28104052006|Fluvastatin "Teva"|kapsel|kapsler
28104052106|Fluvastatin "Teva"|kapsel|kapsler
28104053506|Nevanac|dråbe|dråber
28104053706|OxyNorm Dispersa|tablet|tabletter
28104053806|OxyNorm Dispersa|tablet|tabletter
28104053906|OxyNorm Dispersa|tablet|tabletter
28104054106|Dalacin C|kapsel|kapsler
28104055307|Cyklokapron|tablet|tabletter
28104056106|Levocetirizindihydrochlorid "Teva"|tablet|tabletter
28104056506|Oriptan|tablet|tabletter
28104056606|Montelukast "Teva"|tyggetabletter|tyggetabletter
28104056706|Montelukast "Teva"|tyggetabletter|tyggetabletter
28104057406|Montelukast "Teva"|tablet|tabletter
28104057906|Risperidon "Teva"|tablet|tabletter
28104059406|Lamotrigin "BMM Pharma"|tablet|tabletter
28104059506|Lamotrigin "BMM Pharma"|tablet|tabletter
28104059606|Lamotrigin "BMM Pharma"|tablet|tabletter
28104059706|Lamotrigin "BMM Pharma"|tablet|tabletter
28104060207|Sumatriptan "Aurobindo"|tablet|tabletter
28104060307|Sumatriptan "Aurobindo"|tablet|tabletter
28104061107|Cyklonova|tablet|tabletter
28104061207|Oftaquix|dråbe|dråber
28104065007|Finasterid "Orion"|tablet|tabletter
28104065807|Wellbutrin|tablet|tabletter
28104065906|Mucolysin|brusetablet|brusetabletter
28104066007|Femigen|tablet|tabletter
28104066107|Femelle|tablet|tabletter
28104066207|Primperan|rektal stikpille|rektale stikpiller
28104069407|Pantoprazol "Actavis"|tablet|tabletter
28104069507|Pantoprazol "Actavis"|tablet|tabletter
28104070007|Olanzapin "Teva"|tablet|tabletter
28104070107|Olanzapin "Teva"|tablet|tabletter
28104070207|Olanzapin "Teva"|tablet|tabletter
28104070307|Olanzapin "Teva"|tablet|tabletter
28104070407|Olanzapin "Teva"|tablet|tabletter
28104070507|Olanzapin "Teva"|tablet|tabletter
28104070707|Olanzapin "Teva"|tablet|tabletter
28104070907|Olanzapin "Teva"|tablet|tabletter
28104071007|Olanzapin "Teva"|tablet|tabletter
28104071107|Olanzapin "Teva"|tablet|tabletter
28104075807|Pradaxa|kapsel|kapsler
28104075907|Pradaxa|kapsel|kapsler
28104076107|Finasterid "Aurobindo"|tablet|tabletter
28104077407|Trospiumchlorid "Alternova"|tablet|tabletter
28104078307|Sumatriptan "Bluefish"|tablet|tabletter
28104078407|Sumatriptan "Bluefish"|tablet|tabletter
28104078907|Sumatriptan "Actavis"|tablet|tabletter
28104079007|Sumatriptan "Actavis"|tablet|tabletter
28104080707|Eucreas|tablet|tabletter
28104080807|Eucreas|tablet|tabletter
28104082007|Venlafaxin "ratiopharm"|kapsel|kapsler
28104082307|Movicol Junior Neutral|brev|breve
28104082707|Gabapentin "Bluefish"|kapsel|kapsler
28104082807|Gabapentin "Bluefish"|kapsel|kapsler
28104084207|Cialis|tablet|tabletter
28104084307|Cialis|tablet|tabletter
28104085107|Metoratio|tablet|tabletter
28104095107|Fucithalmic|dråbe|dråber
28104095207|Elocom|påsmøring|påsmøringer
28104096107|Hypoloc Comp|tablet|tabletter
28104096307|Indapamid "Stada"|tablet|tabletter
28104097307|Ropinirol "Stada"|tablet|tabletter
28104097407|Ropinirol "Stada"|tablet|tabletter
28104097507|Ropinirol "Stada"|tablet|tabletter
28104101807|Simvastatin "Teva"|tablet|tabletter
28104101907|Simvastatin "Teva"|tablet|tabletter
28104102107|Risperidon "Teva"|tablet|tabletter
28104102207|Risperidon "Teva"|tablet|tabletter
28104102307|Risperidon "Teva"|tablet|tabletter
28104102407|Risperidon "Teva"|tablet|tabletter
28104105507|Indapamid "Actavis"|tablet|tabletter
28104105907|Tamiflu|kapsel|kapsler
28104106007|Tamiflu|kapsel|kapsler
28104106807|Diprosalic|påsmøring|påsmøringer
28104107207|Citrafleet|brev|breve
28104108807|OxyContin|tablet|tabletter
28104108907|OxyContin|tablet|tabletter
28104109307|Atorvastatin "Krka"|tablet|tabletter
28104109407|Atorvastatin "Krka"|tablet|tabletter
28104109507|Atorvastatin "Krka"|tablet|tabletter
28104110207|Moxalole|brev|breve
28104110607|Alendronat "Sandoz"|tablet|tabletter
28104111207|Anastrozol "medac"|tablet|tabletter
28104118607|Fluconazol "BMM Pharma"|kapsel|kapsler
28104118707|Fluconazol "BMM Pharma"|kapsel|kapsler
28104118807|Fluconazol "BMM Pharma"|kapsel|kapsler
28104119807|Ancozan|tablet|tabletter
28104120007|Ancozan|tablet|tabletter
28104120207|Ancozan|tablet|tabletter
28104122307|Apidra Solo Star|IE|IE
28104123307|Olanzapin "Actavis"|tablet|tabletter
28104123407|Olanzapin "Actavis"|tablet|tabletter
28104123507|Olanzapin "Actavis"|tablet|tabletter
28104123607|Olanzapin "Actavis"|tablet|tabletter
28104126507|Olanzapin "Stada"|tablet|tabletter
28104126607|Olanzapin "Stada"|tablet|tabletter
28104126807|Olanzapin "Stada"|tablet|tabletter
28104127507|Cipralex|dråbe|dråber
28104128607|Brimonidintartrat "Teva"|dråbe|dråber
28104129007|Montelukast "Krka"|tyggetabletter|tyggetabletter
28104129107|Montelukast "Krka"|tyggetabletter|tyggetabletter
28104129207|Montelukast "Krka"|tablet|tabletter
28104130807|Ipramol Steri-Neb|mg|mg
28104131607|Salofalk|brev|breve
28104132007|Tizanidin "Teva"|tablet|tabletter
28104132107|Tizanidin "Teva"|tablet|tabletter
28104133407|Candemox|tablet|tabletter
28104133507|Candemox|tablet|tabletter
28104133607|Candemox|tablet|tabletter
28104133707|Candemox|tablet|tabletter
28104142807|Losarstad Comp|tablet|tabletter
28104142907|Losarstad Comp|tablet|tabletter
28104143307|Isoptin Retard|tablet|tabletter
28104143907|Cardil|tablet|tabletter
28104146707|Asasantin Retard|kapsel|kapsler
28104147807|Transtec|plaster|plastre
28104148007|Felodipin "HEXAL"|tablet|tabletter
28104148507|Glaudin|dråbe|dråber
28104149307|Salbutamol "TEVA"|mg|mg
28104150707|Janumet|tablet|tabletter
28104150807|Janumet|tablet|tabletter
28104151907|Fentanyl "Sandoz"|plaster|plastre
28104152007|Fentanyl "Sandoz"|plaster|plastre
28104152207|Fentanyl "Sandoz"|plaster|plastre
28104152307|Fentanyl "Sandoz"|plaster|plastre
28104152407|Fentanyl "Sandoz"|plaster|plastre
28104153707|Vimpat|tablet|tabletter
28104153807|Vimpat|tablet|tabletter
28104153907|Vimpat|tablet|tabletter
28104154007|Vimpat|tablet|tabletter
28104155207|Serdolect|tablet|tabletter
28104155507|Ancozan Comp|tablet|tabletter
28104155707|Ancozan Comp|tablet|tabletter
28104156107|Mirena|spiral|spiraler
28104157707|Stalevo|tablet|tabletter
28104160707|Beconase|pust|pust
28104166607|Daivobet|påsmøring|påsmøringer
28104167507|Gabapentin "Aurobindo"|kapsel|kapsler
28104167807|Sapimol|mg|mg
28104168007|Lomir Retard|kapsel|kapsler
28104168607|Strattera|kapsel|kapsler
28104168707|Strattera|kapsel|kapsler
28104170107|Zemplar|kapsel|kapsler
28104170807|Donepezil "Sandoz"|tablet|tabletter
28104170907|Donepezil "Sandoz"|tablet|tabletter
28104171707|Risedronatnatrium "Actavis"|tablet|tabletter
28104172907|Ramipril/hydrochlorthiazid "Teva"|tablet|tabletter
28104173007|Omeprazol "Bluefish"|kapsel|kapsler
28104173107|Omeprazol "Bluefish"|kapsel|kapsler
28104175007|Anastrozol "Sandoz"|tablet|tabletter
28104175407|Oxycodonhydrochlorid "Acino"|tablet|tabletter
28104175507|Oxycodonhydrochlorid "Acino"|tablet|tabletter
28104175607|Oxycodonhydrochlorid "Acino"|tablet|tabletter
28104175707|Oxycodonhydrochlorid "Acino"|tablet|tabletter
28104178207|Diovan|tablet|tabletter
28104179907|Valaciclovir "Actavis"|tablet|tabletter
28104180807|Plavix|tablet|tabletter
28104183507|Oxycodone "Sandoz"|tablet|tabletter
28104183607|Oxycodone "Sandoz"|tablet|tabletter
28104183707|Oxycodone "Sandoz"|tablet|tabletter
28104184707|Zonnic Peppermint|pust|pust
28104185707|Losartankalium "Pfizer"|tablet|tabletter
28104185807|Losartankalium "Pfizer"|tablet|tabletter
28104185907|Quetiapine "Teva"|tablet|tabletter
28104186007|Quetiapine "Teva"|tablet|tabletter
28104186207|Quetiapine "Teva"|tablet|tabletter
28104186307|Quetiapine "Teva"|tablet|tabletter
28104187707|Requip Depot|tablet|tabletter
28104187907|Requip Depot|tablet|tabletter
28104188007|Requip Depot|tablet|tabletter
28104189707|Zypadhera|pulver+solvens|pulver+solvens
28104189807|Zypadhera|pulver+solvens|pulver+solvens
28104189907|Zypadhera|pulver+solvens|pulver+solvens
28104190107|Mirtin|tablet|tabletter
28104190207|Mirtin|tablet|tabletter
28104190307|Mirtin|tablet|tabletter
28104192307|Doribax|mg|mg
28104193707|Xifaxan|tablet|tabletter
28104194707|Budesonid "Teva"|mg|mg
28104196207|Myfenax|kapsel|kapsler
28104196307|Myfenax|tablet|tabletter
28104196407|Spasmo-lyt Depot|kapsel|kapsler
28104197007|Ebixa|tablet|tabletter
28104197107|Symbicort Forte Turbohaler|sug|sug
28104200807|Toctino|kapsel|kapsler
28104200907|Toctino|kapsel|kapsler
28104201907|Metformin "Sandoz"|tablet|tabletter
28104202007|Metformin "Sandoz"|tablet|tabletter
28104202907|OxyContin|tablet|tabletter
28104203007|OxyContin|tablet|tabletter
28104203107|Seroquel Prolong|tablet|tabletter
28104203207|Seroquel Prolong|tablet|tabletter
28104203307|Seroquel Prolong|tablet|tabletter
28104203407|Seroquel Prolong|tablet|tabletter
28104203907|Imadrax|tablet|tabletter
28104204007|Imadrax|tablet|tabletter
28104204107|Imadrax|tablet|tabletter
28104204207|Pantoprazol "Nycomed"|tablet|tabletter
28104204307|Pantoprazol "Nycomed"|tablet|tabletter
28104205307|Penomax|tablet|tabletter
28104206007|Clarithromycin "Pfizer"|tablet|tabletter
28104206507|Paroxetin "Teva"|tablet|tabletter
28104208107|Desmopressin "2care4"|pust|pust
28104208407|Risedronatnatrium "Teva"|tablet|tabletter
28104208807|Amoxicillin/clavuvlansyre "2care4"|tablet|tabletter
28104210807|Topiramat "Orion"|tablet|tabletter
28104210907|Topiramat "Orion"|tablet|tabletter
28104211007|Topiramat "Orion"|tablet|tabletter
28104211107|Topiramat "Orion"|tablet|tabletter
28104212207|Fluvastatin "Stada"|kapsel|kapsler
28104212307|Fluvastatin "Stada"|kapsel|kapsler
28104213407|Sertralin "Bluefish"|tablet|tabletter
28104213507|Sertralin "Bluefish"|tablet|tabletter
28104219007|Dorzolamid "Teva"|dråbe|dråber
28104219507|Valdoxan|tablet|tabletter
28104219607|Orfiril Retard|tablet|tabletter
28104219707|Orfiril|tablet|tabletter
28104219807|Lantus Solo Star|IE|IE
28104220007|Amisulprid "DLF"|tablet|tabletter
28104220107|Amisulprid "DLF"|tablet|tabletter
28104220807|Ipratropiumbromid "Teva"|mg|mg
28104221207|Qutenza|plaster|plastre
28104221307|Mirtazapin "Aurobindo"|tablet|tabletter
28104221407|Mirtazapin "Aurobindo"|tablet|tabletter
28104221507|Mirtazapin "Aurobindo"|tablet|tabletter
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter
28104221707|Lamotrigin "Aurobindo"|tablet|tabletter
28104221807|Lamotrigin "Aurobindo"|tablet|tabletter
28104221907|Lamotrigin "Aurobindo"|tablet|tabletter
28104223707|Stadaquel|tablet|tabletter
28104223807|Stadaquel|tablet|tabletter
28104223907|Stadaquel|tablet|tabletter
28104224007|Stadaquel|tablet|tabletter
28104224207|Mirtazapin "Bluefish"|tablet|tabletter
28104224307|Mirtazapin "Bluefish"|tablet|tabletter
