DrugID|Navn|Ental|Flertal
28104036406|Salvacyl|dosis|doser
28104762410|Procren Depot|dosis|doser
28104762510|Procren Depot|dosis|doser
28103812405|Zostavax|dosis|doser
28104322508|Cayston|dosis|doser
28103065799|Infanrix Hexa|dosis|doser
52610000293|Husk Psyllium-frøskaller|måleske|måleskeer
28103237101|InductOs|mg|mg
28103065499|Osigraft|mg|mg
28104119307|Opgenra|mg|mg
28104906611|Promixin|IE|IE
28100926053|Abboticin|mg|mg
28101053180|Zinacef|mg|mg
28101365989|Treosulfan "Medac"|mg|mg
28101366089|Treosulfan "Medac"|mg|mg
28101758295|Vancomycin "Hospira"|mg|mg
28101758395|Vancomycin "Hospira"|mg|mg
28101781695|Vancomycin "Xellia"|mg|mg
28101781795|Vancomycin "Xellia"|mg|mg
28103739704|Ceftriaxon "Villerton"|mg|mg
28103946706|Piperacil./Tazobactam "Sandoz"|mg|mg
28103946806|Piperacil./Tazobactam "Sandoz"|mg|mg
28104247807|Vancomycin "Sandoz"|mg|mg
28101313787|Cymevene|mg|mg
28101502192|Thymoglobuline|mg|mg
28101899297|Dacarbazine "Medac"|mg|mg
28103968506|Ceftriaxon "Stragen"|gram|gram
28104035606|Piperacil/Tazobac."Reig Jofre"|mg|mg
28104035706|Piperacil/Tazobac."Reig Jofre"|mg|mg
28104052506|Piperacil./Tazobac. "Stragen"|mg|mg
28104052606|Piperacil./Tazobac. "Stragen"|mg|mg
28104139907|Gemcitabin "Accord"|mg|mg
28104140007|Gemcitabin "Accord"|mg|mg
28104373708|Gemcitabin "Fresenius Kabi"|mg|mg
28104655210|Bactocin|mg|mg
28104655310|Bactocin|mg|mg
28104686410|Gemcitabin "Accord"|mg|mg
28104721510|Benlysta|mg|mg
28104721610|Benlysta|mg|mg
28104926211|Ceftriaxon "MIP"|gram|gram
28100523967|Pentrexyl|mg|mg
28100563869|Pentrexyl|mg|mg
28100973678|Zinacef|mg|mg
28101140583|Pentrexyl|mg|mg
28101182184|Diclocil|mg|mg
28101494092|Nipent|mg|mg
28101899197|Dacarbazine "Medac"|mg|mg
28101901897|Cefuroxim "Stragen"|mg|mg
28101901997|Cefuroxim "Stragen"|mg|mg
28103249901|Benzylpenicillin "Panpharma"|ml|ml
28103250701|Benzylpenicillin "Panpharma"|ml|ml
28103250801|Benzylpenicillin "Panpharma"|ml|ml
28103270301|Cernevit|hætteglas|hætteglas
28104017706|Piperacil/Tazobact "Fres. Kabi|gram|gram
28104081907|Fludarabinphosphat "Actavis"|mg|mg
28104097007|Cefuroxim "Villerton"|mg|mg
28104273208|Ceftazidim "Fresenius Kabi"|mg|mg
28104465309|Meropenem "Hospira"|mg|mg
28104465409|Meropenem "Hospira"|mg|mg
28104591609|Meropenem "Eberth"|mg|mg
28104591709|Meropenem "Eberth"|mg|mg
28104678710|Riastap|mg|mg
28104759310|Esomeprazol "SUN"|mg|mg
28104906311|Cefuroxim "MIP"|mg|mg
28104916111|Nexium|mg|mg
28104926111|Ceftriaxon "MIP"|gram|gram
28105160112|Esomeprazol "Stada"|mg|mg
28100366461|Velbe|mg|mg
28100448264|Sendoxan|mg|mg
28100694076|Ampicillin "PCD"|mg|mg
28100694176|Ampicillin "PCD"|mg|mg
28100920177|Adriamycin|mg|mg
28100920277|Adriamycin|mg|mg
28100974658|Sendoxan|mg|mg
28101352589|Selexid|mg|mg
28101883997|Doxorubin|mg|mg
28101884097|Doxorubin|mg|mg
28101901797|Cefuroxim "Stragen"|mg|mg
28101918197|Pantoloc|hætteglas|hætteglas
28103365002|Dynastat|mg|mg
28103573703|Ceftazidim "Sandoz"|mg|mg
28103573803|Ceftazidim "Sandoz"|mg|mg
28103697304|Kepivance|mg|mg
28103739604|Ceftriaxon "Villerton"|gram|gram
28103968306|Ceftriaxon "Stragen"|gram|gram
28104096607|Cefuroxim "Fresenius Kabi"|mg|mg
28104096707|Cefuroxim "Fresenius Kabi"|mg|mg
28104252607|Nplate|mg|mg
28104273108|Ceftazidim "Fresenius Kabi"|mg|mg
28104275408|Doxorubicin "Actavis"|mg|mg
28104314108|Pantoprazol "Actavis"|hætteglas|hætteglas
28104454608|Ilaris|mg|mg
28104510709|Nplate|mg|mg
28104603909|Botox|enhed|enheder
28104657010|Dysport|enhed|enheder
28104734910|Xeomin|enhed|enheder
28104875411|Xeomin|enhed|enheder
28104894011|Aprokam|ml|ml
28104906211|Cefuroxim "MIP"|mg|mg
28104955411|Pentocur|null|null
28104096807|Cefuroxim "Villerton"|mg|mg
28104096907|Cefuroxim "Villerton"|mg|mg
28101931897|Cellcept|mg|mg
28103212300|Zitromax|mg|mg
28104525909|Vancomycin "Fresenius Kabi"|mg|mg
28103761904|Myozyme|mg|mg
28103762004|Cubicin|mg|mg
28103762104|Cubicin|mg|mg
28104363008|Tepadina|mg|mg
28104363108|Tepadina|mg|mg
28104559209|Topotecan "Fresenius Kabi"|mg|mg
28104670710|Nulojix|mg|mg
28104735810|Topotecan "Accord"|mg|mg
28104865511|Zinforo|mg|mg
28104931611|Adcetris|mg|mg
28104932011|Dacogen|mg|mg
28105105112|Levact|mg|mg
28105238113|Bendamustinhydrochlorid Accord|mg|mg
28105331813|Sylvant|mg|mg
28104794210|Pixuvri|mg|mg
28103946906|Gliolan|ml|ml
28104036106|Valcyte|mg|mg
28105168912|Mucolysin|brev|breve
28104552909|Moviprep Appelsin|sæt breve A+B|sæt breve A+B
28101594294|Panodil Hot|brev|breve
28103538103|Endofalk|brev|breve
28103809105|Diacomit|brev|breve
28103809205|Diacomit|brev|breve
28104908311|Revatio|ml|ml
28100907976|Lestid|brev|breve
28100587871|Resonium Calcium|måleske|måleskeer
28120211993|Indium (In111) Chloride|dosis|doser
28120214293|Sodium Chromate (51-Cr) GE Hea|dosis|doser
28120218601|Ytracis|dosis|doser
28120225010|Cuprymina|dosis|doser
28123656104|Yttriga|dosis|doser
28120222503|Zevalin|null|null
28120200293|Cardiolite|null|null
28120200393|TechneScan MAG3|null|null
28120200893|Ceretec|null|null
28120200993|Neurolite|null|null
28120201293|OctreoScan|null|null
28120201694|UltraTag RBC|null|null
28120202399|Stabilised Ceretec|null|null
28120205593|Nanocis|null|null
28120205693|Vasculocis|null|null
28120205893|Pentacis|null|null
28120206193|Renocis|null|null
28120210193|Bridatec|null|null
28120210793|Maasol|null|null
28120210893|Nanocoll|null|null
28120211093|Venticoll|null|null
28120211293|TechneScan HDP|null|null
28120211393|TechneScan DTPA|null|null
28120211693|TechneScan DTPA/Aerosol|null|null
28120212493|TechneScan DMSA|null|null
28120212693|TechneScan PYP|null|null
28120215393|Teceos|null|null
28120215993|TechneScan LyoMAA|null|null
28120222302|Myoview|null|null
28120223607|Medi-MIBI|null|null
28120223707|Technescan Sestamibi|null|null
28120224007|Draxmibi|null|null
28120224108|Stamicis|null|null
28120224208|Scintimun|null|null
28120224810|NanoScan|null|null
28124913311|Edicis|null|null
28124948211|Medi-Exametazim|null|null
28120205293|Elumatic III Technetium 99m-Tc|null|null
28120211493|Ultra-Technekow FM|null|null
28120211893|KryptoScan|null|null
28120213793|Drytec TM|null|null
28120215593|Rb-81/Kr-81m til ventilation|null|null
28120224609|Montek|null|null
28124875811|Tekcis|null|null
28125223113|Galliapharm|null|null
28103758404|Proctosedyl|påsmøring|påsmøringer
28103851805|Rectogesic|påsmøring|påsmøringer
28105046512|Salofalk|dosis|doser
28101929797|Stesolid|rektalsprøjte|rektalsprøjter
28104986211|Pentasa|rektaltube|rektaltuber
28100571570|Toilax|rektaltube|rektaltuber
28103982006|Abstral|resoriblet|resoribletter
28104981011|Recivit|resoriblet|resoribletter
28104981111|Recivit|resoriblet|resoribletter
28104981211|Recivit|resoriblet|resoribletter
28100740376|Nitroglycerin "DAK"|resoriblet|resoribletter
28100740476|Nitroglycerin "DAK"|resoriblet|resoribletter
28101817296|Nicorette Microtab Classic|resoriblet|resoribletter
28103898406|Nicorette Microtab Lemon|resoriblet|resoribletter
28103981706|Abstral|resoriblet|resoribletter
28103981806|Abstral|resoriblet|resoribletter
28103981906|Abstral|resoriblet|resoribletter
28103982106|Abstral|resoriblet|resoribletter
28103982206|Abstral|resoriblet|resoribletter
28104980311|Veregen|påsmøring|påsmøringer
28100049355|Hydrocortison med Terramycin|påsmøring|påsmøringer
28100052255|Terramycin-Polymyxin B|påsmøring|påsmøringer
28100103155|Hirudoid|påsmøring|påsmøringer
28100105055|Inotyol|påsmøring|påsmøringer
28100186556|Silan|påsmøring|påsmøringer
28100599571|Locoid|påsmøring|påsmøringer
28100604472|Metosyn|påsmøring|påsmøringer
28100718476|Hydrokortison "DnE"|påsmøring|påsmøringer
28100947049|Xylocain|påsmøring|påsmøringer
28100965264|Betnovat|påsmøring|påsmøringer
28100990562|Synalar|påsmøring|påsmøringer
28101502892|Bactroban|påsmøring|påsmøringer
28101340388|Nix|vask|vask
28101720894|Nizoral|vask|vask
28103321801|Pamol Flash|tablet|tabletter
28104053706|OxyNorm Dispersa|tablet|tabletter
28104053806|OxyNorm Dispersa|tablet|tabletter
28104053906|OxyNorm Dispersa|tablet|tabletter
28104401508|Pinex Smelt|tablet|tabletter
28104401608|Pinex Smelt|tablet|tabletter
28104462408|Cipralex Meltz|tablet|tabletter
28104462508|Cipralex Meltz|tablet|tabletter
28101884897|Glytrin|pust|pust
28104783310|Nicorette Cooldrops|sugetablet|sugetabletter
28104888311|Mucoangin Citron|sugetablet|sugetabletter
52610016493|Echinaforce|sugetablet|sugetabletter
52610056696|Echinagard|sugetablet|sugetabletter
28100290259|Strepsils|sugetablet|sugetabletter
28101063881|Hexokain|sugetablet|sugetabletter
28103062299|Nicotinell Mint|sugetablet|sugetabletter
28103126299|Zyx mint|sugetablet|sugetabletter
28103231701|Actiq|sugetablet|sugetabletter
28103231801|Actiq|sugetablet|sugetabletter
28103232001|Actiq|sugetablet|sugetabletter
28103232101|Actiq|sugetablet|sugetabletter
28103232201|Actiq|sugetablet|sugetabletter
28103391802|Nicotinell Mint|sugetablet|sugetabletter
28103559503|Mucoangin|sugetablet|sugetabletter
28103602603|Zyx citron|sugetablet|sugetabletter
28104242207|Strefen|sugetablet|sugetabletter
28104545309|Strepsils Cool|sugetablet|sugetabletter
28104545409|Strepsils Honning & Citron|sugetablet|sugetabletter
28104596509|Zyx appelsin & honning|sugetablet|sugetabletter
28104596609|Zyx eukalyptus|sugetablet|sugetabletter
28104641910|Strepsils Warm|sugetablet|sugetabletter
28104674110|Strepsils Jordbær Sukkerfri|sugetablet|sugetabletter
28104954311|Strepsils Citrus Sukkerfri|sugetablet|sugetabletter
28100971368|Confortid|rektal stikpille|rektale stikpiller
28101337888|Paracetamol "Soneva Pharm"|rektal stikpille|rektale stikpiller
28100320959|Dulcolax|rektal stikpille|rektale stikpiller
28100538768|Confortid|rektal stikpille|rektale stikpiller
28100571270|Stesolid|rektal stikpille|rektale stikpiller
28100743376|Petidin "DAK"|rektal stikpille|rektale stikpiller
28100810078|Glycerol "OBA"|rektal stikpille|rektale stikpiller
28100948557|Perilax|rektal stikpille|rektale stikpiller
28100950870|Stesolid|rektal stikpille|rektale stikpiller
28101013060|Vilan|rektal stikpille|rektale stikpiller
28101271486|Bonyl|rektal stikpille|rektale stikpiller
28104181107|ChondroCelect|ml|ml
28104988411|Vimpat|ml|ml
28100041255|Diamox|tablet|tabletter
28103151100|Diabact UBT|tablet|tabletter
28103452602|Lysodren|tablet|tabletter
28104386308|Firdapse|tablet|tabletter
28104522209|Arax Extra|tablet|tabletter
28104745210|Votubia|tablet|tabletter
28104745310|Votubia|tablet|tabletter
28104745410|Votubia|tablet|tabletter
28104757310|Livial|tablet|tabletter
28104874511|Divisun|tablet|tabletter
28104948311|Afinitor|tablet|tabletter
28105008911|Dexametason "Abcur"|tablet|tabletter
28105009011|Dexametason "Abcur"|tablet|tabletter
28105075012|Levodonna|tablet|tabletter
28105080012|Spedra|tablet|tabletter
28105080112|Spedra|tablet|tabletter
28105080212|Spedra|tablet|tabletter
28105172412|Sirturo|tablet|tabletter
28105473214|Telmisartan "2care4"|tablet|tabletter
28105473331|Telmisartan "2care4"|tablet|tabletter
28136232299|Medobiotin|tablet|tabletter
52610011993|Thea Go'|tablet|tabletter
52610023093|Padma 28|tablet|tabletter
52610051193|Remifemin|tablet|tabletter
52620003793|APOVIT B1 vitamin ekstra stærk|tablet|tabletter
52620008193|Zink "Natur-Drogeriet"|tablet|tabletter
52620008993|Super B6 "Natur-Drogeriet"|tablet|tabletter
52620027995|APOVIT Folsyre stærk|tablet|tabletter
28100009555|Kemadrin|tablet|tabletter
28100021255|Postafen|tablet|tabletter
28100074555|Paraghurt|tablet|tabletter
28100185956|Arcosal|tablet|tabletter
28100231857|Akineton|tablet|tabletter
28100234057|Stemetil|tablet|tabletter
28100280558|Noacid|tablet|tabletter
28100329660|Marplan|tablet|tabletter
28100338960|Ercoril|tablet|tabletter
28100389161|Vanquin|tablet|tabletter
28100444263|Noritren|tablet|tabletter
28100480965|Neulactil|tablet|tabletter
28100529867|Cardopax|tablet|tabletter
28100560369|Dipiperon|tablet|tabletter
28100583670|Haiprex|tablet|tabletter
28100592071|Keflex|tablet|tabletter
28100597671|Provera|tablet|tabletter
28100657975|Ventoline|tablet|tabletter
28100709776|Digoxin "DAK"|tablet|tabletter
28100709876|Digoxin "DAK"|tablet|tabletter
28100713276|Fenemal "DLF"|tablet|tabletter
28100713376|Fenemal "DLF"|tablet|tabletter
28100713476|Fenemal "DLF"|tablet|tabletter
28100713876|Fenylbutazon "OBA"|tablet|tabletter
28100714076|Fenytoin "DAK"|tablet|tabletter
28100714576|Ferroplex-frangula "ERA"|tablet|tabletter
28100715276|Folimet|tablet|tabletter
28100725676|Klorzoxazon "DAK"|tablet|tabletter
28100725776|Kodamid "DAK"|tablet|tabletter
28100727576|Koffisal "DAK"|tablet|tabletter
28100732876|Menadion "Medic"|tablet|tabletter
28100739776|Nitrofurantoin "DAK"|tablet|tabletter
28100743476|Petidin "DAK"|tablet|tabletter
28100744676|Prednison "DAK"|tablet|tabletter
28100744876|Probenecid "Medic"|tablet|tabletter
28100745876|Prometazin "ERA"|tablet|tabletter
28100745976|Propyltiouracil "Medic"|tablet|tabletter
28100797177|Primidon "ERA"|tablet|tabletter
28100808477|Isoniazid "OBA"|tablet|tabletter
28100819278|Prednison "DAK"|tablet|tabletter
28101000865|Neulactil|tablet|tabletter
28101006679|Eltroxin|tablet|tabletter
28101012355|Ketogan|tablet|tabletter
28101013160|Vilan|tablet|tabletter
28101019455|Mestinon|tablet|tabletter
28101178884|Provera|tablet|tabletter
28101185684|Sparkal Mite|tablet|tabletter
28101188784|Hexapindol|tablet|tabletter
28101197884|Cytotec|tablet|tabletter
28101228685|Adalat|tablet|tabletter
28101261586|Surgamyl|tablet|tabletter
28101301887|Ovestin|tablet|tabletter
28101317487|Pamol|tablet|tabletter
28101321787|Dapson "Scanpharm"|tablet|tabletter
28101333888|Lariam|tablet|tabletter
28101414490|Gracial|tablet|tabletter
28101477691|Trevina|tablet|tabletter
28101562093|Fortamol|tablet|tabletter
28101752095|Sotalol "Mylan"|tablet|tabletter
28101837196|Divina Plus|tablet|tabletter
28101847296|Migea Rapid|tablet|tabletter
28103005998|Ammonaps|tablet|tabletter
28103074199|Mifegyne|tablet|tabletter
28103101499|Hydrokortison "TAKEDA"|tablet|tabletter
28103131100|Indivina|tablet|tabletter
28103131200|Indivina|tablet|tabletter
28103131300|Indivina|tablet|tabletter
28103160800|Folimet|tablet|tabletter
28103169300|TrioBe|tablet|tabletter
28103222301|Euthyrox|tablet|tabletter
28103222401|Euthyrox|tablet|tabletter
28103810405|Norprolac|tablet|tabletter
28103810605|Norprolac|tablet|tabletter
28103909506|Arax|tablet|tabletter
28104250307|Nebivolol "Portfarma"|tablet|tabletter
28104310608|Pramipexole "Orion"|tablet|tabletter
28104310808|Pramipexole "Orion"|tablet|tabletter
28104315308|Samsca|tablet|tabletter
28104372008|Arax Junior|tablet|tabletter
28104372108|Arax Forte|tablet|tabletter
28104440808|Visanne|tablet|tabletter
28104557609|Warfarin "Orion"|tablet|tabletter
28104561109|Samsca|tablet|tabletter
28104656710|Mifepriston "Linepharma"|tablet|tabletter
28104689710|Paracetamol "Teva"|tablet|tabletter
28104987211|Flecainid "2care4"|tablet|tabletter
28105027412|Hydromed|tablet|tabletter
28103176800|Panodil|tablet|tabletter
28104727110|Plenadren|tablet|tabletter
28104727210|Plenadren|tablet|tabletter
28104958311|Vimovo|tablet|tabletter
28104571609|Medabon|null|null
28103465703|Duraphat|stribe|striber
28105242613|Velphoro|tyggetablet|tyggetabletter
52610040193|Frutin|tyggetablet|tyggetabletter
28100656774|Gaviscon|tyggetablet|tyggetabletter
28100690776|Balancid Novum|tyggetablet|tyggetabletter
28100702376|Alminox "DAK"|tyggetablet|tyggetabletter
28100999578|Novaluzid|tyggetablet|tyggetabletter
28104569209|Galieve Peppermint|tyggetablet|tyggetabletter
28104714410|Zarator|tyggetablet|tyggetabletter
28104714510|Zarator|tyggetablet|tyggetabletter
28103037198|Muse|dosis|doser
28103037298|Muse|dosis|doser
52610009693|Thea Bona|teskefuld|teskefulde
52610011893|Ã†gte Venustorn|kop|kopper
52610012293|Thea Go'|teskefuld|teskefulde
52610009593|Thea Bona|brev|breve
52610012193|Thea Go'|brev|breve
28100165654|Hibitane|påsmøring|påsmøringer
28103146600|Zidoval|applikatordosis|applikatordoser
28105141912|Misodel|vaginalindlæg|vaginalindlæg
28101885397|Propess|vaginalindlæg|vaginalindlæg
28101034279|Brentan|vaginalkapsel|vaginalkapsler
28101069481|Brentan|vaginalkapsel|vaginalkapsler
28116103706|Vivag plus|vaginalkapsel|vaginalkapsler
28101892997|Canesten|null|null
28104394608|Canesten|null|null
28105102812|Prostin E2|vagitorie|vagitorier
28101543293|Isofluran "Baxter"|null|null
28101578093|Suprane|null|null
28101697994|Sevorane|null|null
28103501503|Sevofluran "Baxter"|null|null
28104728510|Sevorane|null|null
28105010512|Sevorane|null|null
28105097712|Sevorane|null|null
28104137807|Tisseel|null|null
28104176907|Artiss|null|null
28104205407|Evicel|null|null
28103409502|TachoSil|null|null
28100427563|Hydrocortison m.Terram.+Polym.|dråbe|dråber
28100707376|Boraks "Ophtha"|øjenskylning|øjenskylninger
28100746876|Resorcinol "Ophtha"|dråbe|dråber
28100750676|Sulfametizol "Actavis"|dråbe|dråber
28100830279|Viskøse Øjendråber "Ophtha"|dråbe|dråber
28100599271|Mydriacyl|dråbe|dråber
28100657174|Cyclogyl|dråbe|dråber
28100724176|Kloramfenikol "DAK"|dråbe|dråber
28100821378|Kloramfenikol Viskøse "DAK"|dråbe|dråber
28100923577|Dacriosol|dråbe|dråber
28100993371|Mydriacyl|dråbe|dråber
28101473791|Fotil|dråbe|dråber
28101474191|Exocin|dråbe|dråber
28101525192|Fotil Forte|dråbe|dråber
28101557693|Iopidine|dråbe|dråber
28101700894|Alomide|dråbe|dråber
28101792195|Iopidine|dråbe|dråber
28101904697|Oculac|dråbe|dråber
28103020598|Allergodil|dråbe|dråber
28103316001|Oftaquix|dråbe|dråber
28104303408|Vigamox|dråbe|dråber
28105021512|Hyprosan|dråbe|dråber
28105057412|Monopex|dråbe|dråber
28105241013|Izba|dråbe|dråber
28101502292|Lecrolyn|dråbe|dråber
28101572493|Fotil|dråbe|dråber
28101572593|Fotil Forte|dråbe|dråber
28103010598|Celluvisc|dråbe|dråber
28103252601|Emadine|dråbe|dråber
28103801177|Lomudal|dråbe|dråber
28104061207|Oftaquix|dråbe|dråber
28104779510|Azyter|dråbe|dråber
28104944911|Monoprost|dråbe|dråber
28101263886|Flurolon|dråbe|dråber
28101837396|Vexol|dråbe|dråber
28101754695|Betoptic S|dråbe|dråber
28101949797|Oftagel|dråbe|dråber
28103206300|Viscotears|dråbe|dråber
28103905906|Mydriasert|øjenlamel|øjenlameller
28100230857|Ultracortenol|stribe|striber
28100724276|Kloramfenikol "DAK"|stribe|striber
28100758676|Øjensalve Neutral "Ophtha"|stribe|striber
28103169700|Ciloxan|stribe|striber
28100540268|Locacorten-Vioform|dråbe|dråber
28105106812|Cetraxal|dråbe|dråber
28101822196|Helicobacter Test INFAI|dosis|doser
28103925106|Duofaxin|tablet|tabletter
28104453208|Metadon "DnE"|ml|ml
28104453308|Metadon "DnE"|ml|ml
28104506609|Nivestim|mikrogram|mikrogram
28104886911|Meropenem "Stada"|mg|mg
28104887011|Meropenem "Stada"|gram|gram
28104919111|Fostimon Set|IE|IE
28104937211|Attentin|tablet|tabletter
28104960711|Dacarbazine "Lipomed"|mg|mg
28104981311|Recivit|resoriblet|resoribletter
28104981411|Recivit|resoriblet|resoribletter
28104981511|Recivit|resoriblet|resoribletter
28105102312|Androcur|tablet|tabletter
28105233413|Rupafin|tablet|tabletter
28105280413|Taptiqom|dråbe|dråber
28105317513|Cerdelga|kapsel|kapsler
28105335313|Clarithromycin "Alternova"|dosis|doser
28105353813|Strattera|ml|ml
28105356913|Cosentyx|dosis|doser
28105364613|Signifor|dosis|doser
28105364713|Signifor|dosis|doser
28105364813|Signifor|dosis|doser
28105405814|Zykadia|kapsel|kapsler
28105412314|Soolantra|påsmøring|påsmøringer
28105423114|Ofev|kapsel|kapsler
28105423214|Ofev|kapsel|kapsler
28105423814|Toujeo|enhed|enheder
28105467914|Simdax|mikrogram|mikrogram
28105476314|Sevorane|null|null
28105512414|Lenvima|kapsel|kapsler
28105512514|Lenvima|kapsel|kapsler
28105530115|Bricanyl Turbuhaler|sug|sug
28105582114|Sivextro|hætteglas|hætteglas
28115362814|Sinupret|tablet|tabletter
