drugid|pname|enhed_e|enhed_f|kode|iteration|type|mapning|tekst
28104219607|Orfiril Retard|tablet|tabletter|0000046|1|M+M+A+N|0+0+0+3| 
28104219607|Orfiril Retard|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104219607|Orfiril Retard|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104219607|Orfiril Retard|tablet|tabletter|0000026|1|N daglig|1| 
28104219607|Orfiril Retard|tablet|tabletter|0000025|1|N daglig|4| 
28104219607|Orfiril Retard|tablet|tabletter|0000024|1|N daglig|2| 
28104219607|Orfiril Retard|tablet|tabletter|0000001|.| | | 
28104219707|Orfiril|tablet|tabletter|0000083|1|N daglig|3| 
28104219707|Orfiril|tablet|tabletter|0000046|1|M+M+A+N|0+0+0+3| 
28104219707|Orfiril|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104219707|Orfiril|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104219707|Orfiril|tablet|tabletter|0000026|1|N daglig|1| 
28104219707|Orfiril|tablet|tabletter|0000024|1|N daglig|2| 
28104219707|Orfiril|tablet|tabletter|0000001|.| | | 
28104219807|Lantus Solo Star|IE|IE|0001210|.| | | 
28104219807|Lantus Solo Star|IE|IE|0000001|.| | | 
28104220007|Amisulprid "DLF"|tablet|tabletter|0000083|1|N daglig|3| 
28104220007|Amisulprid "DLF"|tablet|tabletter|0000026|1|N daglig|1| 
28104220007|Amisulprid "DLF"|tablet|tabletter|0000024|1|N daglig|2| 
28104220007|Amisulprid "DLF"|tablet|tabletter|0000001|.| | | 
28104220107|Amisulprid "DLF"|tablet|tabletter|0000028|1|N daglig|0.5| 
28104220107|Amisulprid "DLF"|tablet|tabletter|0000026|1|N daglig|1| 
28104220107|Amisulprid "DLF"|tablet|tabletter|0000024|1|N daglig|2| 
28104220107|Amisulprid "DLF"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104220107|Amisulprid "DLF"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104220107|Amisulprid "DLF"|tablet|tabletter|0000001|.| | | 
28104220807|Ipratropiumbromid "Teva"|mg|mg|0000001|.| | | 
28104221207|Qutenza|plaster|plastre|0001206|0|N daglig|1| 
28104221307|Mirtazapin "Aurobindo"|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104221307|Mirtazapin "Aurobindo"|tablet|tabletter|0000387|1|M+M+A+N|0+0+0+1.5| 
28104221307|Mirtazapin "Aurobindo"|tablet|tabletter|0000114|1|M+M+A+N|0+0+0+0.5| 
28104221307|Mirtazapin "Aurobindo"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104221307|Mirtazapin "Aurobindo"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104221307|Mirtazapin "Aurobindo"|tablet|tabletter|0000001|.| | | 
28104221407|Mirtazapin "Aurobindo"|tablet|tabletter|0000387|1|M+M+A+N|0+0+0+1.5| 
28104221407|Mirtazapin "Aurobindo"|tablet|tabletter|0000114|1|M+M+A+N|0+0+0+0.5| 
28104221407|Mirtazapin "Aurobindo"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104221407|Mirtazapin "Aurobindo"|tablet|tabletter|0000001|.| | | 
28104221507|Mirtazapin "Aurobindo"|tablet|tabletter|0000114|1|M+M+A+N|0+0+0+0.5| 
28104221507|Mirtazapin "Aurobindo"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104221507|Mirtazapin "Aurobindo"|tablet|tabletter|0000001|.| | | 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000001|.| | | 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000401|2|N daglig|1| 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000050|1|N daglig|3;3| 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000034|1|N daglig|4;4| 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000026|1|N daglig|1| 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000024|1|N daglig|2| 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104221607|Lamotrigin "Aurobindo"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104221707|Lamotrigin "Aurobindo"|tablet|tabletter|0000026|1|N daglig|1| 
28104221707|Lamotrigin "Aurobindo"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104221707|Lamotrigin "Aurobindo"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104221707|Lamotrigin "Aurobindo"|tablet|tabletter|0000001|.| | | 
28104221807|Lamotrigin "Aurobindo"|tablet|tabletter|0000026|1|N daglig|1| 
28104221807|Lamotrigin "Aurobindo"|tablet|tabletter|0000024|1|N daglig|2| 
28104221807|Lamotrigin "Aurobindo"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104221807|Lamotrigin "Aurobindo"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104221807|Lamotrigin "Aurobindo"|tablet|tabletter|0000001|.| | | 
28104221907|Lamotrigin "Aurobindo"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104221907|Lamotrigin "Aurobindo"|tablet|tabletter|0000001|.| | | 
28104221907|Lamotrigin "Aurobindo"|tablet|tabletter|0000026|1|N daglig|1| 
28104221907|Lamotrigin "Aurobindo"|tablet|tabletter|0000024|1|N daglig|2| 
28104223707|Stadaquel|tablet|tabletter|0000050|1|N daglig|3;3| 
28104223707|Stadaquel|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104223707|Stadaquel|tablet|tabletter|0000015|1|N daglig|1;1| 
28104223707|Stadaquel|tablet|tabletter|0000003|1|N daglig|2;2| 
28104223707|Stadaquel|tablet|tabletter|0000001|.| | | 
28104223807|Stadaquel|tablet|tabletter|0000050|1|N daglig|3;3| 
28104223807|Stadaquel|tablet|tabletter| |.| | | 
28104223807|Stadaquel|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104223807|Stadaquel|tablet|tabletter|0000003|1|N daglig|2;2| 
28104223807|Stadaquel|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104223807|Stadaquel|tablet|tabletter|0000015|1|N daglig|1;1| 
28104223807|Stadaquel|tablet|tabletter|0000001|.| | | 
28104223907|Stadaquel|tablet|tabletter|0000015|1|N daglig|1;1| 
28104223907|Stadaquel|tablet|tabletter|0000003|1|N daglig|2;2| 
28104223907|Stadaquel|tablet|tabletter|0000001|.| | | 
28104223907|Stadaquel|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104224007|Stadaquel|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104224007|Stadaquel|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104224007|Stadaquel|tablet|tabletter|0000015|1|N daglig|1;1| 
28104224007|Stadaquel|tablet|tabletter|0000001|.| | | 
28104224207|Mirtazapin "Bluefish"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104224207|Mirtazapin "Bluefish"|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104224207|Mirtazapin "Bluefish"|tablet|tabletter|0000387|1|M+M+A+N|0+0+0+1.5| 
28104224207|Mirtazapin "Bluefish"|tablet|tabletter|0000114|1|M+M+A+N|0+0+0+0.5| 
28104224207|Mirtazapin "Bluefish"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104224207|Mirtazapin "Bluefish"|tablet|tabletter|0000001|.| | | 
28104224307|Mirtazapin "Bluefish"|tablet|tabletter|0000387|1|M+M+A+N|0+0+0+1.5| 
28104224307|Mirtazapin "Bluefish"|tablet|tabletter|0000114|1|M+M+A+N|0+0+0+0.5| 
28104224307|Mirtazapin "Bluefish"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104224307|Mirtazapin "Bluefish"|tablet|tabletter|0000001|.| | | 
28104224407|Mirtazapin "Bluefish"|tablet|tabletter|0000114|1|M+M+A+N|0+0+0+0.5| 
28104224407|Mirtazapin "Bluefish"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104224407|Mirtazapin "Bluefish"|tablet|tabletter|0000001|.| | | 
28104226207|Vedrop|ml|ml|0000001|.| | | 
28104226707|Naratriptan "Teva"|tablet|tabletter|0000285|0|PN|1|ved anfald
28104226707|Naratriptan "Teva"|tablet|tabletter|0000001|.| | | 
28104226807|Pramipexol "Stada"|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104226807|Pramipexol "Stada"|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104226807|Pramipexol "Stada"|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104226807|Pramipexol "Stada"|tablet|tabletter|0000343|.| | | 
28104226807|Pramipexol "Stada"|tablet|tabletter|0000059|1|N daglig|3;3;3| 
28104226807|Pramipexol "Stada"|tablet|tabletter|0000001|.| | | 
28104226907|Pramipexol "Stada"|tablet|tabletter|0000101|1|N daglig|1.5;1.5;1.5| 
28104226907|Pramipexol "Stada"|tablet|tabletter|0000343|.| | | 
28104226907|Pramipexol "Stada"|tablet|tabletter|0000059|1|N daglig|3;3;3| 
28104226907|Pramipexol "Stada"|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104226907|Pramipexol "Stada"|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104226907|Pramipexol "Stada"|tablet|tabletter|0000001|.| | | 
28104226907|Pramipexol "Stada"|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104227007|Pramipexol "Stada"|tablet|tabletter|0000101|1|N daglig|1.5;1.5;1.5| 
28104227007|Pramipexol "Stada"|tablet|tabletter|0000001|.| | | 
28104227007|Pramipexol "Stada"|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104227007|Pramipexol "Stada"|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104227007|Pramipexol "Stada"|tablet|tabletter|0000343|.| | | 
28104227207|Doneprion|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104227207|Doneprion|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104227207|Doneprion|tablet|tabletter|0000001|.| | | 
28104227307|Doneprion|tablet|tabletter|0000026|1|N daglig|1| 
28104227307|Doneprion|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104227307|Doneprion|tablet|tabletter|0000001|.| | | 
28104228207|Quetiapin "Actavis"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104228207|Quetiapin "Actavis"|tablet|tabletter|0000001|.| | | 
28104228207|Quetiapin "Actavis"|tablet|tabletter|0000050|1|N daglig|3;3| 
28104228207|Quetiapin "Actavis"|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104228207|Quetiapin "Actavis"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104228307|Quetiapin "Actavis"|tablet|tabletter| |.| | | 
28104228307|Quetiapin "Actavis"|tablet|tabletter|0000050|1|N daglig|3;3| 
28104228307|Quetiapin "Actavis"|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104228307|Quetiapin "Actavis"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104228307|Quetiapin "Actavis"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104228307|Quetiapin "Actavis"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104228307|Quetiapin "Actavis"|tablet|tabletter|0000001|.| | | 
28104228507|Quetiapin "Actavis"|tablet|tabletter|0000001|.| | | 
28104228507|Quetiapin "Actavis"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104228507|Quetiapin "Actavis"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104228507|Quetiapin "Actavis"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104228607|Quetiapin "Actavis"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104228607|Quetiapin "Actavis"|tablet|tabletter|0000045|1|M+M+A+N|0+0+0+2| 
28104228607|Quetiapin "Actavis"|tablet|tabletter|0000044|1|M+M+A+N|0+0+0+1| 
28104228607|Quetiapin "Actavis"|tablet|tabletter|0000001|.| | | 
28104231807|Concerta|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28104231807|Concerta|tablet|tabletter|0000001|.| | | 
28104231807|Concerta|tablet|tabletter|0000026|1|N daglig|1| 
28104231907|Concerta|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28104231907|Concerta|tablet|tabletter|0000026|1|N daglig|1| 
28104231907|Concerta|tablet|tabletter|0000001|.| | | 
28104232007|Concerta|tablet|tabletter|0000026|1|N daglig|1| 
28104232007|Concerta|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28104232007|Concerta|tablet|tabletter|0000001|.| | | 
28104233107|Innovair|pust|pust|0000643|1|N daglig|2;2| 
28104233107|Innovair|pust|pust|0000351|1|N daglig|2;2| 
28104233107|Innovair|pust|pust|0000349|1|N daglig|1;1| 
28104233107|Innovair|pust|pust|0000001|.| | | 
28104233207|Oprymea|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104233207|Oprymea|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104233207|Oprymea|tablet|tabletter|0000059|1|N daglig|3;3;3| 
28104233207|Oprymea|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104233207|Oprymea|tablet|tabletter|0000343|.| | | 
28104233207|Oprymea|tablet|tabletter|0000001|.| | | 
28104233307|Oprymea|tablet|tabletter|0000101|1|N daglig|1.5;1.5;1.5| 
28104233307|Oprymea|tablet|tabletter|0000343|.| | | 
28104233307|Oprymea|tablet|tabletter|0000059|1|N daglig|3;3;3| 
28104233307|Oprymea|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104233307|Oprymea|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104233307|Oprymea|tablet|tabletter|0000001|.| | | 
28104233307|Oprymea|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104233407|Oprymea|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104233407|Oprymea|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104233407|Oprymea|tablet|tabletter|0000001|.| | | 
28104233407|Oprymea|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104233407|Oprymea|tablet|tabletter|0000343|.| | | 
28104233407|Oprymea|tablet|tabletter|0000101|1|N daglig|1.5;1.5;1.5| 
28104233407|Oprymea|tablet|tabletter|0000059|1|N daglig|3;3;3| 
28104233507|Oprymea|tablet|tabletter|0000101|1|N daglig|1.5;1.5;1.5| 
28104233507|Oprymea|tablet|tabletter|0000001|.| | | 
28104233507|Oprymea|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104233507|Oprymea|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104233507|Oprymea|tablet|tabletter|0000343|.| | | 
28104233907|Anastrozol "EQL Pharma"|tablet|tabletter|0000026|1|N daglig|1| 
28104235507|Atorvastatin "Actavis"|tablet|tabletter|0000025|1|N daglig|4| 
28104235507|Atorvastatin "Actavis"|tablet|tabletter|0000083|1|N daglig|3| 
28104235507|Atorvastatin "Actavis"|tablet|tabletter|0000026|1|N daglig|1| 
28104235507|Atorvastatin "Actavis"|tablet|tabletter|0000024|1|N daglig|2| 
28104235507|Atorvastatin "Actavis"|tablet|tabletter|0000004|1|N daglig|2;2;2;2| 
28104235607|Atorvastatin "Actavis"|tablet|tabletter|0000083|1|N daglig|3| 
28104235607|Atorvastatin "Actavis"|tablet|tabletter|0000026|1|N daglig|1| 
28104235607|Atorvastatin "Actavis"|tablet|tabletter|0000025|1|N daglig|4| 
28104235607|Atorvastatin "Actavis"|tablet|tabletter|0000024|1|N daglig|2| 
28104235607|Atorvastatin "Actavis"|tablet|tabletter|0000004|1|N daglig|2;2;2;2| 
28104235707|Atorvastatin "Actavis"|tablet|tabletter|0000026|1|N daglig|1| 
28104235707|Atorvastatin "Actavis"|tablet|tabletter|0000024|1|N daglig|2| 
28104236907|Oxycodonhydrochlorid "Teva"|tablet|tabletter|0000050|1|N daglig|3;3| 
28104236907|Oxycodonhydrochlorid "Teva"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104236907|Oxycodonhydrochlorid "Teva"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104236907|Oxycodonhydrochlorid "Teva"|tablet|tabletter|0000001|.| | | 
28104237007|Epirubicin "Actavis"| | | |.| | | 
28104237107|Epirubicin "Actavis"| | | |.| | | 
28104237207|Bicalustad|tablet|tabletter|0000026|1|N daglig|1| 
28104238407|Hyderm|påsmøring|påsmøringer|0000232|1|N daglig|1| 
28104238407|Hyderm|påsmøring|påsmøringer|0000104|1|N daglig|1;1| 
28104238407|Hyderm|påsmøring|påsmøringer|0000001|.| | | 
28104238907|Octagam| | | |.| | | 
28104239307|Rotarix|ml|ml|0000001|.| | | 
28104240707|Glimepirid "BMM Pharma"|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28104240707|Glimepirid "BMM Pharma"|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28104240707|Glimepirid "BMM Pharma"|tablet|tabletter|0000001|.| | | 
28104240807|Glimepirid "BMM Pharma"|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28104240807|Glimepirid "BMM Pharma"|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28104240807|Glimepirid "BMM Pharma"|tablet|tabletter|0000080|1|M+M+A+N|0.5+0+0+0| 
28104240807|Glimepirid "BMM Pharma"|tablet|tabletter|0000001|.| | | 
28104240907|Glimepirid "BMM Pharma"|tablet|tabletter|0000082|1|M+M+A+N|2+0+0+0| 
28104240907|Glimepirid "BMM Pharma"|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28104240907|Glimepirid "BMM Pharma"|tablet|tabletter|0000080|1|M+M+A+N|0.5+0+0+0| 
28104240907|Glimepirid "BMM Pharma"|tablet|tabletter|0000001|.| | | 
28104241007|Glimepirid "BMM Pharma"|tablet|tabletter|0000001|.| | | 
28104241007|Glimepirid "BMM Pharma"|tablet|tabletter|0000081|1|M+M+A+N|1+0+0+0| 
28104241007|Glimepirid "BMM Pharma"|tablet|tabletter|0000080|1|M+M+A+N|0.5+0+0+0| 
28104241107|Daflon|tablet|tabletter|0000015|1|N daglig|1;1| 
28104241107|Daflon|tablet|tabletter|0000001|.| | | 
28104241307|Ibustar|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104241307|Ibustar|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104241307|Ibustar|tablet|tabletter|0000016|1|N daglig|1;1;1;1| 
28104241307|Ibustar|tablet|tabletter|0000015|1|N daglig|1;1| 
28104241307|Ibustar|tablet|tabletter|0000001|.| | | 
28104241707|Yaz|tablet|tabletter|0000133|28|N daglig|dag 1: 1 dag 2: 1 dag 3: 1 dag 4: 1 dag 5: 1 dag 6: 1 dag 7: 1 dag 8: 1 dag 9: 1 dag 10: 1 dag 11: 1 dag 12: 1 dag 13: 1 dag 14: 1 dag 15: 1 dag 16: 1 dag 17: 1 dag 18: 1 dag 19: 1 dag 20: 1 dag 21: 1| 
28104241707|Yaz|tablet|tabletter|0000026|1|N daglig|1| 
28104242207|Strefen|sugetablet|sugetabletter|0001144|1|PN|1;1;1;1;1|hver 3.-6. time i højst 3 dage
28104242307|Prostazosin|tablet|tabletter|0000015|1|N daglig|1;1| 
28104242307|Prostazosin|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104242307|Prostazosin|tablet|tabletter|0000016|1|N daglig|1;1;1;1| 
28104242307|Prostazosin|tablet|tabletter|0000001|.| | | 
28104242707|Latanoprost "Teva"|dråbe|dråber|0001136|1|M+M+A+N|0+0+2+0|, 1 i hvert øje
28104242707|Latanoprost "Teva"|dråbe|dråber|0001135|1|M+M+A+N|0+0+1+0|i venstre øje
28104242707|Latanoprost "Teva"|dråbe|dråber|0001134|1|M+M+A+N|0+0+1+0|i højre øje
28104242707|Latanoprost "Teva"|dråbe|dråber|0000791|1|N daglig|2|, 1 i hvert øje
28104242707|Latanoprost "Teva"|dråbe|dråber|0000790|1|N daglig|1|i venstre øje
28104242707|Latanoprost "Teva"|dråbe|dråber|0000777|1|N daglig|1|i højre øje
28104246807|Qlaira|tablet|tabletter|0000133|28|N daglig|dag 1: 1 dag 2: 1 dag 3: 1 dag 4: 1 dag 5: 1 dag 6: 1 dag 7: 1 dag 8: 1 dag 9: 1 dag 10: 1 dag 11: 1 dag 12: 1 dag 13: 1 dag 14: 1 dag 15: 1 dag 16: 1 dag 17: 1 dag 18: 1 dag 19: 1 dag 20: 1 dag 21: 1
28104246907|Epirubicin "Teva"| | | |.| | | 
28104247807|Vancomycin "Sandoz"|mg|mg|0000001|.| | | 
28104248007|Zaditen|dråbe|dråber|0000746|1|N daglig|2;2|, 1 i hvert øje
28104248007|Zaditen|dråbe|dråber|0000745|1|N daglig|1;1|i venstre øje
28104248007|Zaditen|dråbe|dråber|0000744|1|N daglig|1;1|i højre øje
28104248207|Zolmitriptan "Teva"|tablet|tabletter|0001115|1|PN|1;1|ved anfald, evt. gentaget efter mindst 2 timer
28104248207|Zolmitriptan "Teva"|tablet|tabletter|0000730|0|PN|2|ved anfald
28104248207|Zolmitriptan "Teva"|tablet|tabletter|0000285|0|PN|1|ved anfald
28104248207|Zolmitriptan "Teva"|tablet|tabletter|0000001|.| | | 
28104248507|Xamiol|påsmøring|påsmøringer|0001077|1|N daglig|1| 
28104248507|Xamiol|påsmøring|påsmøringer|0000232|1|N daglig|1| 
28104248507|Xamiol|påsmøring|påsmøringer|0001139|1|N daglig|1| 
28104248507|Xamiol|påsmøring|påsmøringer|0000001|.| | | 
28104248607|Azarga|dråbe|dråber|0000745|1|N daglig|1;1|i venstre øje
28104248607|Azarga|dråbe|dråber|0000744|1|N daglig|1;1|i højre øje
28104248607|Azarga|dråbe|dråber|0000746|1|N daglig|2;2|, 1 i hvert øje
28104248707|Kuvan|tablet|tabletter|0000001|.| | | 
28104248807|Nexium|brev|breve|0000455|1|N daglig|2| 
28104248807|Nexium|brev|breve|0000218|1|N daglig|2;2| 
28104248807|Nexium|brev|breve|0000073|1|N daglig|1| 
28104248807|Nexium|brev|breve|0000032|1|N daglig|1;1| 
28104248807|Nexium|brev|breve|0000001|.| | | 
28104249107|Xarelto|tablet|tabletter|0000026|1|N daglig|1| 
28104249207|Ondansetron "Bluefish"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104249207|Ondansetron "Bluefish"|tablet|tabletter|0000001|.| | | 
28104249307|Ondansetron "Bluefish"|tablet|tabletter|0000001|.| | | 
28104249307|Ondansetron "Bluefish"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104249307|Ondansetron "Bluefish"|tablet|tabletter| |.| | | 
28104249407|Amlodipin "Teva"|tablet|tabletter|0000026|1|N daglig|1| 
28104249407|Amlodipin "Teva"|tablet|tabletter|0000024|1|N daglig|2| 
28104249407|Amlodipin "Teva"|tablet|tabletter|0000001|.| | | 
28104249507|Amlodipin "Teva"|tablet|tabletter|0000028|1|N daglig|0.5| 
28104249507|Amlodipin "Teva"|tablet|tabletter|0000026|1|N daglig|1| 
28104250307|Nebivolol "Portfarma"|tablet|tabletter|0000370|1|N daglig|2| 
28104250307|Nebivolol "Portfarma"|tablet|tabletter|0000026|1|N daglig|1| 
28104250307|Nebivolol "Portfarma"|tablet|tabletter|0000001|.| | | 
28104250307|Nebivolol "Portfarma"|tablet|tabletter| |.| | | 
28104251207|Neupro|plaster|plastre|0000001|.| | | 
28104251207|Neupro|plaster|plastre|0000096|1|N daglig|1| 
28104251307|Neupro|plaster|plastre|0000096|1|N daglig|1| 
28104251307|Neupro|plaster|plastre|0000001|.| | | 
28104251407|Flavamed|ml|ml|0000036|1|N daglig|5;5;5| 
28104251407|Flavamed|ml|ml|0000019|1|N daglig|5;5| 
28104251907|Irbesartan "Actavis"|tablet|tabletter|0000026|1|N daglig|1| 
28104251907|Irbesartan "Actavis"|tablet|tabletter|0000024|1|N daglig|2| 
28104251907|Irbesartan "Actavis"|tablet|tabletter|0000001|.| | | 
28104252070|Irbesartan "Actavis"|tablet|tabletter|0000026|1|N daglig|1| 
28104252070|Irbesartan "Actavis"|tablet|tabletter|0000001|.| | | 
28104252207|Valsartan "Actavis"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104252207|Valsartan "Actavis"|tablet|tabletter|0000027|1|N daglig|0.5;0.5| 
28104252207|Valsartan "Actavis"|tablet|tabletter|0000026|1|N daglig|1| 
28104252207|Valsartan "Actavis"|tablet|tabletter|0000024|1|N daglig|2| 
28104252207|Valsartan "Actavis"|tablet|tabletter|0000003|1|N daglig|2;2| 
28104252207|Valsartan "Actavis"|tablet|tabletter|0000001|.| | | 
28104252307|Valsartan "Actavis"|tablet|tabletter|0000028|1|N daglig|0.5| 
28104252307|Valsartan "Actavis"|tablet|tabletter|0000027|1|N daglig|0.5;0.5| 
28104252307|Valsartan "Actavis"|tablet|tabletter|0000026|1|N daglig|1| 
28104252307|Valsartan "Actavis"|tablet|tabletter|0000015|1|N daglig|1;1| 
28104252307|Valsartan "Actavis"|tablet|tabletter|0000001|.| | | 
28104252407|Foradil|pust|pust|0000351|1|N daglig|2;2| 
28104252407|Foradil|pust|pust|0000347|0|PN|2|ved anfald
28104252407|Foradil|pust|pust|0000211|1|N daglig|1;1| 
28104252407|Foradil|pust|pust|0000646|0|PN|1|før anstrengelse
28104252407|Foradil|pust|pust|0000352|0|PN|1|ved anfald
28104252407|Foradil|pust|pust|0000352|.|PN|1|ved anfald
28104252407|Foradil|pust|pust|0000349|1|N daglig|1;1| 
28104252407|Foradil|pust|pust|0000213|1|N daglig|2;2| 
28104252507|Azithromycin "Orifarm"|tablet|tabletter|0001083|.|{N daglig}{N daglig}|{1}{dag 1: 0.5 dag 2: 0.5 dag 3: 0.5 dag 4: 0.5}| 
28104252507|Azithromycin "Orifarm"|tablet|tabletter|0000764|0|N daglig|dag 1: 1 dag 2: 1 dag 3: 1| 
28104252507|Azithromycin "Orifarm"|tablet|tabletter|0000614|.|{N daglig}{N daglig}|{1}{0.5}| 
28104252507|Azithromycin "Orifarm"|tablet|tabletter|0000380|0|N daglig|2| 
28104252507|Azithromycin "Orifarm"|tablet|tabletter|0000001|.| | | 
28104252507|Azithromycin "Orifarm"|tablet|tabletter| |.| | | 
28104254707|Derinik|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104254707|Derinik|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104254707|Derinik|tablet|tabletter|0000343|.| | | 
28104254707|Derinik|tablet|tabletter|0000059|1|N daglig|3;3;3| 
28104254707|Derinik|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104254707|Derinik|tablet|tabletter|0000001|.| | | 
28104254807|Derinik|tablet|tabletter|0000343|.| | | 
28104254807|Derinik|tablet|tabletter|0000101|1|N daglig|1.5;1.5;1.5| 
28104254807|Derinik|tablet|tabletter|0000059|1|N daglig|3;3;3| 
28104254807|Derinik|tablet|tabletter|0000039|1|N daglig|2;2;2| 
28104254807|Derinik|tablet|tabletter|0000038|1|N daglig|1;1;1| 
28104254807|Derinik|tablet|tabletter|0000001|.| | | 
28104254807|Derinik|tablet|tabletter|0001046|1|M+M+A+N|0+0+0+1|, 2-3 timer før virkning ønskes
28104254907|Derinik|tablet|tabletter|0000039|1|N daglig|2;2;2| 
