ReleaseNumber|DrugId|DrugName|DosageUnitCode
30|28104434508|Levocetirizin "Glenmark"|39
30|28104434608|Movicol Chokolade|4
30|28104435108|Desmopressin "Paranova"|39
30|28104435208|Rosuvastatin "Sandoz"|39
30|28104435308|Rosuvastatin "Sandoz"|39
30|28104435408|Rosuvastatin "Sandoz"|39
30|28104435508|Rosuvastatin "Sandoz"|39
30|28104435908|Lercastad|39
30|28104436008|Lercastad|39
30|28104436108|Pramipexol "neuraxpharm"|39
30|28104436208|Pramipexol "neuraxpharm"|39
30|28104436308|Pramipexol "neuraxpharm"|39
30|28104436408|Pramipexol "neuraxpharm"|39
30|28104436508|Pramipexol "neuraxpharm"|39
30|28104436808|Minirin|39
30|28104436908|Minirin|39
30|28104437408|Repaglinid "Actavis"|39
30|28104437508|Repaglinid "Actavis"|39
30|28104437608|Repaglinid "Actavis"|39
30|28104437708|Repaglinid "Actavis"|39
30|28104437808|Ilgaper|39
30|28104437908|Ilgaper|39
30|28104438008|Ilgaper|39
30|28104438108|Ilgaper|39
30|28104438208|Repaglinid "Doc Generici"|39
30|28104438308|Repaglinid "Doc Generici"|39
30|28104438408|Repaglinid "Doc Generici"|39
30|28104439008|Irbesartan "Teva"|39
30|28104439108|Irbesartan "Teva"|39
30|28104439208|Irbesartan "Teva"|39
30|28104439808|Sildenafil "Actavis"|39
30|28104439908|Sildenafil "Actavis"|39
30|28104440008|Sildenafil "Actavis"|39
30|28104440108|Minirinmelt|39
30|28104440308|Minirinmelt|39
30|28104440408|Urorec|19
30|28104440508|Urorec|19
30|28104440908|Letrozol "Mylan"|39
30|28104441008|Latanoprost "Sandoz"|7
30|28104442608|Oxycodonhydrochl. "Lannacher|39
30|28104442708|Oxycodonhydrochl. "Lannacher|39
30|28104442808|Oxycodonhydrochl. "Lannacher|39
30|28104442908|Oxycodonhydrochl. "Lannacher|39
30|28104443008|Oxycodonhydrochl. "Lannacher|39
30|28104443108|Seroquel XR|39
30|28104443708|Valsavil HCT|39
30|28104443808|Valsavil HCT|39
30|28104443908|Valsavil HCT|39
30|28104444208|Seroquel Prolong|39
30|28104444308|Seroquel Prolong|39
30|28104444508|Niprun|39
30|28104444608|Dublock|39
30|28104445108|Olanzapine "Glenmark"|39
30|28104445208|Olanzapine "Glenmark"|39
30|28104445308|Olanzapine "Glenmark"|39
30|28104445408|Olanzapine "Glenmark"|39
30|28104445508|Olanzapine "Glenmark"|39
30|28104445608|Olanzapine "Glenmark"|39
30|28104445708|Olanzapine "Glenmark Europe"|39
30|28104445808|Olanzapine "Glenmark Europe"|39
30|28104445908|Olanzapine "Glenmark Europe"|39
30|28104446008|Olanzapine "Glenmark Europe"|39
30|28104446208|Olazax|39
30|28104446308|Olazax|39
30|28104446408|Olazax|39
30|28104446508|Olazax|39
30|28104446608|Olazax|39
30|28104446708|Olazax Disperzi|39
30|28104446808|Olazax Disperzi|39
30|28104446908|Olazax Disperzi|39
30|28104447008|Olazax Disperzi|39
30|28104447108|Olazax Disperzi|39
30|28104447208|Montelukast "Actavis"|41
30|28104447308|Montelukast "Actavis"|41
30|28104447408|Actamone|41
30|28104447508|Actamone|41
30|28104448808|Montelukast "Actavis"|39
30|28104448908|Actamone|39
30|28104450308|Losartanka./HClthiazid "Krka"|39
30|28104450408|Losartanka./HClthiazid "Krka"|39
30|28104450508|Controloc Control|39
30|28104450608|Remifentanil "Teva"|21
30|28104450708|Remifentanil "Teva"|21
30|28104450808|Remifentanil "Teva"|21
30|28104451408|Somac Control|39
30|28104451608|Pantoloc Control|39
30|28104452208|Onbrez Breezhaler|16
30|28104452308|Onbrez Breezhaler|16
30|28104452408|Modafinil "Mylan"|39
30|28104452508|Menopur|13
30|28104452608|Menopur|13
30|28104452808|Irbesartan "Medical Valley"|39
30|28104453608|Allopurinol "Teva"|39
30|28104453708|Allopurinol "Teva"|39
30|28104453808|Olmetec Plus|39
30|28104453908|Olmetec Plus|39
30|28104454008|Benetor Comp.|39
30|28104454108|Benetor Comp.|39
30|28104455308|Exemestan "Accord"|39
30|28104455408|Exemestan "Intas"|39
30|28104455508|Exemestan "Sandoz"|39
30|28104455608|Etadron|39
30|28104455708|Exemestan "ratiopharm"|39
30|28104455808|Irbesartan "Medical Valley"|39
30|28104455908|Irbesartan "Medical Valley"|39
30|28104456009|Norvir|39
30|28104456308|Atorvastatin "Mylan"|39
30|28104456408|Atorvastatin "Mylan"|39
30|28104456508|Atorvastatin "Mylan"|39
30|28104456608|Atorvastatin "Mylan"|39
30|28104457108|Oxycodone "Orifarm"|39
30|28104457208|Oxycodone "Orifarm"|39
30|28104457308|Oxydorine Depot|39
30|28104457408|Oxycodone "Orifarm"|39
30|28104457508|Oxycodone "Orifarm"|39
30|28104458108|Donepezilhydrochlorid Actavis|39
30|28104458208|Donepezilhydrochlorid Actavis|39
30|28104459008|Metformin "Actavis"|39
30|28104459508|Elonva|18
30|28104459608|Dorzolamid/Timolol "Teva"|7
30|28104459808|Perindopril tert-butylamin/Indapamid "Glenmark"|39
30|28104459909|Icandra|39
30|28104460309|Irbesartan/Hydrochlorthiazid "TEVA"|39
30|28104460409|Irbesartan/Hydrochlorthiazid "TEVA"|39
30|28104460509|Irbesartan/Hydrochlorthiazid "TEVA"|39
30|28104460708|Taxotere|22
30|28104460909|Simvastatin "Orion"|39
30|28104461009|Simvastatin "Orion"|39
30|28104461109|Simvastatin "Orion"|39
30|28104461209|Simvastatin "Orion"|39
30|28104462009|Ibandronsyre "Medical Valley"|39
30|28104462209|Bonefurbit|39
30|28104463109|Lamivudine "Teva Pharma BV"|39
30|28104463209|Lamivudine "Teva Pharma BV"|39
30|28104463508|Methadon "Alternova"|39
30|28104463608|Methadon "Alternova"|39
30|28104466208|Ritalin Uno|19
30|28104466709|Caverject Dual|21
30|28104467009|Daivonex|29
30|28104467109|Ezoret|19
30|28104467209|Ezoret|19
30|28104467309|Emanera|19
30|28104467409|Emanera|19
30|28104467509|Escadra|19
30|28104467609|Escadra|19
30|28104467709|Esomeprazol "Krka"|19
30|28104467809|Esomeprazol "Krka"|19
30|28104467909|Esodec|19
30|28104468009|Esodec|19
30|28104468109|Esomel|19
30|28104468209|Esomel|19
30|28104468909|Donepezil "Stada"|39
30|28104469009|Donepezil "Stada"|39
30|28104469309|Rizatriptan "Teva"|39
30|28104469409|Rizatriptan "Teva"|39
30|28104469509|Temozolomid "STADA"|19
30|28104469609|Temozolomid "STADA"|19
30|28104469709|Temozolomid "STADA"|19
30|28104469809|Temozolomid "STADA"|19
30|28104469909|Temozolomid "STADA"|19
30|28104470009|Temozolomid "STADA"|19
30|28104470909|Sildenafil "Medical Valley"|39
30|28104471009|Sildenafil "Medical Valley"|39
30|28104471109|Sildenafil "Medical Valley"|39
30|28104471608|Lyrica|22
30|28104472609|Prezista|39
30|28104472709|Prezista|39
30|28104473009|Lamivudine "Teva"|39
30|28104474209|Moderiba|39
30|28104474309|Moderiba|39
30|28104474509|Exemestan "Stada"|39
30|28104475109|Seroquel SR|39
30|28104475209|Seroquel SR|39
30|28104475309|Seroquel SR|39
30|28104475409|Seroquel SR|39
30|28104476609|Seroquel XR|39
30|28104477509|Losartankalium "Krka"|39
30|28104477709|Losartankalium "Krka"|39
30|28104477809|Losartankalium "Krka"|39
30|28104478109|Prolia|18
30|28104478609|Montelukast "Mylan"|39
30|28104478809|Clopidogrel "TAD"|39
30|28104479009|Clopidogrel "Teva Pharma"|39
30|28104479109|Clopidogrel "Mylan"|39
30|28104479309|Clopidogrel Krka|39
30|28104479409|Midiana|39
30|28104480009|Atorvastatin "Sandoz"|39
30|28104480709|Temozolomide "Accord"|19
30|28104480809|Temozolomide "Accord"|19
30|28104480909|Temozolomide "Accord"|19
30|28104481009|Temozolomide "Accord"|19
30|28104481109|Temozolomide "Accord"|19
30|28104481209|Temozolomide "Accord"|19
30|28104481409|Votrient|39
30|28104481909|Revitelle|39
30|28104482209|Mometasonfuroat "Glenmark"|29
30|28104482309|Clopidogrel BGR|39
30|28104483409|Irbesartan/hydrochlorthiazid "Medical Valley"|39
30|28104483509|Irbesartan/hydrochlorthiazid "Medical Valley"|39
30|28104483609|Irbesartan/hydrochlorthiazid "Medical Valley"|39
30|28104483809|Kandrozid|39
30|28104483909|Kandrozid|39
30|28104484009|Kandrozid|39
30|28104484109|Kandrozid|39
30|28104485409|Azithromycin "Stada"|39
30|28104485709|Buprenorphine "Bluefish"|32
30|28104485809|Buprenorphine "Bluefish"|32
30|28104485909|Buprenorphine "Bluefish"|32
30|28104486009|Leflunomide Winthrop|39
30|28104486109|Leflunomide Winthrop|39
30|28104486209|Leflunomide Winthrop|39
30|28104486309|Letrozol "Medipha Santé"|39
30|28104486609|Pramithon|39
30|28104486709|Pramithon|39
30|28104486809|Pramithon|39
30|28104486909|Pramithon|39
30|28104487009|Zanacodar|39
30|28104487109|Zanacodar|39
30|28104487209|Zanacodar|39
30|28104487409|Temozolomide "Hexal"|19
30|28104487509|Temozolomide "Hexal"|19
30|28104487609|Temozolomide "Hexal"|19
30|28104487709|Temozolomide "Hexal"|19
30|28104487809|Temozolomide "Hexal"|19
30|28104487909|Temozolomide "Hexal"|19
30|28104488009|Baxogar|39
30|28104488209|Temozolomide "Sandoz"|19
30|28104488309|Temozolomide "Sandoz"|19
30|28104488409|Temozolomide "Sandoz"|19
30|28104488509|Temozolomide "Sandoz"|19
30|28104488609|Temozolomide "Sandoz"|19
30|28104488709|Temozolomide "Sandoz"|19
30|28104488809|Temomedac|19
30|28104488909|Temomedac|19
30|28104489009|Temomedac|19
30|28104489109|Temomedac|19
30|28104489209|Temomedac|19
30|28104489309|Temomedac|19
30|28104489409|Temozolomide "Teva"|19
30|28104489509|Temozolomide "Teva"|19
30|28104489609|Temozolomide "Teva"|19
30|28104489709|Temozolomide "Teva"|19
30|28104489809|Temozolomide "Teva"|19
30|28104489909|Temozolomide "Teva"|19
30|28104490309|Topiramat "Actavis"|39
30|28104490409|Topiramat "Actavis"|39
30|28104490509|Topiramat "Actavis"|39
30|28104490609|Topiramat "Actavis"|39
30|28104491209|Assieme Turbohaler|36
30|28104491309|Assieme forte Turbohaler|36
30|28104493309|Spiriva|16
30|28104493809|Pantoprazole "Teva"|39
30|28104493909|Pantoprazole "Teva"|39
30|28104494109|Daisynelle|39
30|28104494209|Daisynelle|39
30|28104495209|Vesicare|39
30|28104495309|Zolmitriptan "Stada"|39
30|28104495609|Coltowan|39
30|28104495709|Irbesartan "STADA"|39
30|28104495809|Irbesartan "STADA"|39
30|28104499809|DuoPlavin|39
30|28104499909|DuoPlavin|39
30|28104500009|Pramipexol "Mylan"|39
30|28104500109|Pramipexol "Mylan"|39
30|28104500209|Pramipexol "Mylan"|39
30|28104500309|Pramipexol "Mylan"|39
30|28104500509|DuoCover|39
30|28104500609|DuoCover|39
30|28104504309|Montelukast "Arrow"|39
30|28104505609|Olmesartanmedoxomil "Krka"|39
30|28104505709|Olmesartanmedoxomil "Krka"|39
30|28104505809|Olmesartanmedoxomil "Krka"|39
30|28104508009|Vesicare|39
30|28104508209|Losartanka./HClthiazid Actavis|39
30|28104508309|Losartanka./HClthiazid Actavis|39
30|28104508409|Montelukast "Stada"|41
30|28104508509|Montelukast "Stada"|41
30|28104508609|Montelukast "Stada"|39
30|28104509409|Prevenar 13|18
30|28104510509|Asacol|39
30|28104511409|Telmisartan "Teva"|39
30|28104511509|Telmisartan "Teva"|39
30|28104511609|Telmisartan "Teva"|39
30|28104512109|Nasonex|27
30|28104512509|Alzen SR|39
30|28104512609|Alzen SR|39
30|28104512709|Alzen SR|39
30|28104513109|Azithromycin "Mylan"|39
30|28104513209|Combigan|7
30|28104513509|Crestor|39
30|28104513609|Esomeprazol "Mylan"|19
30|28104513709|Esomeprazol "Mylan"|19
30|28104514809|Amoxicillin/clavulansyre "Auro|39
30|28104515109|Palexia|39
30|28104515209|Palexia|39
30|28104515309|Palexia|39
30|28104515409|Palexia Depot|39
30|28104515509|Palexia Depot|39
30|28104515609|Palexia Depot|39
30|28104515709|Palexia Depot|39
30|28104515809|Palexia Depot|39
30|28104518309|Symbicort Turbuhaler|36
30|28104518409|Copalia HCT|39
30|28104518509|Copalia HCT|39
30|28104518609|Copalia HCT|39
30|28104518709|Copalia HCT|39
30|28104518809|Copalia HCT|39
30|28104519409|Dafiro HCT|39
30|28104519509|Dafiro HCT|39
30|28104519609|Dafiro HCT|39
30|28104519709|Dafiro HCT|39
30|28104519809|Dafiro HCT|39
30|28104520009|Montelukast "Orion"|41
30|28104520109|Montelukast "Orion"|41
30|28104520209|Montelukast "Orion"|39
30|28104520409|Paroxetin "Amneal"|39
30|28104520509|Paroxetin "Amneal"|39
30|28104520909|Latanoprost "Actavis"|7
30|28104521009|Atorvastatin "Teva"|39
30|28104521109|Atorvastatin "Teva"|39
30|28104521209|Atorvastatin "Teva"|39
30|28104521309|Atorvastatin "Teva"|39
30|28104521709|Clopidogrel  Acino|39
30|28104522109|Tertensif Kombi|39
30|28104522309|Strattera|19
30|28104522409|Strattera|19
30|28104522509|Strattera|19
30|28104522609|Strattera|19
30|28104522709|Strattera|19
30|28104522809|Clopixol|39
30|28104523309|Elocon|28
30|28104523409|Imigrane|27
30|28104523509|Kreon 10.000|19
30|28104523609|Kreon 25.000|19
30|28104523709|Selexid|39
30|28104524009|Rispolept Consta|18
30|28104524109|Rispolept Consta|18
30|28104524209|Rispolept Consta|18
30|28104524309|Ramipril "Amneal"|39
30|28104524409|Ramipril "Amneal"|39
30|28104524509|AmBisome|20
30|28104524809|Zolmitriptan "Stada"|39
30|28104525109|Solvetan|11
30|28104525409|Risdronostad|39
30|28104525509|Risdronostad|39
30|28104525609|Risdronostad|39
30|28104527709|Tilcitin|39
30|28104527909|Pevison|29
30|28104528609|Seroquel|39
30|28104528709|Seroquel|39
30|28104528909|Ribavirin "Biopartners"|39
30|28104529009|Costad|7
30|28104529209|Lansolajen|19
30|28104529309|Lansolajen|19
30|28104529909|Daxas|39
30|28104530309|Exemasin|39
30|28104530409|Exemestan "Teva Pharma"|39
30|28104530509|Sycrest|32
30|28104530609|Sycrest|32
30|28104531009|Stelara|18
30|28104531109|Stelara|18
30|28104531209|AmBisome|20
30|28104531809|Dorzolamid "STADA"|7
30|28104532109|Rivastigmine "1A Pharma"|19
30|28104532209|Rivastigmine "1A Pharma"|19
30|28104532309|Rivastigmine "1A Pharma"|19
30|28104532409|Rivastigmine "1A Pharma"|19
30|28104532609|Rivastigmine "HEXAL"|19
30|28104532709|Rivastigmine "HEXAL"|19
30|28104532809|Rivastigmine "HEXAL"|19
30|28104532909|Rivastigmine "HEXAL"|19
30|28104533109|Rivastigmine "Sandoz"|19
30|28104533209|Rivastigmine "Sandoz"|19
30|28104533309|Rivastigmine "Sandoz"|19
30|28104533409|Rivastigmine "Sandoz"|19
30|28104533609|Mycostatin|22
30|28104533709|Bicalutamid "Orion"|39
30|28104533809|Bicalutamid "Orion"|39
30|28104534109|Olanzapine "Apotex"|39
30|28104534209|Olanzapine "Apotex"|39
30|28104534309|Olanzapine "Apotex"|39
30|28104534409|Olanzapine "Apotex"|39
30|28104534809|Risedronatnatrium "Stada"|39
30|28104534909|Risedronatnatrium "Stada"|39
30|28104535009|Risedronatnatrium "Stada"|39
30|28104535509|Valsartan "Krka"|39
30|28104535609|Valsartan "Krka"|39
30|28104535709|Valsartan "Krka"|39
30|28104535809|Prestarium Neo|39
30|28104535909|Prestarium Neo Forte|39
30|28104536109|Nexplanon|14
30|28104536409|Irbesartan/Hydrochlorthiazid "Actavis"|39
30|28104536509|Irbesartan/Hydrochlorthiazid "Actavis"|39
30|28104536609|Irbesartan/Hydrochlorthiazid "Actavis"|39
30|28104538709|Ribavirin Mylan|19
30|28104538909|Fludara|39
30|28104539109|Clopidogrel ratiopharm|39
30|28104539509|Klaricid|20
30|28104539609|Zoladex|14
30|28104540509|Vesicare|39
30|28104540609|Vesicare|39
30|28104540709|Mirena|33
30|28104541009|Arzolamid|7
30|28104541109|Arzotilol|7
30|28104541309|Procren Depot|18
30|28104541409|Procren Depot|18
30|28104541809|Exemestan "Actavis"|39
30|28104542009|Seroquel XL|39
30|28104542209|Alzen SR|39
30|28104542309|Rabeprazolnatrium "Krka"|39
30|28104542409|Rabeprazolnatrium "Krka"|39
30|28104542709|DesmoMelt|39
30|28104542809|DesmoMelt|39
30|28104543209|Seretide Evohaler|27
30|28104544309|Quetiapin "Accord"|39
30|28104544409|Quetiapin "Accord"|39
30|28104544609|Quetiapin "Accord"|39
30|28104544709|Quetiapin "Accord"|39
30|28104544809|Tirzopt|7
30|28104545009|Symbicort Forte Turbuhaler|36
30|28104545709|Omeprazol "Actavis"|19
30|28104545809|Omeprazol "Actavis"|19
30|28104545909|Omeprazol "Actavis"|19
30|28104546309|IbandronsyreTeva|39
30|28104547309|Mometasonfuroat "Galen"|29
30|28104547409|Mometasonfuroat "Galen"|29
30|28104547509|Targocid|20
30|28104548409|Yellox|7
30|28104548709|Crestor|39
30|28104548909|Skinoren|29
30|28104549209|Zoladex|14
30|28104550109|Valaciclovir "Stada"|39
30|28104550209|Valaciclovir "Stada"|39
30|28104550409|Loprilin|19
30|28104550509|Loprilin|19
30|28104550609|Loprilin|19
30|28104550709|Omeprazol "Sandoz"|19
30|28104550809|Omeprazol "Sandoz"|19
30|28104550909|Omeprazol "Sandoz"|19
30|28104551109|Sildenafil "Mylan"|39
30|28104551209|Sildenafil "Mylan"|39
30|28104551309|Sildenafil "Mylan"|39
30|28104551809|Orlistat "Sandoz"|19
30|28104552209|Sandimmun Neoral|22
30|28104552309|Taflotan|7
30|28104553109|Ribavirin "Teva Pharma BV"|39
30|28104553309|Xamiol|29
30|28104553909|Telmisartan "Actavis"|39
30|28104554009|Telmisartan "Actavis"|39
30|28104554109|Telmisartan "Actavis"|39
30|28104554209|Lafene|25
30|28104554309|Lafene|25
30|28104554409|Lafene|25
30|28104554509|Lafene|25
30|28104554609|Atovaquon/Proguanil."Glenmark|39
30|28104555309|Lacrofarm Junior|4
30|28104555609|Hirobriz Breezhaler|16
30|28104555709|Hirobriz Breezhaler|16
30|28104555809|Magenterol|4
30|28104555909|Tolura|39
30|28104556009|Tolura|39
30|28104556109|Tolura|39
30|28104556209|Ropinict|39
30|28104556309|Ropinict|39
30|28104556409|Ropinirol "Hexal"|39
30|28104556509|Ropinirol "Hexal"|39
30|28104557409|Dicuno|39
30|28104557509|Dicuno|39
30|28104557709|Relert|39
30|28104557809|Ferriprox|39
30|28104558209|Zofran Zydis|39
30|28104558409|Latiotim|7
30|28104559909|Losartanka./HClthiazid "Krka"|39
30|28104560109|Sildenafil "Orion"|39
30|28104560209|Sildenafil "Orion"|39
30|28104560309|Sildenafil "Orion"|39
30|28104560609|Qvar Easi-Breathe|27
30|28104560709|Qvar Easi-Breathe|27
30|28104560809|Neovel|39
30|28104560909|Azalia|39
30|28104561009|Myrtilla|39
30|28104561809|Enbrel|17
30|28104562209|Latanoprost "Stada"|7
30|28104562309|Risperdal|20
30|28104562409|Spiriva Respimat|27
30|28104562609|Pentasa|39
30|28104562709|Loceryl|29
30|28104562809|Silodyx|19
30|28104562909|Silodyx|19
30|28104563009|Vesicare|39
30|28104563609|Cetimax|39
30|28104563909|Lacrofarm|4
30|28104564309|Omezolmyl|19
30|28104564409|Omezolmyl|19
30|28104564509|Omezolmyl|19
30|28104565209|Lacidipin "Teva"|39
30|28104565309|Lacidipin "Teva"|39
30|28104565409|Mykofenolatmofetil "Mylan"|39
30|28104565509|Duovent|1
30|28104565609|Mestinon|39
30|28104566209|Clopidogrel "Accord"|39
30|28104566309|Olanzapin "Pensa"|39
30|28104566409|Olanzapin "Pensa"|39
30|28104566509|Olanzapin "Pensa"|39
30|28104566609|Olanzapin "Pensa"|39
30|28104566709|Olanzapin "Normon"|39
30|28104566809|Olanzapin "Normon"|39
30|28104566909|Olanzapin "Normon"|39
30|28104567009|Olanzapin "Normon"|39
30|28104567509|Onezyp|39
30|28104567609|Onezyp|39
30|28104567709|Onezyp|39
30|28104567809|Onezyp|39
30|28104569909|Bisoprolol "Mylan"|39
30|28104570009|Bisoprolol "Mylan"|39
30|28104570709|Alenzo|19
30|28104570809|Alenzo|19
30|28104570909|Alenzo|19
30|28104571009|Sofradex|7
30|28104571109|Ibandronat "Stada"|39
30|28104571209|Ibandronat "Stada"|39
30|28104571409|Ibandronat "Actavis"|39
30|28104571509|Ibandronat "Actavis"|39
30|28104572309|Mycophenolatmofetil "Stada"|19
30|28104572409|Mycophenolatmofetil "Stada"|39
30|28104572709|Crestor|39
30|28104572809|Crestor|39
30|28104572909|Targocid|20
30|28104575409|Nicotinell IceMint|40
30|28104575509|Nicotinell IceMint|40
30|28104575709|Diclofenacna. "2care4" Retard|39
30|28104575809|Diclofenacna. "2care4" Retard|39
30|28104576009|Buprenorphine "Orifarm"|32
30|28104576109|Buprenorphine "Orifarm"|32
30|28104576909|Clopixol|39
30|28104577409|Candesartancilexetil/Hydrochlorthiazid "Krka"|39
30|28104577509|Candesartan/HClthiazid "Krka"|39
30|28104577609|Candesartancilexetil/Hydrochlorthiazid "Krka"|39
30|28104577709|Candesartancilexetil/Hydrochlorthiazid "Krka"|39
30|28104577809|Candecombi|39
30|28104577909|Candecombi|39
30|28104578009|Candecombi|39
30|28104578109|Candecombi|39
30|28104579209|Burinex|39
30|28104579309|Brufen Retard|39
30|28104579509|Rosuvastatin "ratiopharm"|39
30|28104579609|Rosuvastatin "ratiopharm"|39
30|28104579709|Rosuvastatin "ratiopharm"|39
30|28104579809|Rosuvastatin "ratiopharm"|39
30|28104579909|Bundisarin|39
30|28104580009|Tilavist|7
30|28104580109|Thiamazol "2care4"|39
30|28104581109|Zofran|30
30|28104581309|Twynsta|39
30|28104581409|Twynsta|39
30|28104581509|Twynsta|39
30|28104581609|Twynsta|39
30|28104583009|Myclausen|39
30|28104583109|Atorvastatin "Stada"|39
30|28104583209|Atorvastatin "Stada"|39
30|28104583309|Atorvastatin "Stada"|39
30|28104583409|Atorvastatin "Stada"|39
30|28104583509|Ruconest|9
30|28104584209|Simvastatin "Amneal"|39
30|28104584309|Simvastatin "Amneal"|39
30|28104584409|Simvastatin "Amneal"|39
30|28104584809|Ropinirol "KRKA"|39
30|28104584909|Ropinirol "KRKA"|39
30|28104585009|Ropinirol "KRKA"|39
30|28104585109|Ropinirol "Sandoz"|39
30|28104585209|Ropinirol "Sandoz"|39
30|28104585309|Ropinirol "Sandoz"|39
30|28104585409|Leflunomide medac|39
30|28104585509|Leflunomide medac|39
30|28104585609|Repso|39
30|28104585709|Repso|39
30|28104586609|Azithromycin "Stada"|22
30|28104586709|Amlodipin "Bluefish"|39
30|28104586809|Amlodipin "Bluefish"|39
30|28104586909|Desogestrel "Orifarm"|39
30|28104587109|Lopacut|39
30|28104587809|Laxogol|4
30|28104587909|Gangiden|4
30|28104588209|Seretide Diskus|36
30|28104588309|Seretide Diskus|36
30|28104589409|Sifrol|39
30|28104589509|Sifrol|39
30|28104589909|Ristfor|39
30|28104590009|Ristfor|39
30|28104590109|Mirapexin|39
30|28104590209|Mirapexin|39
30|28104590309|Famvir|39
30|28104590609|Telmisartan "Stada"|39
30|28104590709|Telmisartan "Stada"|39
30|28104590809|Telmisartan "Stada"|39
30|28104593409|Atorvastatin "Generics"|39
30|28104593509|Atorvastatin "Generics"|39
30|28104593609|Atorvastatin "Generics"|39
30|28104593709|Atorvastatin "Generics"|39
30|28104593809|Atorvastatin "Pharmathen"|39
30|28104593909|Atorvastatin "Pharmathen"|39
30|28104594009|Atorvastatin "Pharmathen"|39
30|28104594109|Atorvastatin "Pharmathen"|39
30|28104594709|Pulmozyme|1
30|28104594909|Letrozole "Sandoz"|39
30|28104595209|Trobalt|39
30|28104595309|Trobalt|39
30|28104595509|Trobalt|39
30|28104595609|Trobalt|39
30|28104596009|Imigran|30
30|28104596109|Systen Conti|25
30|28104596209|Moviprep|38
30|28104596809|Lomudal|7
30|28104602609|Anastrozol "Accord"|39
30|28104603009|Clopidogrel Apotex|39
30|28104603409|Symbicort Mite Turbuhaler|36
30|28104603509|Letrozol "Stada"|39
30|28104604009|Alatopran|7
30|28104604209|Sildenafil "Accord"|39
30|28104604309|Sildenafil "Accord"|39
30|28104604409|Sildenafil "Accord"|39
30|28104604709|Paracetamol "Actavis"|39
30|28104604809|Escitalopram "Orion"|39
30|28104604909|Escitalopram "Orion"|39
30|28104605009|Escitalopram "Orion"|39
30|28104605109|Escitalopram "Orion"|39
30|28104606009|Spiriva|16
30|28104606209|Sildenafil "Stada"|39
30|28104606309|Sildenafil "Stada"|39
30|28104606409|Sildenafil "Stada"|39
30|28104606509|Zok-Zid|39
30|28104606709|Adepend|39
30|28104606909|Lamivudine/Zidovudine "Teva"|39
30|28104607109|Aciclovir "2care4"|39
30|28104607209|Aciclovir "2care4"|39
30|28104607309|Aciclovir "2care4"|39
30|28104608109|Strattera|19
30|28104608409|Citalopram "Vitabalans"|39
30|28104608509|Citalopram "Vitabalans"|39
30|28104608609|Pantoprazol "Mylan"|39
30|28104608709|Pantoprazol "Mylan"|39
30|28104609009|Ristaben|39
30|28104609109|Ristaben|39
30|28104609209|Ristaben|39
30|28104609409|Desmopressin "Paranova"|39
30|28104609609|Lamotrigin "Amneal"|39
30|28104609709|Lamotrigin "Amneal"|39
30|28104609809|Lamotrigin "Amneal"|39
30|28104609909|Lamotrigin "Amneal"|39
30|28104611009|Spiriva Respimat|27
30|28104611209|Orlistat "Teva"|19
30|28104611409|Ancozan Comp|39
30|28104612209|Buprenorphine "Sandoz"|32
30|28104612309|Buprenorphine "Sandoz"|32
30|28104612409|Norvipren|32
30|28104612509|Norvipren|32
30|28104612709|Fluoxetin "2care4"|39
30|28104612809|Terbutalinsulfat "Paranova"|36
30|28104612909|Latanomol|7
30|28104613009|Latacomp|7
30|28104613109|Latanostad comp|7
30|28104613209|Latanoprost/Timolol "Stada"|7
30|28104613309|Stadolatan|7
30|28104613709|Latanoprost/Timolol "Apotex"|7
30|28104613809|Rigevidon 28|39
30|28104614109|Mestinon|39
30|28104614509|Vendiol|39
30|28104614609|Varianta|39
30|28104614709|Celia|39
30|28104615809|Flutide Forte Diskus|36
30|28104616109|Leticia 28|39
30|28104616209|Rigetrux 28|39
30|28104616309|Hunogidon 28|39
30|28104616509|Myrzi 28|39
30|28104616609|Novypil 28|39
30|28104616709|Hunogidon 28|39
30|28104617309|Iasibon|39
30|28104617409|Brilique|39
30|28104617709|Diproderm|28
30|28104617809|Atarax|39
30|28104618009|Spiriva|16
30|28104618109|Losartan/HClthiazide "Teva"|39
30|28104618609|Pentasa|39
30|28104618709|Atorvastatin "Hexal"|39
30|28104618809|Atorvastatin "Hexal"|39
30|28104619009|Atorvastatin "Hexal"|39
30|28104619209|Irbesartan/hydrochlorthiazid "Stada"|39
30|28104619309|Irbesartan/hydrochlorthiazid "Stada"|39
30|28104619409|Irbesartan/hydrochlorthiazid "Stada"|39
30|28104619609|Montelukast "Accord"|41
30|28104619709|Montelukast "Accord"|41
30|28104620009|Mycophenolatemofetil "Sandoz"|39
30|28104620609|Amlodipine "Vitabalans"|39
30|28104620709|Amlodipine "Vitabalans"|39
30|28104621209|Picoprep|4
30|28104622909|DesmoMelt|39
30|28104623009|DesmoMelt|39
30|28104623109|Betnovate|29
30|28104623809|Alzen SR|39
30|28104624010|Lacipil|39
30|28104624110|Lacipil|39
30|28104625109|VPRIV|9
30|28104625209|Candesartancilexetil "Actavis"|39
30|28104625309|Candesartancilexetil "Actavis"|39
30|28104625409|Candesartancilexetil "Actavis"|39
30|28104625509|Candesartancilexetil "Actavis"|39
30|28104625609|Candesartan/HClthiazid Actavis|39
30|28104625709|Candesartan/HClthiazid Actavis|39
30|28104625809|Donepezil "Krka"|39
