drugid|pname|enhed_e|enhed_f|kode|iteration|type|mapning|tekst
28103794805|Tobradex|dråbe|dråber||1|N daglig|2;2;2|, 1 i hvert øje
28103794805|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1|i højre øje
28103794805|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1|i venstre øje
28103794805|Tobradex|dråbe|dråber||1|N daglig|2;2;2;2|, 1 i hvert øje
28103794805|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1;1|i venstre øje
28103794805|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1;1|i højre øje
28103794805|Tobradex|dråbe|dråber||1|N daglig|2;2;2;2;2|, 1 i hvert øje
28103795805|Ganfort|dråbe|dråber||.| | | 
28103795805|Ganfort|dråbe|dråber||1|M+M+A+N|1+0+0+0|i højre øje
28103795805|Ganfort|dråbe|dråber||1|M+M+A+N|1+0+0+0|i venstre øje
28103795805|Ganfort|dråbe|dråber||1|M+M+A+N|2+0+0+0|, 1 i hvert øje
28103798605|Bonviva|injektionssprøjte|injektionssprøjter||.| | | 
28103800605|Androcur|tablet|tabletter||.| | | 
28103800605|Androcur|tablet|tabletter||1|N daglig|2;2| 
28103800605|Androcur|tablet|tabletter||1|N daglig|1;1| 
28103800605|Androcur|tablet|tabletter||1|N daglig|0.5;0.5| 
28103800605|Androcur|tablet|tabletter||1|N daglig|1;1;1| 
28103800605|Androcur|tablet|tabletter||1|N daglig|2;2;2| 
28103800605|Androcur|tablet|tabletter||1|N daglig|0.5;0.5;0.5| 
28103801405|Kuracid|tablet|tabletter||1|N daglig|1;1| 
28103801405|Kuracid|tablet|tabletter||1|N daglig|1;1;1;1| 
28103801405|Kuracid|tablet|tabletter||1|N daglig|1;1;1| 
28103801405|Kuracid|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103801405|Kuracid|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28103801505|Kuracid|tablet|tabletter||1|N daglig|1;1| 
28103801505|Kuracid|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103802105|Omnistad|kapsel|kapsler||1|N daglig|1| 
28103803305|Inovelon|tablet|tabletter||.| | | 
28103803305|Inovelon|tablet|tabletter||1|M+M+A+N|1+0+1+0|til et måltid
28103803305|Inovelon|tablet|tabletter||1|M+M+A+N|2+0+2+0|til et måltid
28103803405|Inovelon|tablet|tabletter||.| | | 
28103803405|Inovelon|tablet|tabletter||1|M+M+A+N|1+0+1+0|til et måltid
28103803405|Inovelon|tablet|tabletter||1|M+M+A+N|2+0+2+0|til et måltid
28103805105|Trusopt Ukonserveret|dråbe|dråber||1|N daglig|1;1|i højre øje
28103805105|Trusopt Ukonserveret|dråbe|dråber||1|N daglig|1;1|i venstre øje
28103805105|Trusopt Ukonserveret|dråbe|dråber||1|N daglig|2;2|, 1 i hvert øje
28103805105|Trusopt Ukonserveret|dråbe|dråber||1|N daglig|1;1;1|i højre øje
28103805105|Trusopt Ukonserveret|dråbe|dråber||1|N daglig|1;1;1|i venstre øje
28103805105|Trusopt Ukonserveret|dråbe|dråber||1|N daglig|2;2;2|, 1 i hvert øje
28103807105|Azithromycin "Teva"|tablet|tabletter||.| | | 
28103807105|Azithromycin "Teva"|tablet|tabletter||.| | | 
28103807105|Azithromycin "Teva"|tablet|tabletter||0|N daglig|2| 
28103807105|Azithromycin "Teva"|tablet|tabletter||.|{N daglig}{N daglig}|{1}{0.5}| 
28103807105|Azithromycin "Teva"|tablet|tabletter||0|N daglig|dag 1: 1 dag 2: 1 dag 3: 1| 
28103807105|Azithromycin "Teva"|tablet|tabletter||.|{N daglig}{N daglig}|{1}{dag 1: 0.5 dag 2: 0.5 dag 3: 0.5 dag 4: 0.5}| 
28103807705|Tamsulosin "Teva"|kapsel|kapsler||1|N daglig|1| 
28103808805|DuoTrav|dråbe|dråber||1|N daglig|1|i højre øje
28103808805|DuoTrav|dråbe|dråber||1|N daglig|1|i venstre øje
28103808805|DuoTrav|dråbe|dråber||1|N daglig|2|, 1 i hvert øje
28103808905|Diacomit|kapsel|kapsler||.| | | 
28103809005|Diacomit|kapsel|kapsler||.| | | 
28103809905|Strattera|kapsel|kapsler||.| | | 
28103809905|Strattera|kapsel|kapsler||1|N daglig|1;1| 
28103809905|Strattera|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28103809905|Strattera|kapsel|kapsler||1|M+M+A+N|2+0+0+0| 
28103810005|Strattera|kapsel|kapsler||.| | | 
28103810005|Strattera|kapsel|kapsler||.| | | 
28103810005|Strattera|kapsel|kapsler||1|N daglig|1;1| 
28103810005|Strattera|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28103810005|Strattera|kapsel|kapsler||1|M+M+A+N|2+0+0+0| 
28103810105|Strattera|kapsel|kapsler||.| | | 
28103810105|Strattera|kapsel|kapsler||1|N daglig|1;1| 
28103810105|Strattera|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28103810105|Strattera|kapsel|kapsler||1|M+M+A+N|2+0+0+0| 
28103810205|Strattera|kapsel|kapsler||.| | | 
28103810205|Strattera|kapsel|kapsler||.| | | 
28103810205|Strattera|kapsel|kapsler||1|N daglig|1;1| 
28103810205|Strattera|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28103810205|Strattera|kapsel|kapsler||1|M+M+A+N|2+0+0+0| 
28103810305|Strattera|kapsel|kapsler||.| | | 
28103810305|Strattera|kapsel|kapsler||1|N daglig|1;1| 
28103810305|Strattera|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28103810305|Strattera|kapsel|kapsler||1|M+M+A+N|2+0+0+0| 
28103810505|Norprolac|tablet|tabletter||.| | | 
28103810505|Norprolac|tablet|tabletter||1|N daglig|2| 
28103810505|Norprolac|tablet|tabletter||1|N daglig|1| 
28103810805|Mucolysin Skovbær|brusetablet|brusetabletter||.| | | 
28103810805|Mucolysin Skovbær|brusetablet|brusetabletter||1|N daglig|1;1| 
28103810805|Mucolysin Skovbær|brusetablet|brusetabletter||1|N daglig|1;1;1| 
28103810905|Gammanorm|ml|ml||.| | | 
28103812705|Combigan|dråbe|dråber||1|N daglig|1;1| 
28103812705|Combigan|dråbe|dråber||1|N daglig|1;1|i højre øje
28103812705|Combigan|dråbe|dråber||1|N daglig|1;1|i venstre øje
28103812705|Combigan|dråbe|dråber||1|N daglig|2;2|, 1 i hvert øje
28103814605|Olmetec Plus|tablet|tabletter||1|N daglig|1| 
28103814705|Olmetec Plus|tablet|tabletter||1|N daglig|1| 
28103817205|Glimepirid "KRKA"|tablet|tabletter||.| | | 
28103817205|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|1+0+0+0| 
28103817205|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|2+0+0+0| 
28103817305|Glimepirid "KRKA"|tablet|tabletter||.| | | 
28103817305|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|0.5+0+0+0| 
28103817305|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|1+0+0+0| 
28103817305|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|2+0+0+0| 
28103817405|Glimepirid "KRKA"|tablet|tabletter||.| | | 
28103817405|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|0.5+0+0+0| 
28103817405|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|1+0+0+0| 
28103817405|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|2+0+0+0| 
28103817505|Glimepirid "KRKA"|tablet|tabletter||.| | | 
28103817505|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|0.5+0+0+0| 
28103817505|Glimepirid "KRKA"|tablet|tabletter||1|M+M+A+N|1+0+0+0| 
28103820605|Nocutil|tablet|tabletter||.| | | 
28103820605|Nocutil|tablet|tabletter||1|N daglig|1;1;1| 
28103820605|Nocutil|tablet|tabletter||1|N daglig|2;2;2| 
28103820605|Nocutil|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103820605|Nocutil|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28103820705|Nocutil|tablet|tabletter||1|N daglig|1;1;1| 
28103820705|Nocutil|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103820705|Nocutil|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28103820705|Nocutil|tablet|tabletter||1|M+M+A+N|0+0+0+1.5| 
28103821705|Vesicare|tablet|tabletter||.| | | 
28103821705|Vesicare|tablet|tabletter||1|N daglig|1| 
28103821705|Vesicare|tablet|tabletter||1|N daglig|2| 
28103822405|Cipralex|tablet|tabletter||.| | | 
28103822405|Cipralex|tablet|tabletter||1|N daglig|2| 
28103822405|Cipralex|tablet|tabletter||1|N daglig|1| 
28103822405|Cipralex|tablet|tabletter||1|N daglig|0.5| 
28103822405|Cipralex|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103822405|Cipralex|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28103822405|Cipralex|tablet|tabletter||1|M+M+A+N|0+0+0+0.5| 
28103826805|Fluticasonpropionat "Teva"|pust|pust||1|N daglig|2;2|, 1 i hvert næsebor
28103826805|Fluticasonpropionat "Teva"|pust|pust||1|N daglig|4;4|, 2 i hvert næsebor
28103826805|Fluticasonpropionat "Teva"|pust|pust||1|N daglig|2|, 1 i hvert næsebor
28103826805|Fluticasonpropionat "Teva"|pust|pust||1|N daglig|4|, 2 i hvert næsebor
28103827905|Sumatriptan "GSK"|tablet|tabletter||.| | | 
28103827905|Sumatriptan "GSK"|tablet|tabletter||0|PN|1|ved anfald
28103827905|Sumatriptan "GSK"|tablet|tabletter||1|PN|1;1|ved anfald, evt. gentaget efter mindst 2 timer
28103828005|Sumatriptan "GSK"|tablet|tabletter||.| | | 
28103828005|Sumatriptan "GSK"|tablet|tabletter||0|PN|1|ved anfald
28103828005|Sumatriptan "GSK"|tablet|tabletter||1|PN|1;1|ved anfald, evt. gentaget efter mindst 2 timer
28103830005|Felodipin "Teva"|tablet|tabletter||.| | | 
28103830005|Felodipin "Teva"|tablet|tabletter||1|N daglig|2| 
28103830005|Felodipin "Teva"|tablet|tabletter||1|N daglig|1| 
28103833505|Alendronat "Teva"|tablet|tabletter||7|M+M+A+N|1+0+0+0|, mindst 30 min før morgenmaden
28103835705|Simvastatin "Sandoz"|tablet|tabletter||.| | | 
28103835705|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+1+0| 
28103835705|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+2+0| 
28103835705|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+3+0| 
28103835705|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+4+0| 
28103835705|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+0.5+0| 
28103835805|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+1+0| 
28103835805|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+2+0| 
28103835805|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+0.5+0| 
28103836005|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+1+0| 
28103836005|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+2+0| 
28103836005|Simvastatin "Sandoz"|tablet|tabletter||1|M+M+A+N|0+0+0.5+0| 
28103839705|Lyrica|kapsel|kapsler||.| | | 
28103839705|Lyrica|kapsel|kapsler||1|N daglig|1;1| 
28103842705|Vreya|tablet|tabletter||28|N daglig|dag 1: 1 dag 2: 1 dag 3: 1 dag 4: 1 dag 5: 1 dag 6: 1 dag 7: 1 dag 8: 1 dag 9: 1 dag 10: 1 dag 11: 1 dag 12: 1 dag 13: 1 dag 14: 1 dag 15: 1 dag 16: 1 dag 17: 1 dag 18: 1 dag 19: 1 dag 20: 1 dag 21: 1| 
28103842805|Lansoprazol "Teva"|kapsel|kapsler||1|N daglig|1| 
28103842805|Lansoprazol "Teva"|kapsel|kapsler||1|N daglig|2| 
28103842905|Lansoprazol "Teva"|kapsel|kapsler||1|N daglig|1| 
28103842905|Lansoprazol "Teva"|kapsel|kapsler||1|N daglig|2| 
28103842905|Lansoprazol "Teva"|kapsel|kapsler||1|N daglig|1;1| 
28103845905|Alfuzosin "Stada"|tablet|tabletter||1|N daglig|1| 
28103850205|Sertrone|tablet|tabletter||.| | | 
28103850205|Sertrone|tablet|tabletter||1|N daglig|2| 
28103850205|Sertrone|tablet|tabletter||1|N daglig|1| 
28103850205|Sertrone|tablet|tabletter||1|N daglig|3| 
28103850205|Sertrone|tablet|tabletter||1|N daglig|2| 
28103853505|Equasym Depot|kapsel|kapsler||.| | | 
28103853505|Equasym Depot|kapsel|kapsler||1|M+M+A+N|1+0+0+0|før morgenmaden
28103853605|Equasym Depot|kapsel|kapsler||.| | | 
28103853605|Equasym Depot|kapsel|kapsler||1|M+M+A+N|1+0+0+0|før morgenmaden
28103857505|Losartankalium "Actavis"|tablet|tabletter||.| | | 
28103857505|Losartankalium "Actavis"|tablet|tabletter||1|N daglig|2| 
28103857505|Losartankalium "Actavis"|tablet|tabletter||1|N daglig|1| 
28103863305|Cozaar Comp. 100 mg/12,5 mg|tablet|tabletter||.| | | 
28103863305|Cozaar Comp. 100 mg/12,5 mg|tablet|tabletter||.| | | 
28103863305|Cozaar Comp. 100 mg/12,5 mg|tablet|tabletter||1|N daglig|1| 
28103863505|Champix|tablet|tabletter||.| | | 
28103863505|Champix|tablet|tabletter||1|N daglig|1;1| 
28103863505|Champix|tablet|tabletter||1|N daglig|0.5;0.5| 
28103863505|Champix|tablet|tabletter||1|N daglig|0.5| 
28103863705|Canesten|vaginaltablet|vaginaltabletter||.| | | 
28103863705|Canesten|vaginaltablet|vaginaltabletter||.| | | 
28103863905|Citalopram "Teva"|tablet|tabletter||.| | | 
28103863905|Citalopram "Teva"|tablet|tabletter||1|N daglig|2| 
28103863905|Citalopram "Teva"|tablet|tabletter||1|N daglig|1| 
28103863905|Citalopram "Teva"|tablet|tabletter||1|N daglig|0.5| 
28103863905|Citalopram "Teva"|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103863905|Citalopram "Teva"|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28103863905|Citalopram "Teva"|tablet|tabletter||1|N daglig|1.5| 
28103863905|Citalopram "Teva"|tablet|tabletter||1|N daglig|3| 
28103863905|Citalopram "Teva"|tablet|tabletter||1|M+M+A+N|0+0+0+0.5| 
28103864005|Citalopram "Teva"|tablet|tabletter||.| | | 
28103864005|Citalopram "Teva"|tablet|tabletter||1|N daglig|1| 
28103864005|Citalopram "Teva"|tablet|tabletter||1|N daglig|0.5| 
28103864005|Citalopram "Teva"|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103864005|Citalopram "Teva"|tablet|tabletter||1|N daglig|1.5| 
28103864005|Citalopram "Teva"|tablet|tabletter||1|M+M+A+N|0+0+0+0.5| 
28103864905|Suboxone|resoriblet|resoribletter||.| | | 
28103864905|Suboxone|resoriblet|resoribletter||1|N daglig|2| 
28103864905|Suboxone|resoriblet|resoribletter||1|N daglig|1| 
28103865005|Suboxone|resoriblet|resoribletter||.| | | 
28103865005|Suboxone|resoriblet|resoribletter||1|N daglig|2| 
28103865005|Suboxone|resoriblet|resoribletter||1|N daglig|1| 
28103865205|Estradiol "Sandoz"|tablet|tabletter||1|N daglig|1| 
28103865205|Estradiol "Sandoz"|tablet|tabletter||1|N daglig|0.5| 
28103865405|Tapin|påsmøring|påsmøringer||.| | | 
28103865405|Tapin|påsmøring|påsmøringer||0|PN|1|, mindst 1 time før virkning ønskes
28103868705|Yasminelle|tablet|tabletter||1|N daglig|1| 
28103868705|Yasminelle|tablet|tabletter||28|N daglig|dag 1: 1 dag 2: 1 dag 3: 1 dag 4: 1 dag 5: 1 dag 6: 1 dag 7: 1 dag 8: 1 dag 9: 1 dag 10: 1 dag 11: 1 dag 12: 1 dag 13: 1 dag 14: 1 dag 15: 1 dag 16: 1 dag 17: 1 dag 18: 1 dag 19: 1 dag 20: 1 dag 21: 1| 
28103868805|Yasminelle 28|tablet|tabletter||1|N daglig|1| 
28103868805|Yasminelle 28|tablet|tabletter||28|N daglig|dag 1: 1 dag 2: 1 dag 3: 1 dag 4: 1 dag 5: 1 dag 6: 1 dag 7: 1 dag 8: 1 dag 9: 1 dag 10: 1 dag 11: 1 dag 12: 1 dag 13: 1 dag 14: 1 dag 15: 1 dag 16: 1 dag 17: 1 dag 18: 1 dag 19: 1 dag 20: 1 dag 21: 1| 
28103871105|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103871105|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|2;2| 
28103871105|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1;1| 
28103871105|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|2| 
28103871105|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1| 
28103871105|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|4;4| 
28103871105|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|3;3| 
28103871105|Lamotrigin "Teva"|tablet|tabletter||2|N daglig|1| 
28103871205|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103871205|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|2;2| 
28103871205|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1;1| 
28103871205|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1| 
28103871305|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103871305|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|2;2| 
28103871305|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1;1| 
28103871305|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|2| 
28103871305|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1| 
28103871405|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103871405|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1;1| 
28103871405|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|2| 
28103871405|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1| 
28103872005|Fluoxetin "HEXAL"|tablet|tabletter||.| | | 
28103872005|Fluoxetin "HEXAL"|tablet|tabletter||1|N daglig|2| 
28103872005|Fluoxetin "HEXAL"|tablet|tabletter||1|N daglig|4| 
28103872005|Fluoxetin "HEXAL"|tablet|tabletter||1|N daglig|1| 
28103872005|Fluoxetin "HEXAL"|tablet|tabletter||1|M+M+A+N|1+0+0+0| 
28103872005|Fluoxetin "HEXAL"|tablet|tabletter||1|N daglig|3| 
28103872905|Acikure|tablet|tabletter||1|N daglig|1;1| 
28103872905|Acikure|tablet|tabletter||1|N daglig|1;1;1;1| 
28103872905|Acikure|tablet|tabletter||1|N daglig|1;1;1| 
28103872905|Acikure|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103872905|Acikure|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28103873005|Acikure|tablet|tabletter||1|N daglig|1;1| 
28103873005|Acikure|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28103873505|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103873505|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|2;2| 
28103873505|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1;1| 
28103873505|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1| 
28103873605|Lamotrigin "Teva"|tablet|tabletter||.| | | 
28103873605|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1;1| 
28103873605|Lamotrigin "Teva"|tablet|tabletter||1|N daglig|1| 
28103874205|Creon 40.000|kapsel|kapsler||.| | | 
28103874205|Creon 40.000|kapsel|kapsler||1|M+M+A+N|1+1+1+0|til hvert måltid
28103876405|CoAprovel|tablet|tabletter||.| | | 
28103876405|CoAprovel|tablet|tabletter||1|N daglig|1| 
28103878105|Enbrel|injektionssprøjte|injektionssprøjter||.| | | 
28103878205|Enbrel|injektionssprøjte|injektionssprøjter||.| | | 
28103880805|Tostran|pump|pump||.| | | 
28103880805|Tostran|pump|pump||.| | | 
28103881306|Pulmicort Turbuhaler|sug|sug||.| | | 
28103881306|Pulmicort Turbuhaler|sug|sug||1|N daglig|1;1| 
28103881306|Pulmicort Turbuhaler|sug|sug||1|N daglig|1| 
28103881306|Pulmicort Turbuhaler|sug|sug||1|N daglig|1;1| 
28103881306|Pulmicort Turbuhaler|sug|sug||1|N daglig|2;2| 
28103881306|Pulmicort Turbuhaler|sug|sug||1|N daglig|1| 
28103881306|Pulmicort Turbuhaler|sug|sug||1|N daglig|2;2| 
28103881406|Oxis Turbuhaler|sug|sug||1|N daglig|1;1| 
28103881406|Oxis Turbuhaler|sug|sug||1|N daglig|2;2| 
28103881406|Oxis Turbuhaler|sug|sug||.|PN|1|ved anfald
28103881406|Oxis Turbuhaler|sug|sug||0|PN|1|ved anfald
28103881406|Oxis Turbuhaler|sug|sug||1|N daglig|1| 
28103881406|Oxis Turbuhaler|sug|sug||1|N daglig|2| 
28103881406|Oxis Turbuhaler|sug|sug||0|PN|1|før anstrengelse
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||.| | | 
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|2;2| 
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1;1| 
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1| 
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5;0.5| 
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5| 
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1;1;1| 
28103881705|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5;0.5;0.5| 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||.| | | 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|2;2| 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1;1| 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1| 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5;0.5| 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5| 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1;1;1| 
28103881805|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5;0.5;0.5| 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||.| | | 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|2;2| 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1;1| 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1| 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5;0.5| 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5| 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|1;1;1| 
28103881905|Oxcarbazepin "Mylan"|tablet|tabletter||1|N daglig|0.5;0.5;0.5| 
28103884205|Gardasil|injektionssprøjte|injektionssprøjter||.| | | 
28103888005|Pinex|tablet|tabletter||1|M+M+A+N|2+2+2+2| 
28103888005|Pinex|tablet|tabletter||1|M+M+A+N|1+1+1+1| 
28103888005|Pinex|tablet|tabletter||1|M+M+A+N|1+1+1| 
28103888005|Pinex|tablet|tabletter||1|M+M+A+N|2+2+2| 
28103888005|Pinex|tablet|tabletter||1|PN|2;2;2| 
28103888005|Pinex|tablet|tabletter||1|PN|1;1;1;1| 
28103888005|Pinex|tablet|tabletter||1|PN|1;1;1| 
28103888005|Pinex|tablet|tabletter||1|PN|2;2;2;2| 
28103888106|Abilify|ml|ml||.| | | 
28103888605|Altifex|tablet|tabletter||1|N daglig|1| 
28103888605|Altifex|tablet|tabletter||1|N daglig|1|før et måltid
28103888705|Altifex|tablet|tabletter||.| | | 
28103888705|Altifex|tablet|tabletter||1|N daglig|1| 
28103888705|Altifex|tablet|tabletter||1|N daglig|1|før et måltid
28103896806|Pergoveris|IE|IE||.| | | 
28103896906|Mezavant|tablet|tabletter||.| | | 
28103896906|Mezavant|tablet|tabletter||1|N daglig|2| 
28103896906|Mezavant|tablet|tabletter||1|N daglig|3| 
28103896906|Mezavant|tablet|tabletter||1|N daglig|4| 
28103899906|Exforge|tablet|tabletter||1|N daglig|1| 
28103902506|Matrifen|plaster|plastre||.| | | 
28103902506|Matrifen|plaster|plastre||3|N daglig|1| 
28103902606|Matrifen|plaster|plastre||.| | | 
28103902606|Matrifen|plaster|plastre||3|N daglig|1| 
28103902705|Matrifen|plaster|plastre||.| | | 
28103902705|Matrifen|plaster|plastre||3|N daglig|1| 
28103902806|Matrifen|plaster|plastre||.| | | 
28103902806|Matrifen|plaster|plastre||3|N daglig|1| 
28103902906|Matrifen|plaster|plastre||.| | | 
28103902906|Matrifen|plaster|plastre||3|N daglig|1| 
28103903306|Sertralin "Orion"|tablet|tabletter||.| | | 
28103903306|Sertralin "Orion"|tablet|tabletter||1|N daglig|2| 
28103903306|Sertralin "Orion"|tablet|tabletter||1|N daglig|1| 
28103903306|Sertralin "Orion"|tablet|tabletter||1|N daglig|0.5| 
28103903306|Sertralin "Orion"|tablet|tabletter||1|N daglig|1.5| 
28103903306|Sertralin "Orion"|tablet|tabletter||1|N daglig|3| 
28103903306|Sertralin "Orion"|tablet|tabletter||.|{N daglig}{N daglig}|{dag 1: 0.5 dag 2: 0.5 dag 3: 0.5 dag 4: 0.5 dag 5: 0.5 dag 6: 0.5 dag 7: 0.5}{1}| 
28103903406|Sertralin "Orion"|tablet|tabletter||.| | | 
28103903406|Sertralin "Orion"|tablet|tabletter||1|N daglig|2| 
28103903406|Sertralin "Orion"|tablet|tabletter||1|N daglig|1| 
28103903406|Sertralin "Orion"|tablet|tabletter||1|N daglig|0.5| 
28103903606|Pantoprazol "Sandoz"|tablet|tabletter||.| | | 
28103903606|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|1;1| 
28103903606|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|2| 
28103903606|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|1| 
28103903606|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|1|1 time før et måltid
28103903706|Pantoprazol "Sandoz"|tablet|tabletter||.| | | 
28103903706|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|1;1| 
28103903706|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|2| 
28103903706|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|1| 
28103903706|Pantoprazol "Sandoz"|tablet|tabletter||1|N daglig|1;1| 
28103904106|Venlafaxin "Krka"|kapsel|kapsler||.| | | 
28103904106|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|1| 
28103904106|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|2| 
28103904106|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|3| 
28103904106|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|1|til et måltid
28103904106|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|2|til et måltid
28103904106|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|3|til et måltid
28103904206|Venlafaxin "Krka"|kapsel|kapsler||.| | | 
28103904206|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|1| 
28103904206|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|2| 
28103904206|Venlafaxin "Krka"|kapsel|kapsler||1|N daglig|3| 
