DrugID|Navn|Ental|Flertal
28104634809|Perindopril "Mylan"|tablet|tabletter
28104634909|Quetiapin "Accord"|tablet|tabletter
28104635009|Quetiapin "Accord"|tablet|tabletter
28104635109|Quetiapin "Accord"|tablet|tabletter
28104635609|Icandra|tablet|tabletter
28104636910|Budesonid "Paranova"|sug|sug
28104638610|Nexium|tablet|tabletter
28104638710|Nexium|tablet|tabletter
28104639810|Budesonid "Paranova"|sug|sug
28104640010|Seretide|pust|pust
28104640310|Tegretol CR|tablet|tabletter
28104640708|Clopidogrel Zentiva|tablet|tabletter
28104641510|Remifentanil "B. Braun"|mikrogram|mikrogram
28104641610|Remifentanil "B. Braun"|mikrogram|mikrogram
28104641710|Remifentanil "B. Braun"|mikrogram|mikrogram
28104641810|Tegretol L.P.|tablet|tabletter
28104642510|Rizatriptan "Glenmark"|tablet|tabletter
28104642610|Rizatriptan "Glenmark"|tablet|tabletter
28104647010|Coprenessa|tablet|tabletter
28104647710|Asolzid|tablet|tabletter
28104647810|Asolzid|tablet|tabletter
28104647910|Asolzid|tablet|tabletter
28104648010|Solartan|tablet|tabletter
28104648210|Solartan|tablet|tabletter
28104648310|Solartan|tablet|tabletter
28104653910|Pergindamyl|tablet|tabletter
28104655110|Bisoprolol "Orion"|tablet|tabletter
28104660810|Lansale|kapsel|kapsler
28104660910|Lansale|kapsel|kapsler
28104668110|Risedronatnatrium "Amneal"|tablet|tabletter
28104668210|Risedronatnatrium "Amneal"|tablet|tabletter
28104668310|Risedronatnatrium "Amneal"|tablet|tabletter
28104669510|Amoxicillin "MIP"|tablet|tabletter
28104669710|Amoxicillin "MIP"|tablet|tabletter
28104670510|Sumatriptan "Amneal"|tablet|tabletter
28104670610|Sumatriptan "Amneal"|tablet|tabletter
28104671110|Zilola|tablet|tabletter
28104672610|Bicalutamid "Fresenius Kabi"|tablet|tabletter
28104673810|Questran Light|brev|breve
28104675510|Irbesartan "Mylan"|tablet|tabletter
28104675610|Irbesartan "Mylan"|tablet|tabletter
28104675710|Irbesartan "Mylan"|tablet|tabletter
28104675810|Losartankalium/hydrochlorthiazid "Amneal"|tablet|tabletter
28104675910|Losartankalium/hydrochlorthiazid "Amneal"|tablet|tabletter
28104676010|Losartankalium/hydrochlorthiazid "Amneal"|tablet|tabletter
28104679910|Esomeprazol "Sandoz"|mg|mg
28104682810|Valsartan "Krka"|tablet|tabletter
28104684210|Primylis|tablet|tabletter
28104684310|Primylis|tablet|tabletter
28104684410|Primylis|tablet|tabletter
28104684510|Prostin E2|vagitorie|vagitorier
28104685310|Lioresal|mikrogram|mikrogram
28104685710|Crestor|tablet|tabletter
28104688910|Fosrenol|tyggetablet|tyggetabletter
28104689010|Penomax|tablet|tabletter
28104689210|Gabapentin "Pfizer"|kapsel|kapsler
28104689610|Gabapentin "Pfizer"|tablet|tabletter
28104691310|Ikorel|tablet|tabletter
28104692910|Rosuvastatin "Krka"|tablet|tabletter
28104693010|Rosuvastatin "Krka"|tablet|tabletter
28104693110|Rosuvastatin "Krka"|tablet|tabletter
28104693210|Rosuvastatin "Krka"|tablet|tabletter
28104693310|Rosuvastatin "Krka"|tablet|tabletter
28104693410|Rosuvastatin "Krka"|tablet|tabletter
28104693510|Roswera|tablet|tabletter
28104693610|Roswera|tablet|tabletter
28104693710|Roswera|tablet|tabletter
28104693810|Roswera|tablet|tabletter
28104693910|Roswera|tablet|tabletter
28104694010|Roswera|tablet|tabletter
28104694210|Fosrenol|tyggetablet|tyggetabletter
28104694310|Fosrenol|tyggetablet|tyggetabletter
28104695510|Kairasec|tablet|tabletter
28104695610|Kairasec|tablet|tabletter
28104695710|Kairasec|tablet|tabletter
28104696110|Cantar|tablet|tabletter
28104696210|Cantar|tablet|tabletter
28104696310|Cantar|tablet|tabletter
28104696410|Cantar|tablet|tabletter
28104696510|Escitalopram "Sandoz"|tablet|tabletter
28104696610|Escitalopram "Sandoz"|tablet|tabletter
28104696710|Escitalopram "Sandoz"|tablet|tabletter
28104696810|Escitalopram "Sandoz"|tablet|tabletter
28104699110|Olanzapin "Sandoz"|tablet|tabletter
28104699210|Olanzapin "Sandoz"|tablet|tabletter
28104699310|Olanzapin "Sandoz"|tablet|tabletter
28104699410|Olanzapin "Sandoz"|tablet|tabletter
28104702010|Quetiapin "Amneal"|tablet|tabletter
28104702110|Quetiapin "Amneal"|tablet|tabletter
28104702210|Quetiapin "Amneal"|tablet|tabletter
28104702310|Quetiapin "Amneal"|tablet|tabletter
28104702410|Quetiapin "Amneal"|tablet|tabletter
28104702510|Escitalopram "Amneal"|tablet|tabletter
28104702610|Escitalopram "Amneal"|tablet|tabletter
28104702710|Escitalopram "Amneal"|tablet|tabletter
28104702810|Escitalopram "Amneal"|tablet|tabletter
28104704110|Somatuline autogel|injektionssprøjte|injektionssprøjter
28104704210|Somatuline autogel|injektionssprøjte|injektionssprøjter
28104704310|Somatuline autogel|injektionssprøjte|injektionssprøjter
28104706410|Atomoxetine "Teva"|kapsel|kapsler
28104706510|Atomoxetine "Teva"|kapsel|kapsler
28104706610|Atomoxetine "Teva"|kapsel|kapsler
28104706710|Atomoxetine "Teva"|kapsel|kapsler
28104706810|Atomoxetine "Teva"|kapsel|kapsler
28104706910|Atomoxetine "Teva"|kapsel|kapsler
28104707010|Atomoxetine "Teva"|kapsel|kapsler
28104707110|Rizasmelt|tablet|tabletter
28104709210|Colobreathe|inhalationskapsel|inhalationskapsler
28104709310|Rivastigmine "Actavis"|kapsel|kapsler
28104709610|Rivastigmine "Actavis"|kapsel|kapsler
28104709810|Desogestrel "Hexal"|tablet|tabletter
28104709910|Desogestrel "1A Farma"|tablet|tabletter
28104711910|Clopidogrel "HCS"|tablet|tabletter
28104712910|Clopidogrel "Teva Generics B.V."|tablet|tabletter
28104713110|Elidel|påsmøring|påsmøringer
28104713210|Olanzapine "Apotex"|tablet|tabletter
28104713310|Olanzapine "Apotex"|tablet|tabletter
28104713410|Olanzapine "Apotex"|tablet|tabletter
28104713510|Olanzapine "Apotex"|tablet|tabletter
28104715110|Flixotide|sug|sug
28104718310|Sevelamercarbonat "Synthon"|tablet|tabletter
28104718410|Sevelamercarbonat "Housthon"|tablet|tabletter
28104718510|Sevelamercarbonat "Duke"|tablet|tabletter
28104718610|Sevemed|tablet|tabletter
28104718710|Sevelamer "Sandoz"|tablet|tabletter
28104720110|Stromolol|tablet|tabletter
28104720210|Stromolol|tablet|tabletter
28104720310|Stromolol|tablet|tabletter
28104720410|Stromolol|tablet|tabletter
28104720510|Stromolol|tablet|tabletter
28104720610|Stromolol|tablet|tabletter
28104721310|Levofloxacin "Amneal"|tablet|tabletter
28104721410|Levofloxacin "Amneal"|tablet|tabletter
28104721910|Entacapone "Mylan"|tablet|tabletter
28104722610|Esmarin|tablet|tabletter
28104722710|Esmarin|tablet|tabletter
28104723010|Losartan/hydroklortiazid "Jubilant"|tablet|tabletter
28104723310|Nuclazol One|tablet|tabletter
28104723410|Nuclazol|tablet|tabletter
28104726510|Losartan "Jubilant"|tablet|tabletter
28104730310|Seroquel|tablet|tabletter
28104730410|Seroquel|tablet|tabletter
28104731810|Lisinopril/Hydroklortiazid "Mylan"|tablet|tabletter
28104731910|Lisinopril/Hydroklortiazid "Mylan"|tablet|tabletter
28104733910|Eplerenotif|tablet|tabletter
28104734010|Eplerenotif|tablet|tabletter
28104734510|Eplerenon "ratiopharm"|tablet|tabletter
28104734610|Eplerenon "ratiopharm"|tablet|tabletter
28104735210|Triamcinolonacetonid "sanofi-aventis"|pust|pust
28104738710|Ibuprofen "Alternova"|tablet|tabletter
28104738910|Ibuprofen "Alternova"|tablet|tabletter
28104743810|Benidette|tablet|tabletter
28104743910|Benidette|tablet|tabletter
28104744210|Lestramyl|tablet|tabletter
28104744310|Lestramyl|tablet|tabletter
28104751110|BuTrans|plaster|plastre
28104751210|BuTrans|plaster|plastre
28104751310|BuTrans|plaster|plastre
28104755210|Visacor|tablet|tabletter
28104755310|Visacor|tablet|tabletter
28104755910|Dovobet|påsmøring|påsmøringer
28104756010|Isedril|tablet|tabletter
28104756110|Zyvoxid|ml|ml
28104756610|Leflunomide "Teva"|tablet|tabletter
28104756710|Leflunomide "Teva"|tablet|tabletter
28104756910|Valsartan/Hydrochlorthiazid "Actavis"|tablet|tabletter
28104760710|Edluar|resoriblet|resoribletter
28104760810|Edluar|resoriblet|resoribletter
28104761010|Edesia|tablet|tabletter
28104761110|Edesia|tablet|tabletter
28104761210|Zulfija|tablet|tabletter
28104761310|Zulfija|tablet|tabletter
28104763410|Levetiracetam "Orifarm"|tablet|tabletter
28104764210|Matever|tablet|tabletter
28104764310|Matever|tablet|tabletter
28104764410|Matever|tablet|tabletter
28104764510|Matever|tablet|tabletter
28104766010|Quetiapine "Teva"|tablet|tabletter
28104766110|Quetiapine "Teva"|tablet|tabletter
28104766210|Quetiapine "Teva"|tablet|tabletter
28104766310|Quetiapine "Teva"|tablet|tabletter
28104768410|Levetiracetam "Amneal"|tablet|tabletter
28104768510|Levetiracetam "Amneal"|tablet|tabletter
28104768610|Levetiracetam "Amneal"|tablet|tabletter
28104768710|Levetiracetam "Amneal"|tablet|tabletter
28104768810|Levetiracetam "Mylan"|tablet|tabletter
28104768910|Levetiracetam "Mylan"|tablet|tabletter
28104769010|Levetiracetam "Mylan"|tablet|tabletter
28104770010|Levetiracetam "Orion"|tablet|tabletter
28104770110|Levetiracetam "Orion"|tablet|tabletter
28104770310|Atimos|pust|pust
28104775110|IbandronsyreTeva|tablet|tabletter
28104776110|Quetiapin "Actavis"|tablet|tabletter
28104776310|Quetiapin "Actavis"|tablet|tabletter
28104776410|Quetiapin "Actavis"|tablet|tabletter
28104776510|Quetiapin "Actavis"|tablet|tabletter
28104779810|Levetiracetam "Medical Valley"|tablet|tabletter
28104779910|Levetiracetam "Medical Valley"|tablet|tabletter
28104780010|Levetiracetam "Medical Valley"|tablet|tabletter
28104780110|Levetiracetam "Medical Valley"|tablet|tabletter
28104780510|Levetiracetam "Actavis"|tablet|tabletter
28104780710|Levetiracetam "ratiopharm"|tablet|tabletter
28104780810|Levetiracetam "ratiopharm"|tablet|tabletter
28104780910|Levetiracetam "ratiopharm"|tablet|tabletter
28104781010|Levetiracetam "ratiopharm"|tablet|tabletter
28104784710|Daliresp|tablet|tabletter
28104784910|Libertek|tablet|tabletter
28104785210|Buspirone "Orion"|tablet|tabletter
28104785710|Cefotaxime "Mylan"|gram|gram
28104785810|Cefotaxime "Mylan"|gram|gram
28104786010|Lizam|tablet|tabletter
28104786210|Levetiracetam "Amneal"|ml|ml
28104787310|Concerta LP|tablet|tabletter
28104787410|Concerta LP|tablet|tabletter
28104787510|Concerta LP|tablet|tabletter
28104787610|Concerta XL|tablet|tabletter
28104788810|Inegy|tablet|tabletter
28104790410|Zopiclone "Grindeks"|tablet|tabletter
28104791210|Rispemyl|tablet|tabletter
28104791310|Rispemyl|tablet|tabletter
28104791410|Rispemyl|tablet|tabletter
28104792610|Pioglitazon "Teva"|tablet|tabletter
28104792710|Pioglitazon "Teva"|tablet|tabletter
28104792810|Pioglitazon "Teva"|tablet|tabletter
28104793310|Paglitaz|tablet|tabletter
28104793410|Paglitaz|tablet|tabletter
28104793510|Paglitaz|tablet|tabletter
28104798010|Ropinirol "Actavis"|tablet|tabletter
28104798210|Ropinirol "Actavis"|tablet|tabletter
28104798910|Raponer|tablet|tabletter
28104799010|Raponer|tablet|tabletter
28104799110|Raponer|tablet|tabletter
28104799210|Raponer|tablet|tabletter
28104799310|Raponer|tablet|tabletter
28104801110|Ropinirol "Apotex"|tablet|tabletter
28104801210|Ropinirol "Apotex"|tablet|tabletter
28104801310|Ropinirol "Apotex"|tablet|tabletter
28104801610|Aztarol|tablet|tabletter
28104801710|Aztarol|tablet|tabletter
28104801810|Aztarol|tablet|tabletter
28104801910|Aztarol|tablet|tabletter
28104803510|Diazepam "Actavis"|tablet|tabletter
28104803610|Diazepam "Actavis"|tablet|tabletter
28104804610|Pioglitazon "Actavis"|tablet|tabletter
28104804710|Pioglitazon "Actavis"|tablet|tabletter
28104804810|Pioglitazon "Actavis"|tablet|tabletter
28104805010|Rosuvastatin "Actavis"|tablet|tabletter
28104805110|Rosuvastatin "Actavis"|tablet|tabletter
28104805210|Rosuvastatin "Actavis"|tablet|tabletter
28104805310|Rosuvastatin "Actavis"|tablet|tabletter
28104809910|Methylphenidate "Hexal"|tablet|tabletter
28104810010|Methylphenidate "Hexal"|tablet|tabletter
28104810110|Methylphenidate "Hexal"|tablet|tabletter
28104811110|Ibandronsyre "Sandoz"|tablet|tabletter
28104814210|Pramipexole "Accord"|tablet|tabletter
28104814410|Pramipexole "Accord"|tablet|tabletter
28104815210|Pioglitazone "Accord"|tablet|tabletter
28104815310|Pioglitazone "Accord"|tablet|tabletter
28104815410|Pioglitazone "Accord"|tablet|tabletter
28104818210|Levetiracetam "Jubilant"|tablet|tabletter
28104818310|Levetiracetam "Jubilant"|tablet|tabletter
28104818710|Amoxicillin/Clavulansyre "Amneal"|tablet|tabletter
28104818810|Amoxicillin/Clavulansyre "Amneal"|tablet|tabletter
28104821310|Omeprazol "Pensa"|kapsel|kapsler
28104821510|Omeprazol "Pensa"|kapsel|kapsler
28104821710|Sprimeo HCT|tablet|tabletter
28104821810|Sprimeo HCT|tablet|tabletter
28104821910|Sprimeo HCT|tablet|tabletter
28104822010|Sprimeo HCT|tablet|tabletter
28104822110|Latificom|dråbe|dråber
28104822710|Candiva Comp|tablet|tabletter
28104822910|Candiva Comp|tablet|tabletter
28104823410|Ipratropium/Salbutamol "Sandoz"|ampul|ampuller
28104826611|Ipstyl autogel|injektionssprøjte|injektionssprøjter
28104826711|Ipstyl autogel|injektionssprøjte|injektionssprøjter
28104826811|Ipstyl autogel|injektionssprøjte|injektionssprøjter
28104827411|Irinospen|tablet|tabletter
28104828411|Desloratadin "Ranbaxy"|tablet|tabletter
28104828511|Desloratadin "Ranbaxy"|tablet|tabletter
28104829211|Desloratadin "Specifar"|tablet|tabletter
28104829311|Desloratadin "Specifar"|tablet|tabletter
28104829411|Desloratadin "Specifar"|tablet|tabletter
28104829811|Deslodyna|tablet|tabletter
28104829911|Deslodyna|tablet|tabletter
28104830011|Deslodyna pro|tablet|tabletter
28104830811|Desloratadin "Mylan"|ml|ml
28104830911|Desloratadin "Apotex"|ml|ml
28104831411|Deslodyna|ml|ml
28104832211|Valora|tablet|tabletter
28104832311|Desloratadin "Stada"|ml|ml
28104832411|Desloratadin "Stada Arzneimittel"|ml|ml
28104832511|Desloratadin AL|tablet|tabletter
28104833111|Desloratadine "Hexal"|tablet|tabletter
28104833211|Desloratadine "Hexal"|ml|ml
28104833311|Desloratadine "1A Farma"|tablet|tabletter
28104833411|Desloratadine "1A Farma"|ml|ml
28104833511|Deslor|tablet|tabletter
28104833611|Deslor|ml|ml
28104833711|Jovesto|tablet|tabletter
28104833811|Jovesto|ml|ml
28104833911|Yosqiero|tablet|tabletter
28104834011|Yosqiero|ml|ml
28104834111|Lentrica|tablet|tabletter
28104834310|Rizatriptan "Orifarm"|tablet|tabletter
28104837211|Cilest|tablet|tabletter
28104839611|Xalaprost|dråbe|dråber
28104844411|Quetiapin "Actavis"|tablet|tabletter
28104845510|Ziprasidon "Pfizer"|ml|ml
28104846611|Crestor|tablet|tabletter
28104849110|Repaglinide "Accord"|tablet|tabletter
28104849210|Repaglinide "Accord"|tablet|tabletter
28104849310|Repaglinide "Accord"|tablet|tabletter
28104851111|Vepesid|kapsel|kapsler
28104851611|Flixotide Diskus|sug|sug
28104857011|Caverject Dual Chamber|mikrogram|mikrogram
28104859611|Eligard|injektionssprøjte|injektionssprøjter
28104859711|Nasacort|pust|pust
28104861111|Quetiapin "Fair-Med"|tablet|tabletter
28104861211|Quetiapin "Fair-Med"|tablet|tabletter
28104861311|Quetiapin "Fair-Med"|tablet|tabletter
28104861411|Quetiapin "Fair-Med"|tablet|tabletter
28104861511|Quetiapin "Fair-Med"|tablet|tabletter
28104861611|Quetiapin "Fair-Med" StarterPack|tablet|tabletter
28104867111|Glauprostol|dråbe|dråber
28104871311|Sildenafil "Orifarm"|tablet|tabletter
28104871911|Fentanyl "Mylan"|plaster|plastre
28104872011|Fentanyl "Mylan"|plaster|plastre
28104872111|Fentanyl "Mylan"|plaster|plastre
28104872211|Fentanyl "Mylan"|plaster|plastre
28104872311|Fentanyl "Mylan"|plaster|plastre
28104878411|Palexia Depot|tablet|tabletter
28104878511|Solu-Medrol|mg|mg
28104878911|Vefamyl|kapsel|kapsler
28104879011|Vefamyl|kapsel|kapsler
28104879111|Vefamyl|kapsel|kapsler
28104879211|Fungizone|mg|mg
28104879411|Vefaxil|kapsel|kapsler
28104879511|Vefaxil|kapsel|kapsler
28104879611|Vefaxil|kapsel|kapsler
28104882111|Respilukas|tablet|tabletter
28104882211|Monteresp|tablet|tabletter
28104883311|Metformin "Vitabalans"|tablet|tabletter
28104883511|Temozolomid "Fair-Med"|kapsel|kapsler
28104883611|Temozolomid "Fair-Med"|kapsel|kapsler
28104883711|Temozolomid "Fair-Med"|kapsel|kapsler
28104883811|Temozolomid "Fair-Med"|kapsel|kapsler
28104883911|Temozolomid "Fair-Med"|kapsel|kapsler
28104884011|Temozolomid "Fair-Med"|kapsel|kapsler
28104884611|Bicalutamid "Fair-Med"|tablet|tabletter
28104884811|Bicalutamid "Fair-Med"|tablet|tabletter
28104887211|Miestigacin|plaster|plastre
28104887311|Miestigacin|plaster|plastre
28104887411|Oxycodone "Vitabalans"|tablet|tabletter
28104888211|Orisantin|kapsel|kapsler
28104890011|Maxalt Lingua|tablet|tabletter
28104890611|Capecitabin "Teva"|tablet|tabletter
28104890711|Capecitabin "Teva"|tablet|tabletter
28104892011|Minirin|tablet|tabletter
28104892311|Minirinmelt|tablet|tabletter
28104893811|Capecitabine "Fresenius Kabi"|tablet|tabletter
28104893911|Capecitabine "Fresenius Kabi"|tablet|tabletter
28104894311|Myfortic|tablet|tabletter
28104895511|Calolex|dråbe|dråber
28104900411|Valsartan/hydrochlorthiazid "Fair-Med"|tablet|tabletter
28104900511|Valsartan/hydrochlorthiazid "Fair-Med"|tablet|tabletter
28104900611|Valsartan/hydrochlorthiazid "Fair-Med"|tablet|tabletter
28104900711|Valsartan/hydrochlorthiazid "Fair-Med"|tablet|tabletter
28104900811|Valsartan/hydrochlorthiazid "Fair-Med"|tablet|tabletter
28104901111|Lymecyclin "NRIM"|kapsel|kapsler
28104901211|Clarithromycin "2care4"|tablet|tabletter
28104903311|Olmesartanmedoxomil/hydrochlorthiazid "Krka"|tablet|tabletter
28104903411|Olmesartanmedoxomil/hydrochlorthiazid "Krka"|tablet|tabletter
28104903511|Olmesartanmedoxomil/hydrochlorthiazid "Krka"|tablet|tabletter
28104903611|Olmesartanmedoxomil/hydrochlorthiazid "Krka"|tablet|tabletter
28104904011|Nyogel|dråbe|dråber
28104904211|Atovaquon/Proguanilhydrochlorid "Stada"|tablet|tabletter
28104905511|Sabervel|tablet|tabletter
28104905611|Sabervel|tablet|tabletter
28104905711|Sabervel|tablet|tabletter
28104908511|Pioglitazon "Teva Pharma"|tablet|tabletter
28104908611|Pioglitazon "Teva Pharma"|tablet|tabletter
28104908711|Pioglitazon "Teva Pharma"|tablet|tabletter
28104909611|Ziprasidone "Sandoz"|kapsel|kapsler
28104909711|Ziprasidone "Sandoz"|kapsel|kapsler
28104909811|Ziprasidone "Sandoz"|kapsel|kapsler
28104909911|Respilukas|tyggetablet|tyggetabletter
28104910011|Respilukas|tyggetablet|tyggetabletter
28104910111|Monteresp|tyggetablet|tyggetabletter
28104910211|Monteresp|tyggetablet|tyggetabletter
28104911711|Laxido Orange|brev|breve
28104911811|Omeprazole "Teva"|kapsel|kapsler
28104913711|Ritaline LP|kapsel|kapsler
28104913811|Ritaline LP|kapsel|kapsler
28104914511|Dysport|enhed|enheder
28104914611|Ritalina LA|kapsel|kapsler
28104914711|Ritalina LA|kapsel|kapsler
28104914811|Ritalina LA|kapsel|kapsler
28104915511|Desloratadin "Actavis PTC"|ml|ml
28104917411|Zavedos|mg|mg
28104917811|Mycophenolatmofetil "Accord"|kapsel|kapsler
28104919411|Telmisartan "Teva Pharma"|tablet|tabletter
28104919511|Telmisartan "Teva Pharma"|tablet|tabletter
28104919611|Telmisartan "Teva Pharma"|tablet|tabletter
28104924411|Hydrochlorothiazide "Orifarm"|tablet|tabletter
28104924711|Somatuline Autogel|injektionssprøjte|injektionssprøjter
28104925911|Dipeptiven|ml|ml
28104926011|Botox|enhed|enheder
28104926611|Afamcivir|tablet|tabletter
28104926711|Prostin E2|vagitorie|vagitorier
28104932611|Glidipion|tablet|tabletter
28104932711|Glidipion|tablet|tabletter
28104932811|Glidipion|tablet|tabletter
28104933011|Somatuline Autogel|injektionssprøjte|injektionssprøjter
28104935911|Symbicort Mite Turbuhaler|sug|sug
28104936111|Quetiapin "Sandoz"|tablet|tabletter
28104936211|Quetiapin "Sandoz"|tablet|tabletter
28104936311|Quetiapin "Sandoz"|tablet|tabletter
28104941311|Visacor|tablet|tabletter
28104943011|Lanreotid Orifarm|injektionssprøjte|injektionssprøjter
28104943211|Lanreotid Orifarm|injektionssprøjte|injektionssprøjter
28104945711|Brimonidintartrat/Timolol "Teva"|dråbe|dråber
28104945811|Brimotimo|dråbe|dråber
28104947311|Atorvasig|tablet|tabletter
28104948111|Atsteinar|tablet|tabletter
28104948711|ELIGARD|injektionssprøjte|injektionssprøjter
28104948811|ELIGARD|injektionssprøjte|injektionssprøjter
28104948911|ELIGARD|injektionssprøjte|injektionssprøjter
28104949511|Lanreotid "Orifarm"|injektionssprøjte|injektionssprøjter
28104954111|Ethinylestradiol/Levonorgestrel "Orifarm"|tablet|tabletter
28104955711|Ibuprofen "Galpharm"|tablet|tabletter
28104955811|Ibuprofen "Galpharm"|tablet|tabletter
28104958011|Refero|tablet|tabletter
28104960811|Rivastigmin "Stada"|plaster|plastre
28104960911|Rivastigmin "Stada"|plaster|plastre
28104962211|Symbicort Mite Turbuhaler|sug|sug
28104962711|Curosurf|ml|ml
28104964211|Capecitabine "PharOS"|tablet|tabletter
28104964311|Capecitabine "PharOS"|tablet|tabletter
28104966711|Methylphenidate "Hexal"|tablet|tabletter
28104970211|Dutasteride "Teva"|kapsel|kapsler
28104972511|Eplon|tablet|tabletter
28104972611|Eplon|tablet|tabletter
28104973811|Valzorol|tablet|tabletter
28104974011|Valzorol|tablet|tabletter
28104974111|Valzorol|tablet|tabletter
28104974211|Valzorol|tablet|tabletter
28104974311|Aropilo SR|tablet|tabletter
28104974411|Aropilo SR|tablet|tabletter
28104974511|Aropilo SR|tablet|tabletter
28104974611|Aropilo SR|tablet|tabletter
28104974811|Aropilo SR|tablet|tabletter
28104974911|Fragmin|ml|ml
28104977011|Sortis|tablet|tabletter
28104977211|Catapresan|tablet|tabletter
28104977511|Intestifalk|kapsel|kapsler
28104978611|Azecort|pust|pust
28104979211|Urivesc|kapsel|kapsler
28104979411|Methotrexat "2care4"|tablet|tabletter
28104980111|Capecitabine "Sandoz"|tablet|tabletter
28104980211|Capecitabine "Sandoz"|tablet|tabletter
28104986311|Imigran DR|tablet|tabletter
28104986411|Imigran DR|tablet|tabletter
28104986711|Malarone|tablet|tabletter
28104987911|Matever|ml|ml
28104988111|Rivastigmin "2care4"|kapsel|kapsler
28104988311|Rivastigmin "2care4"|kapsel|kapsler
28104988611|Oxydol|kapsel|kapsler
28104988711|Oxydol|kapsel|kapsler
28104988811|Oxydol|kapsel|kapsler
28104988911|Oxydol|kapsel|kapsler
28104990311|Frovatriptan "Mylan"|tablet|tabletter
28104990911|Sertralin "Orifarm"|tablet|tabletter
28104992611|Esomeprazol "Jubilant"|tablet|tabletter
28104992711|Esomeprazol "Jubilant"|tablet|tabletter
28104993011|Saflutan|dråbe|dråber
28104997411|Ecansya|tablet|tabletter
28104997611|Ecansya|tablet|tabletter
28104997711|Capecitabine "medac"|tablet|tabletter
28104997911|Capecitabine "medac"|tablet|tabletter
28105004112|Zavedos|mg|mg
28105006511|Ezetimib "Sandoz"|tablet|tabletter
28105007111|Anastrozol "Medical Valley"|tablet|tabletter
28105007211|Letrozol "Medical Valley"|tablet|tabletter
28105008512|Deferoxaminmesilat "Orifarm"|mg|mg
28105009712|Flixotide|sug|sug
28105009812|Flixotide|sug|sug
28105011112|Candesartancilexetil "Labochem"|tablet|tabletter
28105011212|Candesartancilexetil "Labochem"|tablet|tabletter
28105011312|Candesartancilexetil "Labochem"|tablet|tabletter
28105011412|Candesartancilexetil "Labochem"|tablet|tabletter
28105012311|Efavirenz "Sandoz"|tablet|tabletter
28105013311|Quetiapine "Teva"|tablet|tabletter
28105014012|Nebido|ampul|ampuller
28105015012|Caverject Dual Chamber|mikrogram|mikrogram
28105018211|Riluzole Zentiva|tablet|tabletter
28105019712|Cetiriva|tablet|tabletter
28105019812|Cetirizin "Teva"|tablet|tabletter
28105020212|Almotriptan "Hexal"|tablet|tabletter
28105020312|Almotriptan "1A Farma"|tablet|tabletter
28105020412|Almul|tablet|tabletter
28105022312|Simvastatin Orifarm|tablet|tabletter
28105022412|Simvastatin Orifarm|tablet|tabletter
28105027912|Quetiapin "Sandoz"|tablet|tabletter
28105031312|Paradol|tablet|tabletter
28105031412|Paradol|tablet|tabletter
28105033111|Leflunomide "ratiopharm"|tablet|tabletter
28105033211|Leflunomide "ratiopharm"|tablet|tabletter
28105035112|Colofac MR|kapsel|kapsler
28105035512|Intestifalk|kapsel|kapsler
28105037812|Esomeprazol "Orifarm"|tablet|tabletter
28105037912|Esomeprazol "Orifarm"|tablet|tabletter
28105038012|Menopur|IE|IE
28105038712|Orivast|plaster|plastre
28105038812|Orivast|plaster|plastre
28105040212|Ezttavis|tablet|tabletter
28105040312|Ezttavis|tablet|tabletter
28105040412|Ezttavis|tablet|tabletter
28105040512|Ezttavis|tablet|tabletter
28105041712|Irbesartan "Aurobindo"|tablet|tabletter
28105042512|Rivastigmin "3M Healthcare"|plaster|plastre
28105042612|Rivastigmin "3M Healthcare"|plaster|plastre
28105043512|Solifenacin "Sandoz"|tablet|tabletter
28105043612|Solifenacin "Sandoz"|tablet|tabletter
28105044612|Pinemol|tablet|tabletter
28105044712|Pinemol|tablet|tabletter
28105046212|Lamotrigin "Copyfarm"|tablet|tabletter
28105046312|Lamotrigin "Copyfarm"|tablet|tabletter
28105046412|Serdolect|tablet|tabletter
28105049212|Nexplanon|implantat|implantater
28105050912|Sironelle|tablet|tabletter
28105051012|Laurine|tablet|tabletter
28105051112|Antistad|tablet|tabletter
28105051612|Innovair|pust|pust
28105051712|Imigran|pust|pust
28105053812|Quentiax|tablet|tabletter
28105053912|Quentiax|tablet|tabletter
28105054012|Quentiax|tablet|tabletter
28105054112|Quentiax|tablet|tabletter
28105056212|Nifedipin "Sandoz"|tablet|tabletter
28105056412|Eplerenon "Pharmathen"|tablet|tabletter
28105056512|Eplerenon "Pharmathen"|tablet|tabletter
28105057612|Voriconazole "Sandoz"|tablet|tabletter
28105057712|Voriconazole "Sandoz"|tablet|tabletter
28105058812|Rispolept Consta|injektionssprøjte|injektionssprøjter
28105063320|Bisoprolol "Copyfarm"|tablet|tabletter
28105067912|Travoprost "Pharmathen"|dråbe|dråber
28105068012|Travoprost "Stada"|dråbe|dråber
28105068112|Travoprost "Stada Arzneimittel AG"|dråbe|dråber
28105069212|Finasterid "Orifarm"|tablet|tabletter
28105070812|Ibuprofen "Bril"|tablet|tabletter
28105070912|Ibuprofen "Bril"|tablet|tabletter
28105071012|Ibuprofen "Bril"|tablet|tabletter
28105071212|Dysport|enhed|enheder
28105071612|Netonox|pust|pust
28105072612|Levonorgestrel "Teva"|tablet|tabletter
28105073412|Gabapentin "Copyfarm"|tablet|tabletter
