drugid|pname|enhed_e|enhed_f|kode|iteration|type|mapning|tekst
28104627109|Oxycodonhydrochlorid "G.L."|tablet|tabletter||1|N daglig|1;1;1;1| 
28104627209|Oxycodonhydrochlorid "G.L."|tablet|tabletter||.| | | 
28104627209|Oxycodonhydrochlorid "G.L."|tablet|tabletter||1|N daglig|2;2;2;2| 
28104627209|Oxycodonhydrochlorid "G.L."|tablet|tabletter||1|N daglig|1;1;1;1| 
28104628810|Frusamil|tablet|tabletter||.| | | 
28104628810|Frusamil|tablet|tabletter||1|N daglig|1;1| 
28104628810|Frusamil|tablet|tabletter||1|N daglig|1| 
28104629310|Pradaxa|kapsel|kapsler||1|N daglig|1;1| 
28104629410|Plaquenil|tablet|tabletter||.| | | 
28104629410|Plaquenil|tablet|tabletter||.| | | 
28104629410|Plaquenil|tablet|tabletter||1|N daglig|2| 
28104629410|Plaquenil|tablet|tabletter||1|N daglig|4| 
28104629410|Plaquenil|tablet|tabletter||1|N daglig|1| 
28104629410|Plaquenil|tablet|tabletter||7|N daglig|2|, 1 uge før ankomst til 4 uger efter afrejse
28104629410|Plaquenil|tablet|tabletter||7|N daglig|1|, 1 uge før ankomst til 4 uger efter afrejse
28104634410|Botox|enhed|enheder||.| | | 
28104635309|Ropinirol "Teva"|tablet|tabletter||.| | | 
28104635309|Ropinirol "Teva"|tablet|tabletter||1|N daglig|2| 
28104635309|Ropinirol "Teva"|tablet|tabletter||1|N daglig|4| 
28104635309|Ropinirol "Teva"|tablet|tabletter||1|N daglig|1| 
28104635309|Ropinirol "Teva"|tablet|tabletter||1|N daglig|3| 
28104635409|Ropinirol "Teva"|tablet|tabletter||.| | | 
28104635409|Ropinirol "Teva"|tablet|tabletter||1|N daglig|2| 
28104635409|Ropinirol "Teva"|tablet|tabletter||1|N daglig|1| 
28104635409|Ropinirol "Teva"|tablet|tabletter||1|N daglig|2| 
28104635409|Ropinirol "Teva"|tablet|tabletter||1|N daglig|3| 
28104635409|Ropinirol "Teva"|tablet|tabletter||1|N daglig|4| 
28104635509|Ropinirol "Teva"|tablet|tabletter||.| | | 
28104635509|Ropinirol "Teva"|tablet|tabletter||1|N daglig|2| 
28104635509|Ropinirol "Teva"|tablet|tabletter||1|N daglig|1| 
28104635509|Ropinirol "Teva"|tablet|tabletter||1|N daglig|3| 
28104635509|Ropinirol "Teva"|tablet|tabletter||1|N daglig|2| 
28104635509|Ropinirol "Teva"|tablet|tabletter||1|N daglig|3| 
28104636310|Tobradex|dråbe|dråber||.| | | 
28104636310|Tobradex|dråbe|dråber||1|N daglig|1;1;1|i højre øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|1;1;1|i venstre øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|2;2;2|, 1 i hvert øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1|i højre øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1|i venstre øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|2;2;2;2|, 1 i hvert øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1;1|i venstre øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|1;1;1;1;1|i højre øje
28104636310|Tobradex|dråbe|dråber||1|N daglig|2;2;2;2;2|, 1 i hvert øje
28104636810|Tobi Podhaler|inhalationskapsel|inhalationskapsler||1|N daglig|4;4| 
28104640010|Seretide|pust|pust||1|N daglig|2;2| 
28104640010|Seretide|pust|pust||1|N daglig|2| 
28104640410|Tegretol CR|tablet|tabletter||.| | | 
28104640410|Tegretol CR|tablet|tabletter||1|N daglig|1;1| 
28104640410|Tegretol CR|tablet|tabletter||1|N daglig|1;1;1| 
28104640510|Trileptal|ml|ml||.| | | 
28104641110|Xeplion|injektionssprøjte|injektionssprøjter||.| | | 
28104641210|Xeplion|injektionssprøjte|injektionssprøjter||.| | | 
28104641310|Xeplion|injektionssprøjte|injektionssprøjter||.| | | 
28104641410|Xeplion|injektionssprøjte|injektionssprøjter||.| | | 
28104641610|Remifentanil "B. Braun"|mikrogram|mikrogram||.| | | 
28104641710|Remifentanil "B. Braun"|mikrogram|mikrogram||.| | | 
28104641810|Tegretol L.P.|tablet|tabletter||.| | | 
28104641810|Tegretol L.P.|tablet|tabletter||1|N daglig|1;1| 
28104641810|Tegretol L.P.|tablet|tabletter||1|N daglig|1;1;1| 
28104642410|Ovitrelle|injektionspen|injektionspenne||.| | | 
28104642710|Fampyra|tablet|tabletter||1|N daglig|1;1|med 12 timers interval
28104643910|Eligard|injektionssprøjte|injektionssprøjter||.| | | 
28104644010|Eligard|injektionssprøjte|injektionssprøjter||.| | | 
28104644110|Eligard|injektionssprøjte|injektionssprøjter||.| | | 
28104644610|Questran|brev|breve||.| | | 
28104644610|Questran|brev|breve||1|N daglig|1;1| 
28104644610|Questran|brev|breve||1|N daglig|1;1;1| 
28104644610|Questran|brev|breve||1|N daglig|2;2;2| 
28104644610|Questran|brev|breve||1|N daglig|2;2| 
28104645610|Finail|påsmøring|påsmøringer||.| | | 
28104645610|Finail|påsmøring|påsmøringer||7|N daglig|1| 
28104645610|Finail|påsmøring|påsmøringer||0|N daglig|dag 1: 1;1 dag 2: 1;1 dag 3: 1;1| 
28104649110|Zyvoxid|tablet|tabletter||.| | | 
28104649110|Zyvoxid|tablet|tabletter||1|N daglig|1;1| 
28104649110|Zyvoxid|tablet|tabletter||.| | | 
28104650610|Femara|tablet|tabletter||1|N daglig|1| 
28104652010|Kreon 10.000|kapsel|kapsler||.| | | 
28104652010|Kreon 10.000|kapsel|kapsler||1|M+M+A+N|1+1+1+0|til hvert måltid
28104652010|Kreon 10.000|kapsel|kapsler||1|M+M+A+N|2+2+2+0|til hvert hovedmåltid
28104652110|Kreon 25.000|kapsel|kapsler||1|M+M+A+N|1+1+1+0|til hvert måltid
28104652210|Sandimmun Neoral|kapsel|kapsler||.| | | 
28104652310|Sandimmun Neoral|kapsel|kapsler||.| | | 
28104653410|Sandimmun Neoral|kapsel|kapsler||.| | | 
28104653810|Doxycyklin "2care4"|tablet|tabletter||.| | | 
28104653810|Doxycyklin "2care4"|tablet|tabletter||1|N daglig|1;1| 
28104653810|Doxycyklin "2care4"|tablet|tabletter||1|N daglig|2| 
28104653810|Doxycyklin "2care4"|tablet|tabletter||1|N daglig|1| 
28104653810|Doxycyklin "2care4"|tablet|tabletter||0|N daglig|1| 
28104653810|Doxycyklin "2care4"|tablet|tabletter||0|N daglig|2| 
28104653810|Doxycyklin "2care4"|tablet|tabletter||.|{N daglig}{N daglig}|{2}{1}| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||.| | | 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|2| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|1| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|0.5| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|1.5| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|0.5+0+0+0| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|1+0+0+0| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|2+0+0+0| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|1.5+0+0+0| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|4+0+0+0| 
28104654910|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|3+0+0+0| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||.| | | 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|2| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|1| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|0.5| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|0.5+0+0+0| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|1+0+0+0| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|2+0+0+0| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|N daglig|3| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|1.5+0+0+0| 
28104655010|Bisoprolol "Orion"|tablet|tabletter||1|M+M+A+N|3+0+0+0| 
28104655810|Alendronat "Orifarm"|tablet|tabletter||7|M+M+A+N|1+0+0+0|, mindst 30 min før morgenmaden
28104656310|Menopur|IE|IE||.| | | 
28104656410|Questran|brev|breve||.| | | 
28104656410|Questran|brev|breve||1|N daglig|1;1| 
28104656410|Questran|brev|breve||1|N daglig|1;1;1| 
28104656410|Questran|brev|breve||1|N daglig|2;2;2| 
28104656410|Questran|brev|breve||1|N daglig|2;2| 
28104657910|Ibumax|tablet|tabletter||.| | | 
28104657910|Ibumax|tablet|tabletter||1|N daglig|1;1| 
28104657910|Ibumax|tablet|tabletter||1|N daglig|1;1;1;1| 
28104657910|Ibumax|tablet|tabletter||1|N daglig|1;1;1| 
28104657910|Ibumax|tablet|tabletter||1|N daglig|2;2;2| 
28104658010|Ibumax|tablet|tabletter||.| | | 
28104658010|Ibumax|tablet|tabletter||1|N daglig|1;1;1| 
28104658010|Ibumax|tablet|tabletter||1|N daglig|0.5;0.5;0.5| 
28104658010|Ibumax|tablet|tabletter||1|N daglig|0.5;0.5;0.5;0.5| 
28104658810|Sandimmun Neoral|kapsel|kapsler||.| | | 
28104658910|Sandimmun Neoral|kapsel|kapsler||.| | | 
28104661810|Innohep|ml|ml||.| | | 
28104662210|Symbicort Turbuhaler|sug|sug||.| | | 
28104662210|Symbicort Turbuhaler|sug|sug||1|N daglig|1;1| 
28104662210|Symbicort Turbuhaler|sug|sug||1|N daglig|2;2| 
28104662210|Symbicort Turbuhaler|sug|sug||1|N daglig|4;4| 
28104662210|Symbicort Turbuhaler|sug|sug||1|N daglig|1| 
28104662210|Symbicort Turbuhaler|sug|sug||1|N daglig|2| 
28104662210|Symbicort Turbuhaler|sug|sug||1|N daglig|2;2| 
28104664310|Zyvoxid|ml|ml||.| | | 
28104667810|Flucloxacillin "Orion"|tablet|tabletter||.| | | 
28104667810|Flucloxacillin "Orion"|tablet|tabletter||1|N daglig|1;1;1| 
28104667810|Flucloxacillin "Orion"|tablet|tabletter||1|N daglig|2;2;2| 
28104667810|Flucloxacillin "Orion"|tablet|tabletter||1|N daglig|3;3;3| 
28104667810|Flucloxacillin "Orion"|tablet|tabletter||1|N daglig|0.5;0.5;0.5| 
28104668510|Zoladex|implantat|implantater||.| | | 
28104668510|Zoladex|implantat|implantater||.| | | 
28104668510|Zoladex|implantat|implantater||.| | | 
28104668610|Zoladex LA|implantat|implantater||.| | | 
28104668610|Zoladex LA|implantat|implantater||.| | | 
28104668610|Zoladex LA|implantat|implantater||.| | | 
28104668810|Seroquel XR|tablet|tabletter||.| | | 
28104668810|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+1| 
28104668810|Seroquel XR|tablet|tabletter||1|M+M+A+N|0+0+0+2| 
28104668810|Seroquel XR|tablet|tabletter||1|N daglig|1|1 time før et måltid
28104668810|Seroquel XR|tablet|tabletter||1|N daglig|2|1 time før et måltid
28104668910|Flutiform|pust|pust||.| | | 
28104668910|Flutiform|pust|pust||1|N daglig|2;2| 
28104669010|Flutiform|pust|pust||.| | | 
28104669010|Flutiform|pust|pust||1|N daglig|2;2| 
28104669110|Flutiform|pust|pust||.| | | 
28104669110|Flutiform|pust|pust||1|N daglig|2;2| 
28104670810|Bydureon|injektionssprøjte|injektionssprøjter||7|N daglig|1| 
28104671410|Seretide Evohaler|pust|pust||1|N daglig|2;2| 
28104671410|Seretide Evohaler|pust|pust||1|N daglig|2| 
28104674210|Symbicort Turbuhaler|sug|sug||.| | | 
28104674210|Symbicort Turbuhaler|sug|sug||1|N daglig|1;1| 
28104674210|Symbicort Turbuhaler|sug|sug||1|N daglig|2;2| 
28104674210|Symbicort Turbuhaler|sug|sug||1|N daglig|4;4| 
28104674210|Symbicort Turbuhaler|sug|sug||1|N daglig|1| 
28104674210|Symbicort Turbuhaler|sug|sug||1|N daglig|2| 
28104674210|Symbicort Turbuhaler|sug|sug||1|N daglig|2;2| 
28104674310|Symbicort Forte Turbuhaler|sug|sug||.| | | 
28104674310|Symbicort Forte Turbuhaler|sug|sug||1|N daglig|1;1| 
28104674310|Symbicort Forte Turbuhaler|sug|sug||1|N daglig|2;2| 
28104674310|Symbicort Forte Turbuhaler|sug|sug||1|N daglig|1| 
28104674310|Symbicort Forte Turbuhaler|sug|sug||1|N daglig|2| 
28104675410|Kodein "Alternova"|tablet|tabletter||.| | | 
28104675410|Kodein "Alternova"|tablet|tabletter||1|N daglig|1;1;1;1| 
28104675410|Kodein "Alternova"|tablet|tabletter||1|N daglig|1;1;1| 
28104675410|Kodein "Alternova"|tablet|tabletter||1|N daglig|2;2;2| 
28104675410|Kodein "Alternova"|tablet|tabletter||1|PN|2;2;2|ved smerter
28104676410|Hizentra|ml|ml||.| | | 
28104681410|Creon 40.000|kapsel|kapsler||.| | | 
28104681410|Creon 40.000|kapsel|kapsler||1|M+M+A+N|1+1+1+0|til hvert måltid
28104682910|Eliquis|tablet|tabletter||1|N daglig|1;1| 
28104683410|Versatis|plaster|plastre||.| | | 
28104683910|Spersadex Comp.|dråbe|dråber||.| | | 
28104683910|Spersadex Comp.|dråbe|dråber||.| | | 
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1|i højre øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1|i venstre øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|2;2;2|, 1 i hvert øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1;1|i højre øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1;1|i venstre øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|2;2;2;2|, 1 i hvert øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1;1;1|i venstre øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1;1;1|i højre øje
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|2;2;2;2;2|, 1 i hvert øje
28104683910|Spersadex Comp.|dråbe|dråber||.| | | 
28104683910|Spersadex Comp.|dråbe|dråber||.| | | 
28104683910|Spersadex Comp.|dråbe|dråber||.| | | 
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1|i venstre øje hver time
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1|i højre øje med 1 times interval
28104683910|Spersadex Comp.|dråbe|dråber||1|N daglig|2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2|, 1 i hvert øje hver time
28104684010|Atorvastatin "Krka"|tablet|tabletter||1|N daglig|1| 
28104685010|Galantamin "Krka"|kapsel|kapsler||.| | | 
28104685010|Galantamin "Krka"|kapsel|kapsler||1|N daglig|1| 
28104685010|Galantamin "Krka"|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28104685010|Galantamin "Krka"|kapsel|kapsler||1|M+M+A+N|1+0+0+0|til morgenmaden
28104685110|Galantamin "Krka"|kapsel|kapsler||.| | | 
28104685110|Galantamin "Krka"|kapsel|kapsler||1|N daglig|1| 
28104685110|Galantamin "Krka"|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28104685110|Galantamin "Krka"|kapsel|kapsler||1|M+M+A+N|1+0+0+0|til morgenmaden
28104685210|Galantamin "Krka"|kapsel|kapsler||.| | | 
28104685210|Galantamin "Krka"|kapsel|kapsler||1|N daglig|1| 
28104685210|Galantamin "Krka"|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28104685210|Galantamin "Krka"|kapsel|kapsler||1|M+M+A+N|1+0+0+0|til morgenmaden
28104685710|Crestor|tablet|tabletter||.| | | 
28104685710|Crestor|tablet|tabletter||1|N daglig|2| 
28104685710|Crestor|tablet|tabletter||1|N daglig|1| 
28104688710|Megace|tablet|tabletter||.| | | 
28104688710|Megace|tablet|tabletter||1|N daglig|1| 
28104689310|Gabapentin "Pfizer"|kapsel|kapsler||.| | | 
28104689310|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|1;1| 
28104689310|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|1| 
28104689310|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|1;1;1| 
28104689310|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|2;2;2| 
28104689310|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|3;3;3| 
28104689410|Gabapentin "Pfizer"|kapsel|kapsler||.| | | 
28104689410|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|1;1| 
28104689410|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|1| 
28104689410|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|1;1;1| 
28104689410|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|2;2;2| 
28104689410|Gabapentin "Pfizer"|kapsel|kapsler||1|N daglig|3;3;3| 
28104689510|Gabapentin "Pfizer"|tablet|tabletter||.| | | 
28104689510|Gabapentin "Pfizer"|tablet|tabletter||1|N daglig|1;1| 
28104689510|Gabapentin "Pfizer"|tablet|tabletter||1|N daglig|1| 
28104689510|Gabapentin "Pfizer"|tablet|tabletter||1|N daglig|1;1;1| 
28104689510|Gabapentin "Pfizer"|tablet|tabletter||1|N daglig|2;2;2| 
28104691210|Ikorel|tablet|tabletter||.| | | 
28104691210|Ikorel|tablet|tabletter||1|N daglig|2;2| 
28104691210|Ikorel|tablet|tabletter||1|N daglig|1;1| 
28104691410|Betnovate|påsmøring|påsmøringer||.| | | 
28104691410|Betnovate|påsmøring|påsmøringer||1|N daglig|1;1;1| 
28104691410|Betnovate|påsmøring|påsmøringer||1|N daglig|1;1| 
28104691410|Betnovate|påsmøring|påsmøringer||1|N daglig|1| 
28104691410|Betnovate|påsmøring|påsmøringer||0|PN|1| 
28104691510|Burinex|tablet|tabletter||.| | | 
28104691510|Burinex|tablet|tabletter||1|N daglig|2;2| 
28104691510|Burinex|tablet|tabletter||1|N daglig|1;1| 
28104691510|Burinex|tablet|tabletter||1|N daglig|1| 
28104691510|Burinex|tablet|tabletter||1|N daglig|0.5| 
28104691510|Burinex|tablet|tabletter||1|N daglig|1;1;1| 
28104691510|Burinex|tablet|tabletter||1|N daglig|2;2;2| 
28104691610|Flixotide|pust|pust||1|N daglig|1;1| 
28104691610|Flixotide|pust|pust||1|N daglig|2;2| 
28104691610|Flixotide|pust|pust||1|N daglig|4;4| 
28104691610|Flixotide|pust|pust||1|N daglig|3;3| 
28104692310|Marcaine|ml|ml||.| | | 
28104692510|Diflucan|ml|ml||.| | | 
28104692510|Diflucan|ml|ml||1|N daglig|10| 
28104692510|Diflucan|ml|ml||1|N daglig|5| 
28104694410|Galantamin "Actavis"|kapsel|kapsler||.| | | 
28104694410|Galantamin "Actavis"|kapsel|kapsler||1|N daglig|1| 
28104694410|Galantamin "Actavis"|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28104694410|Galantamin "Actavis"|kapsel|kapsler||1|M+M+A+N|1+0+0+0|til morgenmaden
28104694510|Galantamin "Actavis"|kapsel|kapsler||.| | | 
28104694510|Galantamin "Actavis"|kapsel|kapsler||1|N daglig|1| 
28104694510|Galantamin "Actavis"|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28104694510|Galantamin "Actavis"|kapsel|kapsler||1|M+M+A+N|1+0+0+0|til morgenmaden
28104694610|Galantamin "Actavis"|kapsel|kapsler||.| | | 
28104694610|Galantamin "Actavis"|kapsel|kapsler||1|N daglig|1| 
28104694610|Galantamin "Actavis"|kapsel|kapsler||1|M+M+A+N|1+0+0+0| 
28104694610|Galantamin "Actavis"|kapsel|kapsler||1|M+M+A+N|1+0+0+0|til morgenmaden
28104694910|Persantine Retard|kapsel|kapsler||1|N daglig|1;1| 
28104697510|Innohep|ml|ml||.| | | 
28104697710|Eligard|injektionssprøjte|injektionssprøjter||.| | | 
28104698410|Isoptin Retard|tablet|tabletter||1|N daglig|2;2| 
28104698410|Isoptin Retard|tablet|tabletter||1|N daglig|1;1| 
28104698410|Isoptin Retard|tablet|tabletter||1|N daglig|2| 
28104698410|Isoptin Retard|tablet|tabletter||1|N daglig|1| 
28104698710|Flixotide|pust|pust||.| | | 
28104698710|Flixotide|pust|pust||1|N daglig|1;1| 
28104698710|Flixotide|pust|pust||1|N daglig|2;2| 
28104698710|Flixotide|pust|pust||1|N daglig|4;4| 
28104698710|Flixotide|pust|pust||1|N daglig|3;3| 
28104699110|Olanzapin "Sandoz"|tablet|tabletter||.| | | 
28104699110|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|2| 
28104699110|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|1| 
28104699210|Olanzapin "Sandoz"|tablet|tabletter||.| | | 
28104699210|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|1;1| 
28104699210|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|2| 
28104699210|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|1| 
28104699310|Olanzapin "Sandoz"|tablet|tabletter||.| | | 
28104699310|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|1;1| 
28104699310|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|2| 
28104699310|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|1| 
28104699410|Olanzapin "Sandoz"|tablet|tabletter||.| | | 
28104699410|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|1;1| 
28104699410|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|2| 
28104699410|Olanzapin "Sandoz"|tablet|tabletter||1|N daglig|1| 
28104701110|Alfacalcidol "Orifarm"|kapsel|kapsler||.| | | 
28104701110|Alfacalcidol "Orifarm"|kapsel|kapsler||1|N daglig|1| 
28104701110|Alfacalcidol "Orifarm"|kapsel|kapsler||1|N daglig|2| 
28104701210|Alfacalcidol "Orifarm"|kapsel|kapsler||.| | | 
28104701210|Alfacalcidol "Orifarm"|kapsel|kapsler||1|N daglig|1| 
28104701210|Alfacalcidol "Orifarm"|kapsel|kapsler||1|N daglig|2| 
28104701310|Alfacalcidol "Orifarm"|kapsel|kapsler||.| | | 
28104701310|Alfacalcidol "Orifarm"|kapsel|kapsler||1|N daglig|1| 
28104701310|Alfacalcidol "Orifarm"|kapsel|kapsler||1|N daglig|2| 
28104703810|Symbicort Mite Turbuhaler|sug|sug||.| | | 
28104703810|Symbicort Mite Turbuhaler|sug|sug||1|N daglig|1;1| 
28104703810|Symbicort Mite Turbuhaler|sug|sug||1|N daglig|2;2| 
28104703810|Symbicort Mite Turbuhaler|sug|sug||1|N daglig|4;4| 
28104703810|Symbicort Mite Turbuhaler|sug|sug||1|N daglig|1| 
28104703810|Symbicort Mite Turbuhaler|sug|sug||1|N daglig|2| 
28104703810|Symbicort Mite Turbuhaler|sug|sug||1|N daglig|2;2| 
28104704710|Imigran|dosis|doser||.| | | 
28104706210|Crinone|applikatordosis|applikatordoser||.| | | 
28104706210|Crinone|applikatordosis|applikatordoser||1|N daglig|1;1| 
28104706210|Crinone|applikatordosis|applikatordoser||1|N daglig|1| 
28104707310|Metronidazol "2care4"|påsmøring|påsmøringer||.| | | 
28104707310|Metronidazol "2care4"|påsmøring|påsmøringer||1|N daglig|1;1| 
28104707310|Metronidazol "2care4"|påsmøring|påsmøringer||1|N daglig|1| 
28104707410|Fusidinsy/hydrocor.ace."2care4|påsmøring|påsmøringer||.| | | 
28104707410|Fusidinsy/hydrocor.ace."2care4|påsmøring|påsmøringer||1|N daglig|1;1;1| 
28104707910|Entacapone "Teva"|tablet|tabletter||.| | | 
28104707910|Entacapone "Teva"|tablet|tabletter||.| | | 
28104707910|Entacapone "Teva"|tablet|tabletter||1|PN|1;1;1;1;1;1;1;1;1;1|sammen med hver dosis Sinemet
28104707910|Entacapone "Teva"|tablet|tabletter||1|PN|1;1;1;1;1;1;1;1;1;1|sammen med hver dosis Madopar
28104709310|Rivastigmine "Actavis"|kapsel|kapsler||.| | | 
28104709310|Rivastigmine "Actavis"|kapsel|kapsler||1|N daglig|1;1|til et måltid
28104709310|Rivastigmine "Actavis"|kapsel|kapsler||1|N daglig|2;2|til et måltid
28104709310|Rivastigmine "Actavis"|kapsel|kapsler||1|N daglig|3;3|til et måltid
28104709410|Rivastigmine "Actavis"|kapsel|kapsler||.| | | 
28104709410|Rivastigmine "Actavis"|kapsel|kapsler||1|N daglig|1;1|til et måltid
28104709410|Rivastigmine "Actavis"|kapsel|kapsler||1|N daglig|2;2|til et måltid
28104709510|Rivastigmine "Actavis"|kapsel|kapsler||.| | | 
28104709510|Rivastigmine "Actavis"|kapsel|kapsler||.| | | 
28104709510|Rivastigmine "Actavis"|kapsel|kapsler||1|N daglig|1;1|til et måltid
28104709710|Desogestrel "Sandoz"|tablet|tabletter||.| | | 
28104709710|Desogestrel "Sandoz"|tablet|tabletter||1|N daglig|1| 
28104710010|Ramipril "Krka"|tablet|tabletter||.| | | 
28104710010|Ramipril "Krka"|tablet|tabletter||1|N daglig|1;1| 
28104710010|Ramipril "Krka"|tablet|tabletter||1|N daglig|2| 
28104710010|Ramipril "Krka"|tablet|tabletter||1|N daglig|1| 
28104710110|Ramipril "Krka"|tablet|tabletter||.| | | 
28104710110|Ramipril "Krka"|tablet|tabletter||1|N daglig|1;1| 
28104710110|Ramipril "Krka"|tablet|tabletter||1|N daglig|2| 
28104710110|Ramipril "Krka"|tablet|tabletter||1|N daglig|1| 
28104710110|Ramipril "Krka"|tablet|tabletter||1|N daglig|0.5;0.5| 
28104710110|Ramipril "Krka"|tablet|tabletter||1|N daglig|0.5| 
28104710210|Ramipril "Krka"|tablet|tabletter||.| | | 
28104710210|Ramipril "Krka"|tablet|tabletter||1|N daglig|1;1| 
28104710210|Ramipril "Krka"|tablet|tabletter||1|N daglig|2| 
28104710210|Ramipril "Krka"|tablet|tabletter||1|N daglig|1| 
28104710210|Ramipril "Krka"|tablet|tabletter||1|N daglig|0.5;0.5| 
28104710210|Ramipril "Krka"|tablet|tabletter||1|N daglig|0.5| 
28104710310|Ramipril "Krka"|tablet|tabletter||.| | | 
28104710310|Ramipril "Krka"|tablet|tabletter||1|N daglig|1| 
28104710310|Ramipril "Krka"|tablet|tabletter||1|N daglig|0.5;0.5| 
28104710310|Ramipril "Krka"|tablet|tabletter||1|N daglig|0.5| 
28104710310|Ramipril "Krka"|tablet|tabletter||1|N daglig|1| 
28104713110|Elidel|påsmøring|påsmøringer||.| | | 
28104713110|Elidel|påsmøring|påsmøringer||1|N daglig|1;1| 
28104713810|Alfacalcidol "Alternova"|kapsel|kapsler||.| | | 
28104713810|Alfacalcidol "Alternova"|kapsel|kapsler||1|N daglig|1| 
28104713810|Alfacalcidol "Alternova"|kapsel|kapsler||1|N daglig|2| 
28104714810|Itraconazole "Sandoz"|kapsel|kapsler||.| | | 
28104714810|Itraconazole "Sandoz"|kapsel|kapsler||0|N daglig|dag 1: 1 dag 2: 1 dag 3: 1 dag 4: 1 dag 5: 1 dag 6: 1 dag 7: 1 dag 8: 1 dag 9: 1 dag 10: 1 dag 11: 1 dag 12: 1 dag 13: 1 dag 14: 1|efter et måltid
