DrugId|Drugname|ShortTranslation
28103881805|Oxcarbazepin "Mylan"|1 tablet 2 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|1 tablet daglig|S
28103881805|Oxcarbazepin "Mylan"|1/2 tablet 2 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|1/2 tablet daglig|S
28103881805|Oxcarbazepin "Mylan"|1 tablet 3 gange daglig|S
28103881805|Oxcarbazepin "Mylan"|1/2 tablet 3 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|2 tabletter 2 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1 tablet 2 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1 tablet daglig|S
28103881905|Oxcarbazepin "Mylan"|1/2 tablet 2 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1/2 tablet daglig|S
28103881905|Oxcarbazepin "Mylan"|1 tablet 3 gange daglig|S
28103881905|Oxcarbazepin "Mylan"|1/2 tablet 3 gange daglig|S
28103888005|Pinex|2 tabletter morgen, middag, aften og fÃ¸r sengetid|N
28103888005|Pinex|1 tablet morgen, middag, aften og fÃ¸r sengetid|N
28103888005|Pinex|1 tablet morgen, middag og aften|N
28103888005|Pinex|2 tabletter morgen, middag og aften|N
28103888005|Pinex|2 tabletter efter behov, hÃ¸jst 3 gange daglig|N
28103888005|Pinex|1 tablet efter behov, hÃ¸jst 4 gange daglig|N
28103888005|Pinex|1 tablet efter behov, hÃ¸jst 3 gange daglig|N
28103888005|Pinex|2 tabletter efter behov, hÃ¸jst 4 gange daglig|N
28103888605|Altifex|1 tablet daglig|S
28103888605|Altifex|1 tablet daglig før et måltid|S
28103888705|Altifex|1 tablet daglig|S
28103888705|Altifex|1 tablet daglig før et måltid|S
28103896906|Mezavant|2 tabletter 1 gang daglig|S
28103896906|Mezavant|3 tabletter 1 gang daglig|S
28103896906|Mezavant|4 tabletter 1 gang daglig|S
28103899906|Exforge|1 tablet daglig|S
28103902506|Matrifen|1 plaster hver 3. dag|S
28103902606|Matrifen|1 plaster hver 3. dag|S
28103902705|Matrifen|1 plaster hver 3. dag|S
28103902806|Matrifen|1 plaster hver 3. dag|S
28103902906|Matrifen|1 plaster hver 3. dag|S
28103903306|Sertralin "Orion"|2 tabletter 1 gang daglig|S
28103903306|Sertralin "Orion"|1 tablet daglig|S
28103903306|Sertralin "Orion"|1/2 tablet daglig|S
28103903306|Sertralin "Orion"|1 1/2 tabletter 1 gang daglig|S
28103903306|Sertralin "Orion"|3 tabletter 1 gang daglig|S
28103903406|Sertralin "Orion"|2 tabletter 1 gang daglig|S
28103903406|Sertralin "Orion"|1 tablet daglig|S
28103903406|Sertralin "Orion"|1/2 tablet daglig|S
28103903606|Pantoprazol "Sandoz"|1 tablet 2 gange daglig|S
28103903606|Pantoprazol "Sandoz"|2 tabletter 1 gang daglig|S
28103903606|Pantoprazol "Sandoz"|1 tablet daglig|S
28103903606|Pantoprazol "Sandoz"|1 tablet daglig 1 time før et måltid|S
28103903706|Pantoprazol "Sandoz"|1 tablet 2 gange daglig|S
28103903706|Pantoprazol "Sandoz"|2 tabletter 1 gang daglig|S
28103903706|Pantoprazol "Sandoz"|1 tablet daglig|S
28103903706|Pantoprazol "Sandoz"|1 tablet 2 gange daglig|S
28103904106|Venlafaxin "Krka"|1 kapsel daglig|S
28103904106|Venlafaxin "Krka"|2 kapsler 1 gang daglig|S
28103904106|Venlafaxin "Krka"|3 kapsler 1 gang daglig|S
28103904106|Venlafaxin "Krka"|1 kapsel daglig til et måltid|S
28103904106|Venlafaxin "Krka"|2 kapsler 1 gang daglig til et måltid|S
28103904106|Venlafaxin "Krka"|3 kapsler 1 gang daglig til et måltid|S
28103904206|Venlafaxin "Krka"|1 kapsel daglig|S
28103904206|Venlafaxin "Krka"|2 kapsler 1 gang daglig|S
28103904206|Venlafaxin "Krka"|3 kapsler 1 gang daglig|S
28103904206|Venlafaxin "Krka"|1 kapsel daglig til et måltid|S
28103904206|Venlafaxin "Krka"|2 kapsler 1 gang daglig til et måltid|S
28103904206|Venlafaxin "Krka"|3 kapsler 1 gang daglig til et måltid|S
28103904306|Venlafaxin "Krka"|1 kapsel daglig|S
28103904306|Venlafaxin "Krka"|2 kapsler 1 gang daglig|S
28103904306|Venlafaxin "Krka"|1 kapsel daglig til et måltid|S
28103904306|Venlafaxin "Krka"|2 kapsler 1 gang daglig til et måltid|S
28103905406|Gabapentin "Sandoz"|1 kapsel 2 gange daglig|S
28103905406|Gabapentin "Sandoz"|1 kapsel daglig|S
28103905406|Gabapentin "Sandoz"|1 kapsel 3 gange daglig|S
28103905406|Gabapentin "Sandoz"|2 kapsler 3 gange daglig|S
28103905406|Gabapentin "Sandoz"|3 kapsler 3 gange daglig|S
28103905506|Gabapentin "Sandoz"|1 kapsel 2 gange daglig|S
28103905506|Gabapentin "Sandoz"|1 kapsel daglig|S
28103905506|Gabapentin "Sandoz"|1 kapsel 3 gange daglig|S
28103905506|Gabapentin "Sandoz"|2 kapsler 3 gange daglig|S
28103905506|Gabapentin "Sandoz"|3 kapsler 3 gange daglig|S
28103905806|Coversyl Comp Novum|1 tablet daglig|S
28103905806|Coversyl Comp Novum|1 tablet morgen|S
28103905806|Coversyl Comp Novum|1 tablet daglig før morgenmaden|S
28103908206|Gestinyl|1 tablet daglig|S
28103908206|Gestinyl|1 tablet daglig i 3 uger, herefter en uges pause|S
28103908306|Gestinyl|1 tablet daglig|S
28103908306|Gestinyl|1 tablet daglig i 3 uger, herefter en uges pause|S
28103909606|Itraconazol "Actavis"|1 kapsel 1 gang daglig i 2 uger efter et måltid|S
28103909606|Itraconazol "Actavis"|1 kapsel 1 gang daglig i 3 uger efter et måltid|S
28103909606|Itraconazol "Actavis"|1 kapsel 1 gang daglig i 26 dage efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig i 1 uge efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 2 gange daglig efter et måltid|S
28103909606|Itraconazol "Actavis"|1 kapsel daglig efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig i 3 uger|S
28103909606|Itraconazol "Actavis"||S
28103909606|Itraconazol "Actavis"||S
28103909606|Itraconazol "Actavis"|2 kapsler 2 gange daglig i 1 uge efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 2 gange efter et måltid|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig efter et måltid, i 3 måneder|S
28103909606|Itraconazol "Actavis"|2 kapsler 1 gang daglig i 3 dage efter et måltid|S
28103910306|Sertralin "Actavis"|2 tabletter 1 gang daglig|S
28103910306|Sertralin "Actavis"|1 tablet daglig|S
28103910306|Sertralin "Actavis"|1/2 tablet daglig|S
28103910306|Sertralin "Actavis"|1 1/2 tabletter 1 gang daglig|S
28103910306|Sertralin "Actavis"|3 tabletter 1 gang daglig|S
28103911006|Serevent|2 pust 2 gange daglig|S
28103911006|Serevent|4 pust 2 gange daglig|S
28103912006|Granisetron "Stada"|1 tablet 2 gange daglig|S
28103912106|Granisetron "Stada"|1 tablet daglig|S
28103913606|Sumatriptan "Stada"|1 tablet efter behov ved anfald|S
28103913606|Sumatriptan "Stada"||S
28103914106|Valaciclovir "Sandoz"|2 tabletter 2 gange daglig|S
28103914106|Valaciclovir "Sandoz"|1 tablet 2 gange daglig|S
28103914106|Valaciclovir "Sandoz"|1 tablet daglig|S
28103914106|Valaciclovir "Sandoz"|1/2 tablet 2 gange daglig|S
28103914106|Valaciclovir "Sandoz"|1/2 tablet daglig|S
28103914106|Valaciclovir "Sandoz"|4 tabletter 2 gange daglig|S
28103914106|Valaciclovir "Sandoz"|2 tabletter 1 gang daglig|S
28103914106|Valaciclovir "Sandoz"|4 tabletter 4 gange daglig|S
28103914106|Valaciclovir "Sandoz"|1 tablet 2 gange daglig i 5 dage|S
28103914106|Valaciclovir "Sandoz"|2 tabletter 3 gange daglig i 1 uge|S
28103917506|Timosan Depot|1 dråbe daglig i højre øje|S
28103917506|Timosan Depot|1 dråbe daglig i venstre øje|S
28103917506|Timosan Depot|2 dråber 1 gang daglig, 1 i hvert øje|S
28103917506|Timosan Depot|1 dråbe morgen i højre øje|S
28103917506|Timosan Depot|1 dråbe morgen i venstre øje|S
28103917506|Timosan Depot|2 dråber morgen, 1 i hvert øje|S
28103918906|Januvia|2 tabletter 1 gang daglig|S
28103918906|Januvia|4 tabletter 1 gang daglig|S
28103918906|Januvia|1 tablet daglig|S
28103919006|Januvia|2 tabletter 1 gang daglig|S
28103919006|Januvia|1 tablet daglig|S
28103919106|Januvia|1 tablet daglig|S
28103922306|Imadrax Novum|2 tabletter 2 gange daglig|S
28103922306|Imadrax Novum|1 tablet 2 gange daglig|S
28103922306|Imadrax Novum|1 tablet 3 gange daglig|S
28103922306|Imadrax Novum|2 tabletter 3 gange daglig|S
28103922306|Imadrax Novum|4 tabletter 1 gang|S
28103922306|Imadrax Novum|6 tabletter 1 gang|S
28103922406|Imadrax Novum|2 tabletter 2 gange daglig|S
28103922406|Imadrax Novum|1 tablet 2 gange daglig|S
28103922406|Imadrax Novum|1 tablet 3 gange daglig|S
28103922406|Imadrax Novum|4 tabletter 1 gang|S
28103922406|Imadrax Novum|3 tabletter 1 gang|S
28103922906|Minero|1 tablet daglig|S
28103922906|Minero|1 tablet daglig i 3 uger, herefter en uges pause|S
28103923006|Modina|1 tablet daglig|S
28103923006|Modina|1 tablet daglig i 3 uger, herefter en uges pause|S
28103924206|Crestor|2 tabletter 1 gang daglig|S
28103924206|Crestor|1 tablet daglig|S
28103924506|TOVIAZ|2 tabletter 1 gang daglig|S
28103924506|TOVIAZ|1 tablet daglig|S
28103924606|TOVIAZ|1 tablet daglig|S
28103925606|Crinone|1 applikatordosis 2 gange daglig|S
28103925606|Crinone|1 applikatordosis daglig|S
28103925906|Oxis Turbuhaler|1 sug 2 gange daglig|S
28103925906|Oxis Turbuhaler|2 sug 2 gange daglig|S
28103925906|Oxis Turbuhaler|1 sug daglig|S
28103925906|Oxis Turbuhaler|2 sug 1 gang daglig|S
28103925906|Oxis Turbuhaler|2 sug efter behov før anstrengelse|S
28103927206|Flecainid "Stada"|2 tabletter 2 gange daglig|S
28103927206|Flecainid "Stada"|1 tablet 2 gange daglig|S
28103927206|Flecainid "Stada"|1/2 tablet 2 gange daglig|S
28103928706|Cabergolin "Teva"|1/2 tablet 2 gange daglig i 2 dage|S
28103928706|Cabergolin "Teva"|1 tablet mandag hver uge|S
28103928706|Cabergolin "Teva"|1/2 tablet mandag og torsdag hver uge|S
28103929506|Sertralin "Teva"|2 tabletter 1 gang daglig|S
28103929506|Sertralin "Teva"|1 tablet daglig|S
28103929506|Sertralin "Teva"|1/2 tablet daglig|S
28103929506|Sertralin "Teva"|1 1/2 tabletter 1 gang daglig|S
28103929506|Sertralin "Teva"|3 tabletter 1 gang daglig|S
28103929606|Sertralin "Teva"|2 tabletter 1 gang daglig|S
28103929606|Sertralin "Teva"|1 tablet daglig|S
28103929606|Sertralin "Teva"|1/2 tablet daglig|S
28103933406|Fluoxetin "1A Farma"|1 kapsel daglig|S
28103933406|Fluoxetin "1A Farma"|2 kapsler 1 gang daglig|S
28103933406|Fluoxetin "1A Farma"|3 kapsler 1 gang daglig|S
28103933406|Fluoxetin "1A Farma"|4 kapsler 1 gang daglig|S
28103933406|Fluoxetin "1A Farma"|1 kapsel morgen|S
28103934306|Meloxicam "BMM Pharma"|2 tabletter 1 gang daglig|S
28103934306|Meloxicam "BMM Pharma"|1 tablet daglig|S
28103934406|Meloxicam "BMM Pharma"|1 tablet daglig|S
28103934406|Meloxicam "BMM Pharma"|1/2 tablet daglig|S
28103935506|Amlodipin "Krka"|2 tabletter 1 gang daglig|S
28103935506|Amlodipin "Krka"|1 tablet daglig|S
28103935606|Amlodipin "Krka"|2 tabletter 1 gang daglig|S
28103935606|Amlodipin "Krka"|1 tablet daglig|S
28103935606|Amlodipin "Krka"|1/2 tablet daglig|S
28103936006|NorLevo|1 tablet 1 gang|S
28103936606|Crestor|2 tabletter 1 gang daglig|S
28103936606|Crestor|1 tablet daglig|S
28103936606|Crestor|2 tabletter 1 gang daglig|S
28103936606|Crestor|3 tabletter 1 gang daglig|S
28103936606|Crestor|4 tabletter 1 gang daglig|S
28103938706|Losartanka./HClthiazid "Teva"|2 tabletter 1 gang daglig|S
28103938706|Losartanka./HClthiazid "Teva"|1 tablet daglig|S
28103938806|Losartanka./HCl thiazid "Teva"|1 tablet daglig|S
28103938806|Losartanka./HCl thiazid "Teva"|1/2 tablet daglig|S
28103939406|Ciprofloxacin "Krka"|2 tabletter 2 gange daglig|S
28103939406|Ciprofloxacin "Krka"|1 tablet 2 gange daglig|S
28103939406|Ciprofloxacin "Krka"|3 tabletter 2 gange daglig|S
28103939406|Ciprofloxacin "Krka"|1 tablet 1 gang|S
28103939406|Ciprofloxacin "Krka"|2 tabletter 1 gang|S
28103939506|Ciprofloxacin "Krka"|1 tablet 2 gange daglig|S
28103939506|Ciprofloxacin "Krka"|1 tablet 1 gang|S
28103939606|Ciprofloxacin "Krka"|1 tablet 2 gange daglig|S
28103939706|Medikinet|1 tablet 2 gange daglig|S
28103939706|Medikinet|1 tablet daglig|S
28103939706|Medikinet|1 tablet 3 gange daglig|S
28103939806|Medikinet|2 tabletter 2 gange daglig|S
28103939806|Medikinet|1 tablet 2 gange daglig|S
28103939806|Medikinet|1 tablet daglig|S
28103939806|Medikinet|1/2 tablet 2 gange daglig|S
28103939806|Medikinet|1/2 tablet daglig|S
28103939806|Medikinet|1 tablet 3 gange daglig|S
28103939806|Medikinet|2 tabletter 3 gange daglig|S
28103939806|Medikinet|1/2 tablet 3 gange daglig|S
28103939906|Medikinet|1 tablet 2 gange daglig|S
28103939906|Medikinet|1 tablet 3 gange daglig|S
28103940506|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103940506|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940506|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940506|Risperidon "Krka"|1 tablet daglig|S
28103940506|Risperidon "Krka"|3 tabletter 1 gang daglig|S
28103940606|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103940606|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940606|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940606|Risperidon "Krka"|1 tablet daglig|S
28103940606|Risperidon "Krka"|1/2 tablet 2 gange daglig|S
28103940706|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103940706|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940706|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940706|Risperidon "Krka"|1 tablet daglig|S
28103940806|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940806|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940806|Risperidon "Krka"|1 tablet daglig|S
28103940906|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103940906|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103940906|Risperidon "Krka"|1 tablet daglig|S
28103941106|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103941106|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103941106|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103941106|Risperidon "Krka"|1 tablet daglig|S
28103941206|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103941206|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103941206|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103941206|Risperidon "Krka"|1 tablet daglig|S
28103941306|Risperidon "Krka"|2 tabletter 2 gange daglig|S
28103941306|Risperidon "Krka"|1 tablet 2 gange daglig|S
28103941306|Risperidon "Krka"|2 tabletter 1 gang daglig|S
28103941306|Risperidon "Krka"|1 tablet daglig|S
28103943906|Invega|1 tablet morgen|S
28103943906|Invega|2 tabletter morgen|S
28103943906|Invega|4 tabletter morgen|S
28103943906|Invega|3 tabletter morgen|S
28103943906|Invega|3 tabletter morgen til morgenmaden|S
28103943906|Invega|4 tabletter morgen til morgenmaden|S
28103944006|Invega|1 tablet morgen|S
28103944006|Invega|2 tabletter morgen|S
28103944106|Invega|1 tablet morgen|S
28103945806|Medikinet CR|1 kapsel morgen til morgenmaden|S
28103945806|Medikinet CR|1 kapsel morgen efter morgenmaden|S
28103945806|Medikinet CR|1 kapsel middag til frokosten|S
28103945906|Medikinet CR|1 kapsel morgen til morgenmaden|S
28103945906|Medikinet CR|1 kapsel morgen efter morgenmaden|S
28103946006|Medikinet CR|1 kapsel morgen til morgenmaden|S
28103946006|Medikinet CR|1 kapsel morgen efter morgenmaden|S
28103946006|Medikinet CR|1 kapsel middag til frokosten|S
28103946106|Medikinet CR|1 kapsel morgen til morgenmaden|S
28103946106|Medikinet CR|1 kapsel morgen efter morgenmaden|S
28103946406|Mirtazapin "Orion"|1 tablet 2 gange daglig|S
28103946406|Mirtazapin "Orion"|1 tablet fÃ¸r sengetid|S
28103946406|Mirtazapin "Orion"|2 tabletter fÃ¸r sengetid|S
28103946406|Mirtazapin "Orion"|1/2 tablet fÃ¸r sengetid|S
28103946406|Mirtazapin "Orion"|1 1/2 tabletter fÃ¸r sengetid|S
28103946506|Mirtazapin "Orion"|1 tablet fÃ¸r sengetid|S
28103946506|Mirtazapin "Orion"|1/2 tablet fÃ¸r sengetid|S
28103946506|Mirtazapin "Orion"|1 1/2 tabletter fÃ¸r sengetid|S
28103946606|Mirtazapin "Orion"|1 tablet fÃ¸r sengetid|S
28103946606|Mirtazapin "Orion"|1/2 tablet fÃ¸r sengetid|S
28103953106|Finasterid "Actavis"|1 tablet daglig|S
28103954306|Enalapril HClthiazid "Teva"|2 tabletter 1 gang daglig|S
28103954306|Enalapril HClthiazid "Teva"|1 tablet daglig|S
28103954306|Enalapril HClthiazid "Teva"|1/2 tablet daglig|S
28103954606|Losarstad|2 tabletter 1 gang daglig|S
28103954606|Losarstad|1 tablet daglig|S
28103954606|Losarstad|1/2 tablet daglig|S
28103954706|Losarstad|1 tablet daglig|S
28103954706|Losarstad|1/2 tablet daglig|S
28103954706|Losarstad|1 tablet morgen|S
28103958606|Losartankalium "TEVA"|2 tabletter 1 gang daglig|S
28103958606|Losartankalium "TEVA"|1 tablet daglig|S
28103958606|Losartankalium "TEVA"|1/2 tablet daglig|S
28103958706|Losartankalium "TEVA"|1 tablet daglig|S
28103958706|Losartankalium "TEVA"|1/2 tablet daglig|S
28103958706|Losartankalium "TEVA"|1 tablet morgen|S
28103960406|Oxycodonhydrochlorid "Teva"|2 tabletter 2 gange daglig|S
28103960406|Oxycodonhydrochlorid "Teva"|1 tablet 2 gange daglig|S
28103962806|Risperanne|2 tabletter 2 gange daglig|S
28103962806|Risperanne|1 tablet 2 gange daglig|S
28103962806|Risperanne|2 tabletter 1 gang daglig|S
28103962806|Risperanne|1 tablet daglig|S
28103962806|Risperanne|3 tabletter 1 gang daglig|S
28103963206|Citalopram "Orion"|2 tabletter 1 gang daglig|S
28103963206|Citalopram "Orion"|1 tablet daglig|S
28103963206|Citalopram "Orion"|1 tablet fÃ¸r sengetid|S
28103963206|Citalopram "Orion"|2 tabletter fÃ¸r sengetid|S
28103963206|Citalopram "Orion"|3 tabletter 1 gang daglig|S
28103963306|Citalopram "Orion"|2 tabletter 1 gang daglig|S
28103963306|Citalopram "Orion"|1 tablet daglig|S
28103963306|Citalopram "Orion"|1/2 tablet daglig|S
28103963306|Citalopram "Orion"|1 tablet fÃ¸r sengetid|S
28103963306|Citalopram "Orion"|2 tabletter fÃ¸r sengetid|S
28103963306|Citalopram "Orion"|1 1/2 tabletter 1 gang daglig|S
28103963306|Citalopram "Orion"|3 tabletter 1 gang daglig|S
28103963306|Citalopram "Orion"|1/2 tablet fÃ¸r sengetid|S
28103963406|Citalopram "Orion"|1 tablet daglig|S
28103963406|Citalopram "Orion"|1/2 tablet daglig|S
28103963406|Citalopram "Orion"|1 tablet fÃ¸r sengetid|S
28103963406|Citalopram "Orion"|1 1/2 tabletter 1 gang daglig|S
28103963406|Citalopram "Orion"|1/2 tablet fÃ¸r sengetid|S
28103970306|Pantoprazol "KRKA"|1 tablet 2 gange daglig|S
28103970306|Pantoprazol "KRKA"|2 tabletter 1 gang daglig|S
28103970306|Pantoprazol "KRKA"|1 tablet daglig|S
28103970306|Pantoprazol "KRKA"|1 tablet daglig 1 time før et måltid|S
28103970406|Pantoprazol "KRKA"|1 tablet 2 gange daglig|S
28103970406|Pantoprazol "KRKA"|2 tabletter 1 gang daglig|S
28103970406|Pantoprazol "KRKA"|1 tablet daglig|S
28103970406|Pantoprazol "KRKA"|1 tablet 2 gange daglig|S
28103970606|Trandolapril "Orifarm"|1 kapsel daglig|S
28103970606|Trandolapril "Orifarm"|2 kapsler 1 gang daglig|S
28103970606|Trandolapril "Orifarm"|3 kapsler 1 gang daglig|S
28103970706|Trandolapril "Orifarm"|1 kapsel daglig|S
28103970706|Trandolapril "Orifarm"|2 kapsler 1 gang daglig|S
28103974906|Ibuprofen "Orifarm"|1 tablet 3 gange daglig|S
28103974906|Ibuprofen "Orifarm"|2 tabletter 3 gange daglig|S
28103975006|Ibuprofen "Orifarm"|1 tablet 2 gange daglig|S
28103975006|Ibuprofen "Orifarm"|1 tablet 4 gange daglig|S
28103975006|Ibuprofen "Orifarm"|1 tablet 3 gange daglig|S
28103975006|Ibuprofen "Orifarm"|2 tabletter 3 gange daglig|S
28103975106|Ibuprofen "Orifarm"|1 tablet morgen, middag og aften|N
28103985306|Spiriva Respimat|2 pust 1 gang daglig|N
28103985906|Lodotra|1 tablet fÃ¸r sengetid|S
28103985906|Lodotra|2 tabletter fÃ¸r sengetid|S
28103985906|Lodotra|3 tabletter fÃ¸r sengetid|S
28103985906|Lodotra|1 tablet aften sammen med et måltid|S
28103985906|Lodotra|2 tabletter aften sammen med et måltid|S
28103985906|Lodotra|3 tabletter aften sammen med et måltid|S
28103986006|Lodotra|1 tablet fÃ¸r sengetid|S
28103986006|Lodotra|2 tabletter fÃ¸r sengetid|S
28103986006|Lodotra|3 tabletter fÃ¸r sengetid|S
28103986006|Lodotra|1 tablet aften sammen med et måltid|S
28103986006|Lodotra|2 tabletter aften sammen med et måltid|S
28103986006|Lodotra|3 tabletter aften sammen med et måltid|S
28103986106|Lodotra|1 tablet fÃ¸r sengetid|S
28103986106|Lodotra|2 tabletter fÃ¸r sengetid|S
28103986106|Lodotra|1 tablet aften sammen med et måltid|S
28103986106|Lodotra|2 tabletter aften sammen med et måltid|S
28103986506|Nicorette Invisi|1 plaster daglig|S
28103986606|Nicorette Invisi|1 plaster daglig|S
28103989506|Aerius|10 ml 1 gang daglig|S
28103989506|Aerius|5 ml 1 gang daglig|S
28103989506|Aerius|2,5 ml 1 gang daglig|S
28103990506|Seretide|2 pust 2 gange daglig|S
28103990506|Seretide|2 pust 1 gang daglig|S
28103990706|Galvus|1 tablet 2 gange daglig|S
28103990906|Avamys|2 pust 1 gang daglig, 1 i hvert næsebor|N
28103990906|Avamys|4 pust 1 gang daglig, 2 i hvert næsebor|N
28103996306|Quetiapin "KRKA"|2 tabletter 2 gange daglig|S
28103996306|Quetiapin "KRKA"|1 tablet 2 gange daglig|S
28103996306|Quetiapin "KRKA"|2 tabletter fÃ¸r sengetid|S
28103996306|Quetiapin "KRKA"|3 tabletter 2 gange daglig|S
28103996406|Quetiapin "KRKA"|2 tabletter 2 gange daglig|S
28103996406|Quetiapin "KRKA"|1 tablet 2 gange daglig|S
28103996406|Quetiapin "KRKA"|1 tablet fÃ¸r sengetid|S
28103996406|Quetiapin "KRKA"|2 tabletter fÃ¸r sengetid|S
28103996406|Quetiapin "KRKA"|3 tabletter 2 gange daglig|S
28103996606|Quetiapin "KRKA"|2 tabletter 2 gange daglig|S
28103996606|Quetiapin "KRKA"|1 tablet 2 gange daglig|S
28103996606|Quetiapin "KRKA"|1 tablet fÃ¸r sengetid|S
28103996706|Quetiapin "KRKA"|1 tablet 2 gange daglig|S
28103996706|Quetiapin "KRKA"|1 tablet fÃ¸r sengetid|S
28103996706|Quetiapin "KRKA"|2 tabletter fÃ¸r sengetid|S
28103997206|Bisoprolol "Vitabalans"|2 tabletter 1 gang daglig|S
28103997206|Bisoprolol "Vitabalans"|1 tablet daglig|S
28103997206|Bisoprolol "Vitabalans"|1/2 tablet daglig|S
28103997206|Bisoprolol "Vitabalans"|1/2 tablet morgen|S
28103997206|Bisoprolol "Vitabalans"|1 tablet morgen|S
28103997206|Bisoprolol "Vitabalans"|2 tabletter morgen|S
28103997206|Bisoprolol "Vitabalans"|3 tabletter 1 gang daglig|S
28103997206|Bisoprolol "Vitabalans"|1 1/2 tabletter morgen|S
28103997206|Bisoprolol "Vitabalans"|3 tabletter morgen|S
28103997806|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28103997806|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103997806|Pulmicort Turbuhaler|1 sug daglig|S
28103997806|Pulmicort Turbuhaler|2 sug 1 gang daglig|S
28103997806|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103997906|Pulmicort Turbuhaler|1 sug 2 gange daglig|S
28103997906|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28103997906|Pulmicort Turbuhaler|3 sug 2 gange daglig|S
28103997906|Pulmicort Turbuhaler|1 sug daglig|S
28103997906|Pulmicort Turbuhaler|2 sug 1 gang daglig|S
28103997906|Pulmicort Turbuhaler|2 sug 2 gange daglig|S
28104006706|NorLevo|1 tablet 1 gang|S
28104006906|Gliclazid "Krka"|1 tablet morgen|S
28104006906|Gliclazid "Krka"|2 tabletter morgen|S
28104006906|Gliclazid "Krka"|4 tabletter morgen|S
28104006906|Gliclazid "Krka"|3 tabletter morgen|S
28104007006|Gliclazid "Teva"|1 tablet morgen|S
28104007006|Gliclazid "Teva"|2 tabletter morgen|S
28104007006|Gliclazid "Teva"|4 tabletter morgen|S
28104007006|Gliclazid "Teva"|3 tabletter morgen|S
28104012006|Diclofenac "Bluefish"|2 tabletter 2 gange daglig|S
28104012006|Diclofenac "Bluefish"|1 tablet 2 gange daglig|S
28104012006|Diclofenac "Bluefish"|1 tablet 3 gange daglig|S
28104012106|Diclofenac "Bluefish"|2 tabletter 2 gange daglig|S
28104012106|Diclofenac "Bluefish"|1 tablet 2 gange daglig|S
28104012106|Diclofenac "Bluefish"|1 tablet daglig|S
28104012106|Diclofenac "Bluefish"|1 tablet 3 gange daglig|S
28104012106|Diclofenac "Bluefish"|1 tablet 3 gange daglig før et måltid|S
28104012606|Exelon|1 plaster daglig|S
28104012706|Exelon|1 plaster daglig|S
28104014806|Finasterid "Stada"|1 tablet daglig|S
28104015206|Tramadol Retard "Actavis"|2 tabletter 2 gange daglig|S
28104015206|Tramadol Retard "Actavis"|1 tablet 2 gange daglig|S
28104015206|Tramadol Retard "Actavis"|1 tablet morgen og aften|S
28104015306|Tramadol Retard "Actavis"|1 tablet 2 gange daglig|S
28104015306|Tramadol Retard "Actavis"|1 tablet morgen og aften|S
28104015406|Tramadol Retard "Actavis"|1 tablet 2 gange daglig|S
28104015406|Tramadol Retard "Actavis"|1 tablet morgen og aften|S
28104015806|Rasilez|1 tablet daglig|S
28104015806|Rasilez|2 tabletter 1 gang daglig|S
28104015906|Rasilez|1 tablet daglig|S
28104015906|Rasilez|1/2 tablet daglig|S
28104019706|Valaciclovir "Teva"|2 tabletter 2 gange daglig|S
28104019706|Valaciclovir "Teva"|1 tablet 2 gange daglig|S
28104019706|Valaciclovir "Teva"|1 tablet daglig|S
28104019706|Valaciclovir "Teva"|1/2 tablet 2 gange daglig|S
28104019706|Valaciclovir "Teva"|1/2 tablet daglig|S
